 gene    name , gene    ENS ,Vagina
 POLE4,ENSG00000115350,0.160912190484064
 POLE3,ENSG00000148229,-0.162207083020116
 STRN,ENSG00000115808,-0.0100767786849531
 STRC,ENSG00000242866,-0.302852362876156
 NXNL2,ENSG00000130045,2.50364637158252
 SYN2,ENSG00000157152,-0.3608085142918
 SYN1,ENSG00000008056,-1.13445312733038
 LCNL1,ENSG00000214402,2.25934055693389
 ACCSL,ENSG00000205126,-0.453447680461181
 C12orf10,ENSG00000139637,-0.0868205253811633
 NPY4R,ENSG00000204174,1.16672495181119
 DYRK1A,ENSG00000157540,-0.154621276849302
 GABRB1,ENSG00000163288,-0.391326423444977
 AKR1B1,ENSG00000085662,-0.245463505796794
 GABRB3,ENSG00000166206,-0.669259575381532
 SEPP1,ENSG00000250722,0.71650232423242
 GALR1,ENSG00000166573,0.775058739837243
 NLRC4,ENSG00000091106,-0.515551509814476
 NLRC5,ENSG00000140853,0.302626724821092
 NLRC3,ENSG00000167984,-0.277489072379196
 DYDC2,ENSG00000133665,0.170111470046817
 DYDC1,ENSG00000170788,-0.0864238141795649
 RAP1GAP,ENSG00000076864,-0.681948591455157
 TPRG1,ENSG00000188001,2.0576316329977
 NET1,ENSG00000173848,0.220621571222645
 COL18A1,ENSG00000182871,1.12808469718318
 OPRK1,ENSG00000082556,-1.26235693252256
 FRMD5,ENSG00000171877,0.352661908863235
 RP5-1180C10.2,ENSG00000230124,0.175484517038879
 DNAH17,ENSG00000187775,-0.0856094514591543
 DNAH10,ENSG00000197653,0.145514099939098
 DNAH11,ENSG00000105877,-0.922926431850342
 DNAH12,ENSG00000174844,-0.50732555206382
 ANKRD9,ENSG00000156381,-0.291598373523636
 EDN1,ENSG00000078401,-0.233099829085866
 EDN3,ENSG00000124205,3.82795546494285
 EDN2,ENSG00000127129,2.25340804813044
 PTTG1IP,ENSG00000183255,-0.0261102505779115
 KIAA1244,ENSG00000112379,-0.996076236663367
 RSPRY1,ENSG00000159579,0.107343245665119
 PTRH2,ENSG00000141378,-0.24707302684296
 DKKL1,ENSG00000104901,0.670273529575188
 UBE2L6,ENSG00000156587,0.0904061051728585
 OR56A3,ENSG00000184478,0.0538938522454337
 OR56A1,ENSG00000180934,-0.143490846368217
 TGFA,ENSG00000163235,1.28786924829784
 PREX2,ENSG00000046889,0.373196749884191
 PREX1,ENSG00000124126,-0.822306475938309
 SLC14A2,ENSG00000132874,-0.555196425001621
 SLC14A1,ENSG00000141469,-1.3063101417075
 MAFG,ENSG00000197063,-0.328473560023904
 STT3B,ENSG00000163527,-0.228786332545822
 STT3A,ENSG00000134910,0.210942884566632
 RP11-231C14.4,ENSG00000169203,0.0474607655432716
 TUBA8,ENSG00000183785,-0.4727815092715
 OXGR1,ENSG00000165621,0.595505039260652
 SLC13A1,ENSG00000081800,0.22513381256687
 SLC13A2,ENSG00000007216,-0.508272238691721
 SLC13A3,ENSG00000158296,-0.0811222406694396
 SLC13A4,ENSG00000164707,0.450675450108677
 SLC13A5,ENSG00000141485,-0.496593323715297
 RGS16,ENSG00000143333,-0.747363141743316
 RGS17,ENSG00000091844,-0.568452930524091
 RGS14,ENSG00000169220,0.377358045412431
 RGS12,ENSG00000159788,0.335049365291559
 RGS13,ENSG00000127074,0.524438319679345
 RGS10,ENSG00000148908,0.817796222882793
 RGS11,ENSG00000076344,0.746425437710333
 RGS18,ENSG00000150681,-0.594244339570519
 RGS19,ENSG00000171700,0.244459974877754
 FAM106A,ENSG00000213077,0.31737022366645
 UTP3,ENSG00000132467,-0.499803734398371
 CLEC16A,ENSG00000038532,-0.112209336887697
 IGFL2,ENSG00000204866,-1.59231563590625
 ANKAR,ENSG00000151687,0.286103448407067
 BTN2A2,ENSG00000124508,-0.329286302872444
 BTN2A1,ENSG00000112763,0.162761127572816
 TTLL11,ENSG00000175764,-0.157972722537223
 TTLL10,ENSG00000162571,-0.642238700714576
 TTLL12,ENSG00000100304,0.237077757560775
 IGFL4,ENSG00000204869,-1.58518937153438
 ODF2L,ENSG00000122417,0.135742183855205
 RALY,ENSG00000125970,0.0987422941475713
 PLAU,ENSG00000122861,0.604031504311061
 PLAT,ENSG00000104368,-0.654625209722065
 C1orf198,ENSG00000119280,0.0146860712316926
 OR10J1,ENSG00000196184,0.480996857751901
 C1orf192,ENSG00000188931,-0.0324362061539413
 PLAA,ENSG00000137055,-0.0714040216080918
 C1orf195,ENSG00000204464,-0.14425537522481
 C1orf194,ENSG00000179902,-1.37341983314543
 ESRP1,ENSG00000104413,1.48146613921964
 HIF3A,ENSG00000124440,0.553061597091373
 MZT2A,ENSG00000173272,0.267684306842364
 MZT2B,ENSG00000152082,0.239038151733239
 PMM2,ENSG00000140650,0.0259935032151372
 PMM1,ENSG00000100417,-0.0788364115095094
 ZNF709,ENSG00000242852,0.0818878736782071
 ZNF708,ENSG00000182141,-0.137716275609798
 ZNF703,ENSG00000183779,0.51754952659838
 ZNF701,ENSG00000167562,0.00681752799834971
 ZNF700,ENSG00000196757,0.320961356043485
 ZNF706,ENSG00000120963,-0.131076894353277
 ZNF704,ENSG00000164684,0.516048520937475
 ZC3H10,ENSG00000135482,0.0438136014852589
 ZC3H13,ENSG00000123200,-0.0514547622611429
 ZC3H15,ENSG00000065548,-0.0263756884739667
 RNF111,ENSG00000157450,-0.0194481149824878
 ZC3H18,ENSG00000158545,-0.0317922432470171
 GRIN1,ENSG00000176884,-0.768044567675793
 RP11-131H24.4,ENSG00000258987,-0.497508087557156
 DHX8,ENSG00000067596,-0.0390889181431681
 DHX9,ENSG00000135829,-0.0743080668304275
 XPC,ENSG00000154767,0.0745178308866141
 GRINA,ENSG00000178719,0.175623136039221
 NUP93,ENSG00000102900,-0.105854549358804
 RAB40C,ENSG00000197562,0.000161901898164217
 RAB40B,ENSG00000141542,-0.0883507193521463
 RAB40A,ENSG00000172476,0.074765376710217
 GTSE1,ENSG00000075218,0.481136454873456
 NSL1,ENSG00000117697,0.0441753512618361
 MYO3B,ENSG00000071909,1.30194039134109
 NOP2,ENSG00000111641,-0.092278198578806
 DENND4A,ENSG00000174485,-0.219092859430546
 DENND4B,ENSG00000198837,-0.126466887690783
 DENND4C,ENSG00000137145,0.0598065009863876
 SWAP70,ENSG00000133789,0.12083401859973
 PHLDA1,ENSG00000139289,-0.0667697438244348
 PHLDA3,ENSG00000174307,0.360120701531053
 PHLDA2,ENSG00000181649,1.04467072538424
 PAMR1,ENSG00000149090,2.66325162305359
 TIPRL,ENSG00000143155,-0.125811663657243
 GHDC,ENSG00000167925,0.126032790296537
 AC007390.5,ENSG00000218739,-0.284693652177053
 NOG,ENSG00000183691,2.76078389305124
 NOV,ENSG00000136999,-0.400458534073163
 SMAD9,ENSG00000120693,0.159283760840545
 TRERF1,ENSG00000124496,0.377041322655482
 LRPAP1,ENSG00000163956,0.0187185231556108
 SMAD5,ENSG00000113658,0.194772059114885
 SMAD6,ENSG00000137834,0.0522489535082149
 GOLPH3L,ENSG00000143457,-0.395832688048019
 SMAD1,ENSG00000170365,0.0665040366581712
 SMAD2,ENSG00000175387,-0.119675609944105
 SMAD3,ENSG00000166949,0.177734540185895
 AMMECR1L,ENSG00000144233,0.191958056161197
 SETP18,ENSG00000230667,-1.35148678580307
 RAD21L1,ENSG00000244588,0.721119637880727
 PLRG1,ENSG00000171566,-0.166004120608101
 ERICH2,ENSG00000204334,0.33853378170968
 ERICH1,ENSG00000104714,0.221738819946597
 EPAS1,ENSG00000116016,0.0744388585110592
 TCEA2,ENSG00000171703,0.0977072208573664
 TCEA3,ENSG00000204219,0.268856627363034
 TCEA1,ENSG00000187735,0.00369357540174166
 ABCD1,ENSG00000101986,-0.000626061369640046
 BFAR,ENSG00000103429,0.0241129448153297
 LEO1,ENSG00000166477,-0.130254600336942
 MGRN1,ENSG00000102858,-0.147566643478962
 DPT,ENSG00000143196,1.6027615431685
 CUEDC2,ENSG00000107874,-0.189052238821167
 RBMXL1,ENSG00000213516,-0.294963806695002
 RBMXL3,ENSG00000175718,0.80195850163243
 RBMXL2,ENSG00000170748,-1.11034200159734
 TLN2,ENSG00000171914,0.660316741923491
 RHEBL1,ENSG00000167550,-0.748247063720452
 C2CD5,ENSG00000111731,0.0506903962781129
 CNTF,ENSG00000242689,-1.83621748321675
 ZNF221,ENSG00000159905,-0.233190179489188
 PNP,ENSG00000198805,0.151023076399712
 PNN,ENSG00000100941,0.205752529288116
 HAMP,ENSG00000105697,-0.853628437781886
 MR1,ENSG00000153029,0.0221624156932147
 CNPY4,ENSG00000166997,0.639810596773741
 CNPY3,ENSG00000137161,0.176308623548659
 CNPY2,ENSG00000257727,0.156745559674656
 CNPY1,ENSG00000146910,-0.1100712044223
 COPG2,ENSG00000158623,-0.34348134118782
 SHOX2,ENSG00000168779,1.96377766133511
 SYPL1,ENSG00000008282,0.170917233692429
 RCOR3,ENSG00000117625,0.105403595425175
 SYPL2,ENSG00000143028,0.115788642598904
 RFX8,ENSG00000196460,0.574811684169752
 RFX4,ENSG00000111783,0.277777154477105
 RFX5,ENSG00000143390,-0.240211205273665
 RFX6,ENSG00000185002,1.43905784294821
 RFX7,ENSG00000181827,-0.245858280532267
 RCOR1,ENSG00000089902,0.199136013173827
 RFX2,ENSG00000087903,-0.429739404355528
 RFX3,ENSG00000080298,0.0201019795065669
 YDJC,ENSG00000161179,-0.0488875597747098
 IBA57,ENSG00000181873,-0.278685120250901
 APC,ENSG00000134982,-0.472165538097944
 TMEM179B,ENSG00000185475,0.185373953118337
 KERA,ENSG00000139330,-1.23755631606147
 TIGD4,ENSG00000169989,-0.413259384939985
 ZNF57,ENSG00000171970,0.182429834708437
 AC226150.4,ENSG00000255748,-0.303617613775227
 TARS2,ENSG00000143374,-0.247220119788288
 OSR1,ENSG00000143867,-0.323530540736997
 IGFBP3,ENSG00000146674,2.17814140561882
 IGFBP1,ENSG00000146678,-0.342101720946314
 HBE1,ENSG00000213931,0.19539050133471
 IGFBP7,ENSG00000163453,0.228092135960964
 IGFBP4,ENSG00000141753,1.24283568941383
 IGFBP5,ENSG00000115461,1.51586639278278
 CYP2R1,ENSG00000186104,-0.269753697927301
 CKLF,ENSG00000217555,0.196191140228928
 APLNR,ENSG00000134817,-0.276944415970704
 CYP8B1,ENSG00000180432,0.617738828169181
 MECOM,ENSG00000085276,-0.426552832547833
 CLIC6,ENSG00000159212,0.76581506428722
 CLIC4,ENSG00000169504,0.276352906876231
 CLIC5,ENSG00000112782,0.353179046184352
 CLIC2,ENSG00000155962,0.589781136115325
 CLIC3,ENSG00000169583,1.59272830607658
 CLIC1,ENSG00000213719,0.220074577299545
 KIAA0020,ENSG00000080608,-0.0655835020723405
 SOWAHA,ENSG00000198944,-0.697756173520267
 SOWAHB,ENSG00000186212,0.609273278692314
 SOWAHC,ENSG00000198142,0.358773808915317
 SOWAHD,ENSG00000187808,-0.760544649038076
 H1F0,ENSG00000189060,0.133658867601553
 GAMT,ENSG00000130005,0.0176415502431688
 ZNF7,ENSG00000147789,-0.0521731333930647
 ZNF3,ENSG00000166526,0.152817628094523
 TIPIN,ENSG00000075131,-0.234618852303855
 CDC5L,ENSG00000096401,-0.134728084832428
 SBDS,ENSG00000126524,-0.173432320844018
 AP2A1,ENSG00000196961,-0.0237463681564876
 AP2A2,ENSG00000183020,-0.00965853295288492
 CLC,ENSG00000105205,-0.0133321527106963
 RP11-1212A22.4,ENSG00000233024,-0.00793639804691914
 NSUN3,ENSG00000178694,-0.216454230869442
 NSUN2,ENSG00000037474,-0.0846346252020775
 NSUN5,ENSG00000130305,-0.0434737482946359
 NSUN4,ENSG00000117481,-0.0160455275179219
 NSUN7,ENSG00000179299,-0.614563421905049
 NSUN6,ENSG00000241058,0.0207486452500543
 BCL3,ENSG00000069399,0.345652834796551
 RRP7A,ENSG00000189306,-0.349631629036241
 CDR2L,ENSG00000109089,-0.00738061352311933
 MSLNL,ENSG00000162006,-0.457332575844951
 BRDT,ENSG00000137948,0.404689681669316
 NPEPL1,ENSG00000215440,-0.146236340381988
 BRD8,ENSG00000112983,0.142561486088002
 BRD9,ENSG00000028310,0.0595269772668799
 BRD4,ENSG00000141867,0.00452631875941981
 BRD7,ENSG00000166164,-0.0716434604615692
 BRD1,ENSG00000100425,-0.0542100820595458
 BRD2,ENSG00000204256,0.0157427472867499
 BRD3,ENSG00000169925,-0.0273247304825321
 RP11-680G10.1,ENSG00000261567,-1.54393739523738
 SKIV2L2,ENSG00000039123,0.00581232135718034
 CH25H,ENSG00000138135,-1.25928819923649
 CSF2RA,ENSG00000198223,-0.305496407036896
 DMD,ENSG00000198947,-0.766705985894772
 SEH1L,ENSG00000085415,-0.142908364974179
 GAB4,ENSG00000215568,-0.819290238767958
 GAB2,ENSG00000033327,0.0490573452605139
 GAB3,ENSG00000160219,0.122418969552041
 GAB1,ENSG00000109458,-0.319304364017297
 PDIA6,ENSG00000143870,0.0101967070665819
 ZSCAN9,ENSG00000137185,-0.093465064598992
 ZSCAN2,ENSG00000176371,0.0689598038676678
 DNAJB12,ENSG00000148719,-0.0675115907636668
 VIL1,ENSG00000127831,0.259916048534866
 DNAJB14,ENSG00000164031,-0.00838580280320295
 SUPT20H,ENSG00000102710,0.0175369037612591
 VILL,ENSG00000136059,0.113297978883669
 KRTAP24-1,ENSG00000188694,0.389958702749825
 PSD,ENSG00000059915,0.672811824245473
 CNTFR,ENSG00000122756,0.688080031682655
 KRTAP19-1,ENSG00000184351,-0.381240596920926
 KRTAP19-5,ENSG00000186977,-0.328289783844988
 AC012123.1,ENSG00000228835,0.743844682994563
 FAM214A,ENSG00000047346,0.0192072492597703
 FAM214B,ENSG00000005238,-0.00199729329462809
 LCN8,ENSG00000204001,0.165282159913887
 AKIRIN2,ENSG00000135334,-0.239900676838826
 AKIRIN1,ENSG00000174574,-0.348796548765887
 EREG,ENSG00000124882,0.480274662671916
 AVPI1,ENSG00000119986,0.274756873739886
 ASAP1,ENSG00000153317,0.00476805844862789
 ASAP2,ENSG00000151693,0.00572801246087979
 ASAP3,ENSG00000088280,0.249294558601651
 OCRL,ENSG00000122126,-0.237141577841394
 HILPDA,ENSG00000135245,-0.511773675918438
 KCNH8,ENSG00000183960,0.711880315006516
 KIAA1033,ENSG00000136051,0.323297953762705
 C14orf132,ENSG00000227051,0.210972482278478
 MTM1,ENSG00000171100,-0.307725927901748
 CALCRL,ENSG00000064989,-0.105203722911501
 ANKLE1,ENSG00000160117,-0.0693846685716464
 CSNK1G2,ENSG00000133275,-0.105919572587281
 ANKLE2,ENSG00000176915,0.0882975736557287
 RHPN1,ENSG00000158106,-0.281161878847787
 OLR1,ENSG00000173391,-1.77705018083856
 SERPINB8,ENSG00000166401,0.0683267616326473
 SRRM1,ENSG00000133226,0.0830783238856507
 SRRM3,ENSG00000177679,-0.0517620694673453
 SRRM2,ENSG00000167978,0.235000302827342
 SRRM5,ENSG00000226763,0.313570837343188
 SRRM4,ENSG00000139767,-1.68641066288537
 PANX2,ENSG00000073150,-0.506507246975796
 TM2D1,ENSG00000162604,0.12023191547032
 TM2D2,ENSG00000169490,-0.0769883277293224
 DDHD2,ENSG00000085788,0.128637978890861
 OGFRL1,ENSG00000119900,-0.0656951411241499
 ADCK1,ENSG00000063761,-0.420216610999832
 GOLGA5,ENSG00000066455,-0.131671916873488
 RSBN1,ENSG00000081019,-0.149917202537239
 ARHGAP22,ENSG00000128805,-0.872797620157784
 ARHGAP21,ENSG00000107863,-0.146317908191975
 ARHGAP20,ENSG00000137727,0.561181252280493
 ARHGAP27,ENSG00000159314,0.420340508475543
 ARHGAP26,ENSG00000145819,-0.235396794761049
 ARHGAP25,ENSG00000163219,-0.212654745021069
 ARHGAP24,ENSG00000138639,0.249480477984862
 ARHGAP29,ENSG00000137962,0.0191017684810008
 ARHGAP28,ENSG00000088756,1.16330681828063
 HHAT,ENSG00000054392,0.326111427020153
 DNAJC11,ENSG00000007923,-0.153550662136516
 NDUFAF2,ENSG00000164182,-0.0913960143657936
 RSAD2,ENSG00000134321,-0.278399215904535
 MRC2,ENSG00000011028,0.736383729695724
 DYNC1LI2,ENSG00000135720,0.0242635350404636
 EFHC2,ENSG00000183690,-0.386969381076354
 EFHC1,ENSG00000096093,0.243685964753672
 ABCG1,ENSG00000160179,-0.423963108878818
 PLSCR4,ENSG00000114698,0.172510912019445
 PLSCR5,ENSG00000231213,0.571755992665608
 PLSCR2,ENSG00000163746,-0.433037132889242
 ABCG5,ENSG00000138075,-0.00679268820026117
 PLSCR1,ENSG00000188313,-0.0875472330574887
 ABCG8,ENSG00000143921,-0.363334799280783
 GADL1,ENSG00000144644,-0.085173919212344
 MT-CO1,ENSG00000198804,-1.13170032185443
 KRTAP5-10,ENSG00000204572,-0.267942075167555
 KRTAP5-11,ENSG00000204571,-0.112603061355014
 AKR1B10,ENSG00000198074,4.30830849436037
 AKR1B15,ENSG00000227471,1.95576072146502
 RP11-192H23.4,ENSG00000258472,0.0587629430252992
 C4orf36,ENSG00000163633,0.166558298821105
 C4orf32,ENSG00000174749,-0.0963272467784743
 C4orf33,ENSG00000151470,-0.342575091924241
 C15orf48,ENSG00000166920,1.00950816621829
 TSNAXIP1,ENSG00000102904,-0.102747857253
 C15orf40,ENSG00000169609,-0.0941753001620202
 C15orf41,ENSG00000186073,0.784072287298291
 C15orf43,ENSG00000167014,0.0591728373840802
 PKD2,ENSG00000118762,-0.0170566818896255
 PKD1,ENSG00000008710,-0.254108043738588
 ZNF138,ENSG00000197008,0.0210408121400816
 PRKACG,ENSG00000165059,0.0132870984020999
 PRKACA,ENSG00000072062,-0.386847595471352
 PRKACB,ENSG00000142875,-0.359803027352504
 ZNF131,ENSG00000172262,-0.0373351524594492
 ZNF132,ENSG00000131849,-0.0968080835245652
 ZNF134,ENSG00000213762,-0.534974518706276
 ZNF135,ENSG00000176293,0.0116254898596173
 ZNF136,ENSG00000196646,0.0698780702565689
 C20orf78,ENSG00000149443,0.0435500187643838
 SPG7,ENSG00000197912,-0.0504494737382642
 SPRYD7,ENSG00000123178,-0.328134457042528
 KLHDC4,ENSG00000104731,-0.147602535947708
 KCNK4,ENSG00000182450,-0.43356676797801
 KCNK5,ENSG00000164626,0.630439863492165
 KCNK6,ENSG00000099337,0.771315431787935
 KCNK7,ENSG00000173338,0.465162952124162
 KCNK1,ENSG00000135750,0.348761959227978
 KCNK2,ENSG00000082482,0.958403291470942
 KCNK3,ENSG00000171303,-0.31247977808418
 SCAF11,ENSG00000139218,-0.0911913023324926
 NUP160,ENSG00000030066,0.0283271136700661
 SH3BGR,ENSG00000185437,-0.351307488466994
 VWDE,ENSG00000146530,-0.0175718653037285
 GNA14,ENSG00000156049,0.443193245387666
 GNA15,ENSG00000060558,0.467767099931889
 GNA12,ENSG00000146535,0.0261803858274217
 GNA13,ENSG00000120063,-0.214388238000876
 GNA11,ENSG00000088256,-0.423615110813295
 MFGE8,ENSG00000140545,0.872160062380976
 C19orf18,ENSG00000177025,-0.443743293373868
 FRRS1L,ENSG00000260230,-2.39555264260562
 OGDH,ENSG00000105953,-0.246631186733298
 SEMG1,ENSG00000124233,-0.865240331799365
 SEMG2,ENSG00000124157,-0.50206438495609
 DAZL,ENSG00000092345,3.42297544676659
 DAZ2,ENSG00000205944,0.0819061061779417
 NEUROG3,ENSG00000122859,-0.314641134055459
 GTF2F1,ENSG00000125651,-0.0688258521094406
 GTF2F2,ENSG00000188342,-0.142789729797186
 DCAKD,ENSG00000172992,0.163488440474339
 TMEM132D,ENSG00000151952,-0.25874140779334
 TMEM132A,ENSG00000006118,-0.875852079970943
 PEG10,ENSG00000242265,-0.249825751917426
 TMEM132B,ENSG00000139364,-0.275390975310611
 NAIF1,ENSG00000171169,-0.0130124188139432
 CCL28,ENSG00000151882,0.768296423695451
 H3F3C,ENSG00000188375,0.033346845648585
 H3F3B,ENSG00000132475,0.0949516243624871
 H3F3A,ENSG00000163041,0.170941352627623
 CCL21,ENSG00000137077,0.828233296301453
 CCL20,ENSG00000115009,-0.217626576375079
 CCL22,ENSG00000102962,-0.123387970730671
 CCL25,ENSG00000131142,-0.659409458718253
 CCL24,ENSG00000106178,0.427728054145706
 CCL27,ENSG00000213927,-0.809528409275554
 CCL26,ENSG00000006606,1.2755500702633
 ALPK1,ENSG00000073331,0.186573654347897
 ALPK3,ENSG00000136383,-0.505719119625521
 ALPK2,ENSG00000198796,0.022529392845502
 CUX1,ENSG00000257923,-0.250756939705398
 CUX2,ENSG00000111249,-1.15484574907838
 CSNK1A1,ENSG00000113712,-0.161068154402041
 GLYATL2,ENSG00000156689,0.681041868737577
 GLYATL1,ENSG00000166840,-0.823541114978243
 RAP1B,ENSG00000127314,0.199261581117217
 RAP1A,ENSG00000116473,-0.233750033447143
 TRIM41,ENSG00000146063,0.0172608132280929
 CTF1,ENSG00000150281,0.242961532684156
 LDLR,ENSG00000130164,-0.0838568102969832
 UBFD1,ENSG00000103353,-0.130717336187784
 FIZ1,ENSG00000179943,-0.0757145552928468
 MYF5,ENSG00000111049,0.731675065609382
 MYF6,ENSG00000111046,-0.635594486524601
 PRKCDBP,ENSG00000170955,0.793107800524789
 GFI1B,ENSG00000165702,-1.23635555601673
 MYOD1,ENSG00000129152,2.13236018104275
 TOB2,ENSG00000183864,-0.246987772927511
 BIN1,ENSG00000136717,0.459602561263968
 SULF2,ENSG00000196562,1.11202787936395
 SULF1,ENSG00000137573,0.135859243179283
 GPR126,ENSG00000112414,0.165041213345962
 GPR124,ENSG00000020181,0.706789410664822
 GPR125,ENSG00000152990,0.178733400812472
 GPR123,ENSG00000197177,-0.295627266653036
 NOS1AP,ENSG00000198929,-0.43169396186719
 GPR128,ENSG00000144820,0.0750196565989053
 MTERFD3,ENSG00000120832,-0.212832388343437
 MTERFD2,ENSG00000122085,-0.0513982511086476
 MTERFD1,ENSG00000156469,-0.169365916791793
 TFG,ENSG00000114354,0.0151691950936121
 HVCN1,ENSG00000122986,0.0612123955329379
 PIH1D1,ENSG00000104872,-0.0147730755562762
 RND1,ENSG00000172602,0.255186948270438
 RND2,ENSG00000108830,-0.693073808117061
 RND3,ENSG00000115963,1.0209896055109
 CTNNBIP1,ENSG00000178585,0.149666580742973
 LRRC41,ENSG00000132128,0.037457011990581
 LRRC40,ENSG00000066557,-0.083896021369159
 LRRC43,ENSG00000158113,-1.37641605134144
 LRRC42,ENSG00000116212,-0.113087083329758
 LRRC45,ENSG00000169683,0.0743701986330262
 LRRC47,ENSG00000130764,-0.199488353638841
 LRRC46,ENSG00000141294,0.229295948427305
 LRRC49,ENSG00000137821,-0.0107448103206425
 LRRC48,ENSG00000171962,0.175098172630294
 FNDC8,ENSG00000073598,-0.673217344469168
 FNDC9,ENSG00000172568,-0.662114214490402
 FNDC4,ENSG00000115226,-0.494920255820491
 FNDC5,ENSG00000160097,-0.307524305448031
 FNDC7,ENSG00000143107,-0.959229479391049
 FNDC1,ENSG00000164694,1.38363888794257
 PWWP2B,ENSG00000171813,-0.060389641003521
 PWWP2A,ENSG00000170234,0.179389220396441
 CCDC152,ENSG00000198865,0.472582812300018
 CCDC153,ENSG00000248712,0.193053256828086
 CCDC150,ENSG00000144395,0.0522435013718732
 CCDC151,ENSG00000198003,0.799128302095505
 CCDC157,ENSG00000187860,0.0600918642593033
 CCDC154,ENSG00000197599,0.0629927547407557
 CCDC155,ENSG00000161609,-0.0570678311478658
 CCDC158,ENSG00000163749,-0.642737752338454
 CCDC159,ENSG00000183401,0.361597338508216
 LRRC4C,ENSG00000148948,0.837511370465213
 LRRC4B,ENSG00000131409,2.19876784046624
 TASP1,ENSG00000089123,0.379842715638359
 PCED1A,ENSG00000132635,0.458721227872541
 PCED1B,ENSG00000179715,-0.179258772118868
 SPZ1,ENSG00000164299,1.03580354717735
 CCZ1B,ENSG00000146574,-0.283313074937267
 PALMD,ENSG00000099260,-0.202968142681256
 PALM2,ENSG00000243444,-0.67643066269335
 MANSC4,ENSG00000205693,0.203602723521596
 MANSC1,ENSG00000111261,-0.441324345839785
 ICMT,ENSG00000116237,-0.226587828094254
 FDCSP,ENSG00000181617,-1.7855418923526
 FCF1,ENSG00000119616,-0.107352310995752
 LINC00692,ENSG00000230891,0.0620402868116674
 ATP6V0A1,ENSG00000033627,-0.312916819670374
 GPR98,ENSG00000164199,0.085798416455897
 ACOXL,ENSG00000153093,-0.113767828077336
 ITGBL1,ENSG00000198542,1.05889191468828
 ATP5A1,ENSG00000152234,-0.337187901486585
 SASH3,ENSG00000122122,0.210488239478684
 DUOX2,ENSG00000140279,1.56649499866712
 PODXL2,ENSG00000114631,-1.31602810624518
 NPAT,ENSG00000149308,-0.155250773522606
 LLGL2,ENSG00000073350,0.214769599722321
 LLGL1,ENSG00000131899,-0.103740823314786
