 gene    name , gene    ENS ,Prostate
 MARCH11,ENSG00000183654,-1.40879563725442
 RASSF8,ENSG00000123094,0.173464359008679
 RASSF1,ENSG00000068028,0.0116010770218953
 RASSF3,ENSG00000153179,0.916454206923525
 RASSF2,ENSG00000101265,-0.949113514099742
 RASSF4,ENSG00000107551,-0.983234153771404
 RASSF7,ENSG00000099849,1.78196713996135
 RASSF6,ENSG00000169435,4.65834823564291
 CHD1,ENSG00000153922,-0.0295554762856141
 CHD3,ENSG00000170004,1.18386946068455
 CHD2,ENSG00000173575,0.1950373985621
 CHD5,ENSG00000116254,-0.48561684136052
 CHD4,ENSG00000111642,-0.521316724822336
 CHD7,ENSG00000171316,-0.506334075034572
 CHD9,ENSG00000177200,-0.0702887640706724
 CHD8,ENSG00000100888,-0.0360426770887653
 CAP1,ENSG00000131236,-0.39119387419222
 CAP2,ENSG00000112186,-0.491933470060088
 SKIV2L,ENSG00000204351,0.295515378473814
 TTC5,ENSG00000136319,-0.0192448438240697
 TTC4,ENSG00000243725,0.126964435107176
 TTC6,ENSG00000139865,8.46070355049428
 TTC1,ENSG00000113312,-0.525902844778529
 TTC3,ENSG00000182670,0.40440378940758
 PIKFYVE,ENSG00000115020,0.105921978694743
 TTC9,ENSG00000133985,-0.879767215078197
 TTC8,ENSG00000165533,0.262638475241462
 CAPS,ENSG00000105519,1.46380125957325
 CHDH,ENSG00000016391,1.30421075351965
 PRDM16,ENSG00000142611,-0.666060988332595
 MPG,ENSG00000103152,0.0598092033249795
 PRDM15,ENSG00000141956,0.24580987118948
 PRDM12,ENSG00000130711,-1.60195580618482
 PRDM13,ENSG00000112238,0.0625376325894358
 PRDM10,ENSG00000170325,-0.168408745739638
 PRDM11,ENSG00000019485,0.170925005192991
 SLC22A31,ENSG00000259803,0.546264689690448
 MPL,ENSG00000117400,-0.716187834076239
 AVP,ENSG00000101200,-1.24996043346187
 MPI,ENSG00000178802,0.394447486980589
 POLRMT,ENSG00000099821,-0.0693810581325008
 MPZ,ENSG00000158887,1.26106213745212
 GRPEL1,ENSG00000109519,-0.58428489608118
 GRPEL2,ENSG00000164284,-0.329272954087214
 SRGAP2B,ENSG00000196369,-1.40938247783731
 SRGAP2C,ENSG00000171943,-1.41053666506122
 QRSL1,ENSG00000130348,-0.330764315842306
 FAM49A,ENSG00000197872,-0.227086156818843
 FAM49B,ENSG00000153310,-0.779393294397313
 ZFP36L1,ENSG00000185650,0.195479144758906
 ZFP36L2,ENSG00000152518,0.603076573520119
 C10orf99,ENSG00000188373,0.258955824300309
 C10orf90,ENSG00000154493,-3.52298811512924
 C10orf91,ENSG00000180066,0.845665200089504
 C10orf95,ENSG00000120055,0.236681277311031
 ADH7,ENSG00000196344,-1.01241036829244
 ADH6,ENSG00000172955,0.701646056953389
 ADH5,ENSG00000197894,0.0759254535648935
 ADH4,ENSG00000198099,-0.0238711406843395
 RMI1,ENSG00000178966,0.0223812474517569
 RMI2,ENSG00000175643,-0.168541498757376
 CORO7,ENSG00000262246,0.0855312256105496
 TYMS,ENSG00000176890,0.164037543182328
 TYMP,ENSG00000025708,0.372496197140609
 FAM155A,ENSG00000204442,0.302364999794712
 ACOT11,ENSG00000162390,-0.240683695554435
 ACOT13,ENSG00000112304,0.0709298181923318
 GATAD2B,ENSG00000143614,-0.244931701450154
 ELTD1,ENSG00000162618,0.153272547624528
 REPIN1,ENSG00000214022,0.345299918325622
 SMIM11,ENSG00000205670,-0.171655927520035
 PMVK,ENSG00000163344,-0.286387492955223
 BBC3,ENSG00000105327,-0.442207834515801
 GRIN2B,ENSG00000273079,-2.85473679794716
 GRIN2C,ENSG00000161509,-2.20210828751633
 KLHDC8B,ENSG00000185909,-0.229182388519411
 KLHDC8A,ENSG00000162873,-1.16999845136205
 ZFP64,ENSG00000020256,0.0763193175641447
 IL6ST,ENSG00000134352,-0.179851292816529
 SBF1,ENSG00000100241,-0.405854190886195
 SBF2,ENSG00000133812,-0.0205015697395847
 SERPINA7,ENSG00000123561,0.773958969232607
 DBN1,ENSG00000113758,-0.35465990020547
 CDC73,ENSG00000134371,0.640672943503456
 LANCL1,ENSG00000115365,-0.639736895038885
 LMBRD2,ENSG00000164187,-0.667738734410741
 LMBRD1,ENSG00000168216,-0.791436542015548
 TAS2R19,ENSG00000212124,0.209255686497852
 SRFBP1,ENSG00000151304,-0.268192025096146
 TAS2R10,ENSG00000121318,-0.786219496303829
 BCAT2,ENSG00000105552,0.601993832842332
 TAS2R13,ENSG00000212128,0.395080807290439
 DBNL,ENSG00000136279,0.125535380246079
 NPEPPS,ENSG00000141279,-0.339805107343319
 CCDC116,ENSG00000161180,0.745459571619789
 CYP26A1,ENSG00000095596,-0.636654486725958
 PSTK,ENSG00000179988,-0.448796155647559
 PHPT1,ENSG00000054148,0.545662217778321
 NFU1,ENSG00000169599,-0.398056125007655
 RRP1B,ENSG00000160208,-0.149582590856459
 NOVA2,ENSG00000104967,-0.580334856027148
 NOVA1,ENSG00000139910,-0.205314837837322
 TMEM170A,ENSG00000166822,0.182787133104717
 HSP90B1,ENSG00000166598,-0.162452196265925
 CCDC113,ENSG00000103021,-0.285278343047743
 RP11-139H15.1,ENSG00000225973,-0.140999512339354
 RP11-321M21.3,ENSG00000264116,0.0835641139971527
 VSX1,ENSG00000100987,0.0661538426611472
 DIO1,ENSG00000211452,-0.556674629062638
 DIO2,ENSG00000211448,1.2155095501843
 VSX2,ENSG00000119614,-1.60083697635218
 BRF2,ENSG00000104221,-0.443847312960213
 CYSTM1,ENSG00000120306,-0.657328243098654
 BRF1,ENSG00000185024,0.30368938409526
 CAMSAP2,ENSG00000118200,-0.556473404589562
 CAMSAP3,ENSG00000076826,2.42471630653967
 CAMSAP1,ENSG00000130559,-0.551758872337147
 RRP12,ENSG00000052749,-0.0420238368430131
 RRP15,ENSG00000067533,-0.409810959432078
 SLC23A2,ENSG00000089057,-0.0668597230128259
 CUEDC1,ENSG00000180891,0.575910391687588
 ATOH7,ENSG00000179774,-0.818467059624425
 ACAT1,ENSG00000075239,-0.997140217922037
 ACAT2,ENSG00000120437,0.929883342022198
 CD200R1,ENSG00000163606,-0.575993923636653
 LIMD1,ENSG00000144791,0.178363580619909
 ATOH8,ENSG00000168874,-0.156523318501061
 TRPV4,ENSG00000111199,2.85048422953716
 OR8S1,ENSG00000197376,0.0220676395883727
 ZFYVE21,ENSG00000100711,-0.266630715402823
 ZFYVE20,ENSG00000131381,-0.303288755206548
 ZFYVE27,ENSG00000155256,-0.0369159498309159
 TPCN1,ENSG00000186815,-0.292277790800062
 TPCN2,ENSG00000162341,0.390856910541724
 IL2RG,ENSG00000147168,-0.167713257488037
 ZFYVE28,ENSG00000159733,-0.748003583886451
 MDH1B,ENSG00000138400,-0.647230319184414
 CMTR2,ENSG00000180917,0.442404776822017
 CMTR1,ENSG00000137200,-0.0429871361124607
 ERC1,ENSG00000082805,-0.158537443674886
 ERC2,ENSG00000187672,0.518742026048416
 BHMT2,ENSG00000132840,0.544845171036523
 CTSL,ENSG00000135047,-0.553797987822009
 SLC37A2,ENSG00000134955,0.269069308835786
 SLC37A3,ENSG00000157800,-0.274618337083334
 CDK18,ENSG00000117266,-0.328524129912764
 CDK19,ENSG00000155111,0.513035232335032
 SLC37A4,ENSG00000137700,0.893366439100803
 CDK12,ENSG00000167258,0.0658392808170475
 CDK10,ENSG00000185324,0.437099672786351
 CDK16,ENSG00000102225,-0.389420007403316
 CDK17,ENSG00000059758,-0.200823469733514
 CDK14,ENSG00000058091,-0.374919951793274
 CDK15,ENSG00000138395,0.504976619636835
 BFSP2,ENSG00000170819,-0.847926203303325
 FAM216B,ENSG00000179813,0.356464203544832
 FAM216A,ENSG00000204856,-0.289588553134766
 MMP24,ENSG00000125966,0.0078208899136851
 MMP26,ENSG00000167346,5.36011832453779
 MMP21,ENSG00000154485,1.21175426766181
 MMP20,ENSG00000137674,-0.120182599806177
 TCAIM,ENSG00000179152,-0.0944354996114162
 SESTD1,ENSG00000187231,-0.911511392109582
 MMP23B,ENSG00000189409,0.683746295252855
 B3GNT4,ENSG00000176383,-0.321061077131071
 B3GNT6,ENSG00000198488,-0.139169936100349
 B3GNT7,ENSG00000156966,-0.699749687475868
 B3GNT1,ENSG00000174684,-0.898983993103226
 B3GNT2,ENSG00000170340,-0.743731037672981
 B3GNT3,ENSG00000179913,2.66731702745187
 TSFM,ENSG00000123297,-0.404106591625757
 B3GNT8,ENSG00000177191,0.588733654287992
 B3GNT9,ENSG00000237172,0.38830570392959
 GINM1,ENSG00000055211,-0.536433718671281
 TBCCD1,ENSG00000113838,-0.430778958001817
 DAAM1,ENSG00000100592,-0.151448329862377
 DAAM2,ENSG00000146122,-0.944683029937316
 HLA-DRB1,ENSG00000196126,0.0457013553466477
 HLA-DRB5,ENSG00000198502,-0.0432461324781024
 YIF1B,ENSG00000167645,0.0947204751083358
 SGK494,ENSG00000167524,-0.357639941044299
 YIF1A,ENSG00000174851,0.164843181218008
 TUFT1,ENSG00000143367,0.256639137296788
 FN1,ENSG00000115414,-0.34015179553595
 RP1-170O19.20,ENSG00000257184,3.02877584453402
 RHD,ENSG00000187010,0.507410382479991
 COLQ,ENSG00000206561,0.255674436634454
 FAM189A2,ENSG00000135063,1.07485647733319
 FAM189A1,ENSG00000104059,-0.0503222011528929
 YJEFN3,ENSG00000250067,0.962032748859338
 OXT,ENSG00000101405,0.229889244266132
 KRT75,ENSG00000170454,-0.285184612692335
 KRT77,ENSG00000189182,-1.12893788860447
 KRT71,ENSG00000139648,0.78029661298062
 KRT73,ENSG00000186049,-0.688803709842693
 KRT72,ENSG00000170486,-1.0391726650339
 TBC1D4,ENSG00000136111,0.338411825872246
 KRT79,ENSG00000185640,-0.199174554770345
 KRT78,ENSG00000170423,-1.71697408446179
 TBC1D5,ENSG00000131374,-0.20703869847904
 HFE2,ENSG00000168509,0.626538411321522
 AAMP,ENSG00000127837,0.0402093986155579
 HYPK,ENSG00000242028,0.43309768627494
 U2SURP,ENSG00000163714,-0.106584891282671
 IL6R,ENSG00000160712,0.0144260201492222
 CNOT6L,ENSG00000138767,-0.0179220354838166
 FAXC,ENSG00000146267,1.24902431144325
 FAM127C,ENSG00000212747,0.207770380035373
 PTK2,ENSG00000169398,-0.127524321507832
 PTK7,ENSG00000112655,1.4924955218498
 PTK6,ENSG00000101213,0.30344589190814
 PRKAA2,ENSG00000162409,-0.182405869271747
 PRKAA1,ENSG00000132356,0.0761926694812902
 ITGB3BP,ENSG00000142856,0.153940338606247
 SMKR1,ENSG00000240204,-0.74693602286806
 ATG16L1,ENSG00000085978,0.154118423476216
 ATG16L2,ENSG00000168010,0.00120199089995212
 C4orf50,ENSG00000181215,1.73766282899237
 C4orf51,ENSG00000237136,-0.233191433732579
 C15orf62,ENSG00000188277,-0.401690738026531
 C15orf60,ENSG00000183324,0.417397962345408
 C15orf61,ENSG00000189227,-0.690450073499567
 C15orf65,ENSG00000261652,0.511326681438475
 ZNF577,ENSG00000161551,0.788088781112197
 DDX23,ENSG00000174243,0.023559125631855
 DDX21,ENSG00000165732,-0.51022371085061
 DDX20,ENSG00000064703,0.00726609969207367
 ZNF157,ENSG00000147117,-0.748715965928071
 DDX25,ENSG00000109832,-2.04625034581884
 DDX24,ENSG00000089737,-0.385920071552888
 DDX28,ENSG00000182810,-0.661486318932005
 RAB3IP,ENSG00000127328,0.792164145928377
 AFF2,ENSG00000155966,-0.322363374572458
 PDPN,ENSG00000162493,0.190489277544921
 PARD6G,ENSG00000178184,0.181479813800496
 TRUB1,ENSG00000165832,-0.295769348619628
 TRUB2,ENSG00000167112,-0.362726919181369
 PARD6B,ENSG00000124171,0.0855386929486855
 PARD6A,ENSG00000102981,-0.789847538714599
 LL22NC03-75H12.2,ENSG00000218357,-0.0959657085908261
 PEX26,ENSG00000215193,-0.0882053036840721
 OR2G6,ENSG00000188558,1.07130076788821
 SPEN,ENSG00000065526,-0.428597770957199
 SPEG,ENSG00000072195,0.729350743393568
 MANEAL,ENSG00000185090,-0.0164222137613597
 PAIP2,ENSG00000120727,-0.501802645211011
 STOML1,ENSG00000067221,-0.489424735469107
 FBLIM1,ENSG00000162458,1.22665601413217
 TIMM8A,ENSG00000126953,-0.293083469035834
 TIMM8B,ENSG00000150779,-0.142804706092453
 DAXX,ENSG00000204209,-0.116708234923529
 NT5M,ENSG00000205309,-0.0354167074632638
 NT5C,ENSG00000125458,0.470668830820639
 TBATA,ENSG00000166220,-0.0627330939392659
 NT5E,ENSG00000135318,-0.146411136725751
 LBX2,ENSG00000179528,-0.774183466495913
 LBX1,ENSG00000138136,-0.52975884092005
 GNAQ,ENSG00000156052,-0.157076887918743
 UBA7,ENSG00000182179,0.9872165954593
 DSCR4,ENSG00000184029,-0.202923802698045
 PTCD2,ENSG00000049883,-0.443872231173031
 PTCD3,ENSG00000132300,-0.182076338843628
 DSCR3,ENSG00000157538,-0.31476516059886
 PTCD1,ENSG00000106246,0.456277377418912
 GNAL,ENSG00000141404,-0.0435402020618253
 AMOT,ENSG00000126016,-0.262687766493544
 AGFG2,ENSG00000106351,-0.213454522271215
 AGFG1,ENSG00000173744,-0.563108399961388
 CRYGS,ENSG00000213139,0.414735232448106
 FST,ENSG00000134363,1.14761541146635
 CRYGN,ENSG00000127377,-0.22247904397065
 CRYGA,ENSG00000168582,-0.363348963649407
 CRYGB,ENSG00000182187,-0.240982909177756
 CRYGC,ENSG00000163254,-0.157972382613052
 CRYGD,ENSG00000118231,0.781681372087175
 PWP1,ENSG00000136045,-0.266810508036368
 RRNAD1,ENSG00000143303,0.63372362708264
 SLC15A4,ENSG00000139370,-0.582829897305916
 PHF23,ENSG00000040633,0.269709395746606
 NMNAT2,ENSG00000157064,-2.75832000968112
 NMNAT3,ENSG00000163864,-0.290364831779072
 NMNAT1,ENSG00000173614,-0.0469876890187407
 UBE2I,ENSG00000103275,-0.317737721470152
 NCCRP1,ENSG00000188505,-0.783640304069783
 PLEKHM2,ENSG00000116786,-0.438728024317301
 PLEKHM3,ENSG00000178385,0.354677072442549
 FAM72D,ENSG00000215784,-1.71840993956397
 FAM72B,ENSG00000188610,-1.40689249277695
 FAM72A,ENSG00000196550,-1.54011892367307
 TAGAP,ENSG00000164691,-0.741417871907672
 UBE2N,ENSG00000177889,-0.00705610517829646
 TREML2,ENSG00000112195,-0.563954412702706
 TREML1,ENSG00000161911,-1.14546164481257
 GPAA1,ENSG00000197858,0.154705353691644
 TREML4,ENSG00000188056,0.360414946602514
 GPRIN3,ENSG00000185477,-1.22480540052293
 GPRIN1,ENSG00000169258,-1.56420704124727
 ROGDI,ENSG00000067836,0.473584990821918
 HIST2H2BF,ENSG00000203814,2.65613155871613
 HIST2H2BE,ENSG00000184678,2.04540334484617
 RBMY1E,ENSG00000242389,-0.0093558403416262
 MCCD1,ENSG00000204511,0.141824719427096
 NRROS,ENSG00000174004,-0.275000163227155
 SLC44A1,ENSG00000070214,-0.934829551880224
 SLC44A2,ENSG00000129353,-0.148899047076478
 SLC44A3,ENSG00000143036,0.703075932949812
 SLC44A4,ENSG00000204385,7.73050725750314
 SLC44A5,ENSG00000137968,-1.85616632784428
 MSI2,ENSG00000153944,0.0534345584770933
 MSI1,ENSG00000135097,2.12847054015083
 ENGASE,ENSG00000167280,0.590336830166119
 C1D,ENSG00000197223,0.0840774694528587
 MRO,ENSG00000134042,-2.6378722498878
 COQ9,ENSG00000088682,0.0372551019180337
 C1S,ENSG00000182326,0.0374426958287829
 COQ4,ENSG00000167113,0.549406120723206
 COQ7,ENSG00000167186,0.262071556723569
 COQ6,ENSG00000119723,-0.139655916802434
 COQ2,ENSG00000173085,0.118698517846394
 HBM,ENSG00000206177,-1.41176130736569
 HBD,ENSG00000223609,-1.71648847875678
 HBB,ENSG00000244734,-0.435910885896252
 MUC22,ENSG00000261272,-0.0682999444826879
 MUC20,ENSG00000176945,0.956517479268041
 MUC21,ENSG00000204544,-0.56007830651395
 CHFR,ENSG00000072609,-0.0202698386024155
 WWC3,ENSG00000047644,-0.13272375938406
 WWC2,ENSG00000151718,-0.219189852512362
 WWC1,ENSG00000113645,2.15261616659296
 GPR101,ENSG00000165370,-0.0902049616161029
 GPR107,ENSG00000148358,0.00794449398836283
 GPR108,ENSG00000125734,0.492063313581399
 MFAP3L,ENSG00000198948,-0.648833529406976
 SMDT1,ENSG00000183172,0.120145782443152
 BRICD5,ENSG00000182685,-0.161376594722045
 RPRML,ENSG00000179673,-0.835029375385075
 MGMT,ENSG00000170430,0.266465116247593
 PRPF40B,ENSG00000110844,-0.0413681376200032
 RNF8,ENSG00000112130,-0.184996666759216
 RNF6,ENSG00000127870,-0.280535088647363
 RNF7,ENSG00000114125,0.0673973808697051
 RNF4,ENSG00000063978,-0.00360610562519214
 RNF5,ENSG00000204308,-0.0288617921337898
 RNF2,ENSG00000121481,0.0435333443955833
 APP,ENSG00000142192,-0.852608756023484
 ZFHX3,ENSG00000140836,0.985172891498492
 PRPF40A,ENSG00000196504,-0.0170362916838243
 RFX1,ENSG00000132005,0.123791566510074
 LRRC69,ENSG00000214954,0.667447043557704
 LRRC63,ENSG00000173988,1.55310683912081
 LRRC61,ENSG00000127399,0.00205105738396659
 C7orf34,ENSG00000165131,2.51733916547016
 C7orf33,ENSG00000170279,0.253201448718443
 C7orf31,ENSG00000153790,-0.0565410732406716
 AE000662.92,ENSG00000259003,-0.332537246505661
 GPR50,ENSG00000102195,-0.86371588723057
 EPM2A,ENSG00000112425,-0.662737964921661
 FAM118A,ENSG00000100376,1.39714481575704
 FAM118B,ENSG00000197798,-0.621249819989157
 RECQL,ENSG00000004700,-0.713839114102282
 MISP,ENSG00000099812,5.3505084100068
 HDAC8,ENSG00000147099,0.179183619081871
 ACTR8,ENSG00000113812,-0.290347564513751
 ACTR6,ENSG00000075089,-0.418694678070186
 ACTR5,ENSG00000101442,0.110646019664073
 XPNPEP3,ENSG00000196236,-0.0828204355476499
 ACTR3,ENSG00000115091,-0.48680983768075
 ACTR2,ENSG00000138071,-0.367703390566157
 GPANK1,ENSG00000204438,-0.168962654520119
 GNRHR,ENSG00000109163,-0.0806508782650475
 SPINK13,ENSG00000214510,1.0243961503426
 HYDIN,ENSG00000157423,0.0640773541735145
 RAPGEFL1,ENSG00000108352,-0.336453804027646
 GTDC1,ENSG00000121964,-0.48577220529672
 ICOS,ENSG00000163600,-0.101057248348212
 ABI3BP,ENSG00000154175,-0.55614937259635
 GGCT,ENSG00000006625,-0.0539098508800507
 IDUA,ENSG00000127415,0.664779514278807
 OR5V1,ENSG00000243729,0.143200776089442
 GNRH2,ENSG00000125787,0.991123874167626
 GNRH1,ENSG00000147437,0.337731758134189
 NDUFA7,ENSG00000267855,0.00082553541458976
 RPL13,ENSG00000167526,0.572350833961882
 WNT8A,ENSG00000061492,-0.573218487720309
 WNT8B,ENSG00000075290,1.36499020587793
 GDE1,ENSG00000006007,-0.10502949068759
 NPIPA8,ENSG00000214940,-0.243417687087733
 LIMS3L,ENSG00000257207,-0.372506326924458
 NPIPA5,ENSG00000183793,0.351424009557303
 NPIPA7,ENSG00000214967,0.0648866144436316
 NPIPA1,ENSG00000183426,-0.0743369250079718
 NPIPA2,ENSG00000254852,0.0148682973571159
 NPIPA3,ENSG00000224712,0.511264382926562
 HIPK3,ENSG00000110422,-0.379283083511764
 HIPK2,ENSG00000064393,-0.10837409952872
 HIPK1,ENSG00000163349,-0.671067186127146
 HIPK4,ENSG00000160396,-0.551235340815725
 SQRDL,ENSG00000137767,0.582786600832545
 LEMD3,ENSG00000174106,-0.328142408582966
 LEMD2,ENSG00000161904,0.139806209823466
 LEMD1,ENSG00000186007,-1.26167903102438
 NAPG,ENSG00000134265,0.0673181886897651
 SLC48A1,ENSG00000211584,-0.632923976834212
 C3orf18,ENSG00000088543,-0.141555456451162
 NAPA,ENSG00000105402,0.277241712010419
 C3orf14,ENSG00000114405,0.388462650524312
 C3orf17,ENSG00000163608,-0.10389127040372
 LARP1,ENSG00000155506,-0.407056286440616
 LARP4,ENSG00000161813,0.0323926574633182
 LARP6,ENSG00000166173,-0.120291921455246
 LARP7,ENSG00000174720,-0.257112806228506
 COL15A1,ENSG00000204291,0.584387645409878
 ATMIN,ENSG00000166454,0.03493445395608
 LGR5,ENSG00000139292,-1.57898519717443
 LGR4,ENSG00000205213,-0.141508797883633
 LGR6,ENSG00000133067,0.518888293594281
 CDKN1C,ENSG00000129757,0.0679182587101011
 CDKN1A,ENSG00000124762,-0.161070635908106
 TMEM125,ENSG00000179178,4.00937806545217
 FOXJ1,ENSG00000129654,0.664308613117648
 TMEM127,ENSG00000135956,-0.217695527421752
 FOXJ3,ENSG00000198815,-0.118935195945274
 TMEM121,ENSG00000184986,0.464667706050795
 TMEM123,ENSG00000152558,-0.145707598031333
 TMEM129,ENSG00000168936,0.128899988632019
 TMEM128,ENSG00000132406,-0.308789801663688
 GPHN,ENSG00000171723,-0.369895111561755
 KRTAP10-10,ENSG00000221859,-0.557541898627513
 IGFBP2,ENSG00000115457,1.67566970370877
 SLC35B1,ENSG00000121073,-0.0714168798920586
 SLC35B3,ENSG00000124786,0.0715184612599181
 SLC35B2,ENSG00000157593,-0.0285627095055016
 SLC35B4,ENSG00000205060,0.225966962503032
 IGFBP6,ENSG00000167779,0.965679907247224
 PELP1,ENSG00000141456,0.0415534907290608
 S100A9,ENSG00000163220,-1.37941245094576
 S100A8,ENSG00000143546,-1.43670228554
 EIF1,ENSG00000173812,-0.581508255071819
 S100A5,ENSG00000196420,0.409454079784087
 S100A4,ENSG00000196154,0.354736310531788
 S100A7,ENSG00000143556,-2.27956727549137
 S100A6,ENSG00000197956,-0.223985442067111
 S100A1,ENSG00000160678,-0.683858381135588
 S100A3,ENSG00000188015,0.648538992159509
 S100A2,ENSG00000196754,0.425324019617844
 LONRF3,ENSG00000175556,-0.250934467220963
 LONRF2,ENSG00000170500,-0.438783362703164
 LONRF1,ENSG00000154359,0.0453778518731731
 TCFL5,ENSG00000101190,-0.757259150586603
 AIP,ENSG00000110711,-0.182004606713428
 ZNF528,ENSG00000167555,0.428128295318803
 IGDCC3,ENSG00000174498,-1.02308353739942
 SCAF1,ENSG00000126461,-0.020357089631303
 FAM60A,ENSG00000139146,0.932038073950554
 EVPLL,ENSG00000214860,1.37903310611692
 LRRIQ1,ENSG00000133640,2.02960061216129
 PRKRA,ENSG00000180228,-0.143412326234518
 LRRIQ4,ENSG00000188306,-0.0271895620067493
 ADAT1,ENSG00000065457,0.15420729727916
 ADAT3,ENSG00000213638,1.11980595325765
 ADAT2,ENSG00000189007,0.317070047982601
 RP11-661C8.3,ENSG00000250173,-0.38002045485462
 TMEM35,ENSG00000126950,0.354877777155084
 TUSC5,ENSG00000184811,-1.77716715482982
 BRI3BP,ENSG00000184992,-0.63904497189391
 TUSC1,ENSG00000198680,-0.159171000746819
 TUSC2,ENSG00000114383,-0.114742106476245
 TUSC3,ENSG00000104723,0.833381467635086
 RPGR,ENSG00000156313,-0.382570563182656
 SYTL5,ENSG00000147041,1.54154086884682
 GNG10,ENSG00000242616,0.474315133664575
 GNG11,ENSG00000127920,-0.233427002766071
 GNG12,ENSG00000172380,-0.172561090667736
 GNG13,ENSG00000127588,0.413590606845366
 URB2,ENSG00000135763,-0.485888085328583
 URB1,ENSG00000142207,0.714040574129258
 RIMBP3C,ENSG00000183246,0.71761192796475
 SEC24D,ENSG00000150961,0.133524668446457
 SEC24A,ENSG00000113615,0.0521553176209758
 SEC24C,ENSG00000176986,0.178810937642927
 SEC24B,ENSG00000138802,-0.0912326246464956
 SAMD15,ENSG00000100583,0.215957391171118
 C16orf96,ENSG00000205832,-0.223293886500713
 C16orf97,ENSG00000261190,0.0580481255009121
 C16orf95,ENSG00000260456,-0.728905104955828
 C16orf92,ENSG00000167194,-0.811554490940322
 C16orf93,ENSG00000196118,0.524548703067559
 C16orf90,ENSG00000215131,0.172644649886323
 C16orf91,ENSG00000174109,-0.366471737661789
 ZNF691,ENSG00000164011,0.283398787001297
 ZNF692,ENSG00000171163,1.00120854167996
 ZNF695,ENSG00000197472,0.74905756664743
 ZNF697,ENSG00000143067,0.988577868588292
 ZNF696,ENSG00000185730,-0.260676700534165
 COPZ1,ENSG00000111481,0.262020912717266
 COPZ2,ENSG00000005243,0.1370755627483
 RUVBL1,ENSG00000175792,-0.290838757420073
 RUVBL2,ENSG00000183207,-0.077962540943412
 IFT140,ENSG00000187535,0.213008363315785
 SHB,ENSG00000107338,0.588809861335616
 SHD,ENSG00000105251,-0.831424038380214
 SHE,ENSG00000169291,-0.150504095171418
 SHH,ENSG00000164690,2.34319155461098
 PHEX,ENSG00000102174,0.0796173837702563
 DYNC2H1,ENSG00000187240,0.0261131547018767
 NUDCD2,ENSG00000170584,-0.201726721442285
