 gene    name , gene    ENS ,Uterus
 SRCAP,ENSG00000080603,0.230382252104083
 FAM86C1,ENSG00000158483,0.443930693730027
 CECR5,ENSG00000069998,0.164354652345942
 CEBPB,ENSG00000172216,0.281999718864343
 ZNF891,ENSG00000214029,-0.0725488421240814
 CEBPG,ENSG00000153879,0.0842325416843344
 CEBPE,ENSG00000092067,0.0114384431587323
 CEBPD,ENSG00000221869,-1.01486255500734
 LCE5A,ENSG00000186207,-0.367336432396454
 ZNF547,ENSG00000152433,-0.384582016542485
 PHKB,ENSG00000102893,0.0343623503117248
 CEBPZ,ENSG00000115816,-0.0955017540959028
 MAP3K15,ENSG00000180815,-0.43792221413891
 CRNN,ENSG00000143536,-0.858558280192956
 CTNNA1,ENSG00000044115,-0.0603107693125755
 CTNNA3,ENSG00000183230,-1.35002780224571
 ZNF548,ENSG00000188785,-0.0151622774099902
 SELRC1,ENSG00000162377,0.5245980669041
 GPR173,ENSG00000184194,0.270127643256302
 UBAP1L,ENSG00000246922,0.421400381112103
 TOMM40,ENSG00000130204,0.0153423052672691
 TM7SF3,ENSG00000064115,-0.294531698097798
 TM7SF2,ENSG00000149809,-1.2621244543628
 EPB41L4B,ENSG00000095203,-3.93949041104178
 ATP2C2,ENSG00000064270,-1.07599312806399
 ATP2C1,ENSG00000017260,-0.186879195385302
 CERS6,ENSG00000172292,0.400133545377024
 CERS4,ENSG00000090661,-0.00819079317819123
 CERS5,ENSG00000139624,0.0437197611220452
 CERS2,ENSG00000143418,-0.0249997300477006
 CERS3,ENSG00000154227,-0.446762319158551
 CERS1,ENSG00000223802,-1.18208164483511
 MAPK8IP1,ENSG00000121653,0.392492303498483
 GP9,ENSG00000169704,1.18269418581314
 GP5,ENSG00000178732,-0.289140542781246
 GP6,ENSG00000088053,0.0493843705308592
 GP2,ENSG00000169347,-0.164655883630443
 EXTL1,ENSG00000158008,2.48941577121866
 EXTL2,ENSG00000162694,0.0963013016541716
 EXTL3,ENSG00000012232,0.336005120905372
 RGSL1,ENSG00000121446,-0.405704258928571
 FAM57A,ENSG00000167695,0.262860200190415
 GPT,ENSG00000167701,-0.370959354229485
 MAN1A1,ENSG00000111885,-0.782517777708387
 MAN1A2,ENSG00000198162,0.198518784917865
 ATIC,ENSG00000138363,0.282279033161582
 KRTAP20-4,ENSG00000206105,0.111240978782617
 HDAC11,ENSG00000163517,-0.207546908800019
 LRTM1,ENSG00000144771,0.267053435979394
 LRTM2,ENSG00000166159,-0.806299476032628
 SYNM,ENSG00000182253,-1.56047611777502
 SYNC,ENSG00000162520,0.129642969310045
 OR13J1,ENSG00000168828,0.0609595258368831
 AP4B1,ENSG00000134262,0.0247103957904517
 ZBP1,ENSG00000124256,0.25236055023869
 MGME1,ENSG00000125871,-0.379730647470879
 PIK3IP1,ENSG00000100100,-0.277552856496638
 ZFAND2B,ENSG00000158552,-0.0623949886864768
 THADA,ENSG00000115970,0.189577147446441
 ZFAND2A,ENSG00000178381,-0.447866638946035
 GNL3,ENSG00000163938,0.20488563537213
 ACSF2,ENSG00000167107,-0.499436911132052
 ACSF3,ENSG00000176715,0.0567550382638636
 MAN2A1,ENSG00000112893,0.122472925875607
 EDA2R,ENSG00000131080,0.686220945763847
 LCT,ENSG00000115850,-0.606826036631843
 RBFOX3,ENSG00000167281,2.64313380492935
 FAM163A,ENSG00000143340,-1.78472412119071
 GALK2,ENSG00000156958,-0.0324757966548309
 SLURP1,ENSG00000126233,-1.19206473418863
 POLE4,ENSG00000115350,0.00776626496958094
 POLE3,ENSG00000148229,-0.0876981842219221
 STRN,ENSG00000115808,-0.185940673831724
 STRC,ENSG00000242866,-0.681420533673409
 NXNL2,ENSG00000130045,2.56643359755715
 SYN2,ENSG00000157152,0.2295814499808
 SYN1,ENSG00000008056,-1.17975925270683
 LCNL1,ENSG00000214402,1.94999011875747
 ACCSL,ENSG00000205126,-0.497007430385083
 C12orf10,ENSG00000139637,0.153423534324446
 NPY4R,ENSG00000204174,-1.8212319310994
 DYRK1A,ENSG00000157540,0.128766035642252
 GABRB1,ENSG00000163288,1.16792854931186
 AKR1B1,ENSG00000085662,-0.19779133915654
 GABRB3,ENSG00000166206,-0.145851286463328
 SEPP1,ENSG00000250722,-0.238482859306693
 GALR1,ENSG00000166573,-2.4805108471718
 NLRC4,ENSG00000091106,-0.424335129390377
 NLRC5,ENSG00000140853,0.800636250002448
 NLRC3,ENSG00000167984,-0.227397259738534
 DYDC2,ENSG00000133665,1.34576684093232
 DYDC1,ENSG00000170788,-0.486519054970343
 RAP1GAP,ENSG00000076864,-2.95290391042358
 TPRG1,ENSG00000188001,1.29028569541088
 NET1,ENSG00000173848,0.104209601045882
 COL18A1,ENSG00000182871,0.23960284931106
 OPRK1,ENSG00000082556,-2.4535611449535
 FRMD5,ENSG00000171877,-2.96849299532603
 RP5-1180C10.2,ENSG00000230124,0.210392367045912
 DNAH17,ENSG00000187775,0.209768667856921
 DNAH10,ENSG00000197653,-0.181831426131711
 DNAH11,ENSG00000105877,-2.99731624000428
 DNAH12,ENSG00000174844,-0.0566383785381032
 ANKRD9,ENSG00000156381,-1.28420681150118
 EDN1,ENSG00000078401,-0.0840293218082762
 EDN3,ENSG00000124205,-3.85840843411246
 EDN2,ENSG00000127129,1.91609184718062
 PTTG1IP,ENSG00000183255,0.213402758480769
 KIAA1244,ENSG00000112379,-0.336248775664243
 RSPRY1,ENSG00000159579,0.0381860936681541
 PTRH2,ENSG00000141378,-0.0614688523863637
 DKKL1,ENSG00000104901,0.293473983236783
 UBE2L6,ENSG00000156587,-0.0180056156333613
 OR56A3,ENSG00000184478,-0.0165922758085364
 OR56A1,ENSG00000180934,0.372177939452423
 TGFA,ENSG00000163235,0.0378629908739669
 PREX2,ENSG00000046889,-0.106198584043452
 PREX1,ENSG00000124126,-1.04969381408097
 SLC14A2,ENSG00000132874,-1.32319621033714
 SLC14A1,ENSG00000141469,-1.89117851063073
 MAFG,ENSG00000197063,0.296301277877527
 STT3B,ENSG00000163527,-0.0687093811060906
 STT3A,ENSG00000134910,0.329415414418524
 RP11-231C14.4,ENSG00000169203,-0.0852874291361688
 TUBA8,ENSG00000183785,-0.320419171577815
 OXGR1,ENSG00000165621,1.75806609548156
 SLC13A1,ENSG00000081800,-0.00445244213381049
 SLC13A2,ENSG00000007216,-0.984295887904244
 SLC13A3,ENSG00000158296,0.101202588886779
 SLC13A4,ENSG00000164707,0.379030228206916
 SLC13A5,ENSG00000141485,-1.42501272786755
 RGS16,ENSG00000143333,-1.07452532545995
 RGS17,ENSG00000091844,-0.827300221376998
 RGS14,ENSG00000169220,0.260941320622983
 RGS12,ENSG00000159788,-0.214725303228067
 RGS13,ENSG00000127074,2.18098268928606
 RGS10,ENSG00000148908,0.183243410238537
 RGS11,ENSG00000076344,-0.108070255772154
 RGS18,ENSG00000150681,0.200692156798767
 RGS19,ENSG00000171700,0.218826956881459
 FAM106A,ENSG00000213077,0.853441853518574
 UTP3,ENSG00000132467,0.0194150105501512
 CLEC16A,ENSG00000038532,0.0932026976034373
 IGFL2,ENSG00000204866,0.831862978377635
 ANKAR,ENSG00000151687,-0.035982929587404
 BTN2A2,ENSG00000124508,-0.0081181954547244
 BTN2A1,ENSG00000112763,0.0988292715143471
 TTLL11,ENSG00000175764,-0.0666081711389234
 TTLL10,ENSG00000162571,-0.679311516697158
 TTLL12,ENSG00000100304,0.0259828197162534
 IGFL4,ENSG00000204869,0.355081226164447
 ODF2L,ENSG00000122417,-0.100544207812238
 RALY,ENSG00000125970,0.0868158755440872
 PLAU,ENSG00000122861,1.04570042581761
 PLAT,ENSG00000104368,0.291754462857202
 C1orf198,ENSG00000119280,0.390224711148868
 OR10J1,ENSG00000196184,0.00855769377379888
 C1orf192,ENSG00000188931,-0.541934368498482
 PLAA,ENSG00000137055,0.234611078511393
 C1orf195,ENSG00000204464,-0.821886865322562
 C1orf194,ENSG00000179902,-1.24828903271365
 ESRP1,ENSG00000104413,-1.80266345972347
 HIF3A,ENSG00000124440,-0.0370794529833348
 MZT2A,ENSG00000173272,0.0929862544589388
 MZT2B,ENSG00000152082,-0.25865457198714
 PMM2,ENSG00000140650,0.0369836751461774
 PMM1,ENSG00000100417,-0.175246328057968
 ZNF709,ENSG00000242852,0.179552249673253
 ZNF708,ENSG00000182141,-0.628259731086965
 ZNF703,ENSG00000183779,-0.226298222259748
 ZNF701,ENSG00000167562,0.00828758973441892
 ZNF700,ENSG00000196757,-0.055426763462063
 ZNF706,ENSG00000120963,-0.0593227253673602
 ZNF704,ENSG00000164684,0.514296701843872
 ZC3H10,ENSG00000135482,0.251370953192409
 ZC3H13,ENSG00000123200,-0.0151952721952471
 ZC3H15,ENSG00000065548,0.00747129480520687
 RNF111,ENSG00000157450,-0.181920217181019
 ZC3H18,ENSG00000158545,0.126770223137671
 GRIN1,ENSG00000176884,-2.09877594683613
 RP11-131H24.4,ENSG00000258987,1.00594562749114
 DHX8,ENSG00000067596,0.190740979885195
 DHX9,ENSG00000135829,0.10566184419169
 XPC,ENSG00000154767,-0.0214993974663725
 GRINA,ENSG00000178719,-0.0280860756379756
 NUP93,ENSG00000102900,0.121281816872421
 RAB40C,ENSG00000197562,-0.195603925166797
 RAB40B,ENSG00000141542,-0.20260062693406
 RAB40A,ENSG00000172476,0.918775475615467
 GTSE1,ENSG00000075218,-0.339977656505003
 NSL1,ENSG00000117697,0.0634703466960523
 MYO3B,ENSG00000071909,0.250299438819122
 NOP2,ENSG00000111641,0.383752019502642
 DENND4A,ENSG00000174485,-0.464305476906795
 DENND4B,ENSG00000198837,-0.0383195710031269
 DENND4C,ENSG00000137145,-0.171169289722174
 SWAP70,ENSG00000133789,0.201972183315823
 PHLDA1,ENSG00000139289,-0.00267591878214984
 PHLDA3,ENSG00000174307,-0.0176302424947549
 PHLDA2,ENSG00000181649,0.665356042778903
 PAMR1,ENSG00000149090,1.17690104972747
 TIPRL,ENSG00000143155,0.254571976113718
 GHDC,ENSG00000167925,-0.0867279699290805
 AC007390.5,ENSG00000218739,-0.101733313100627
 NOG,ENSG00000183691,-2.44915294156099
 NOV,ENSG00000136999,-0.973231611268858
 SMAD9,ENSG00000120693,-0.480074907017785
 TRERF1,ENSG00000124496,0.0895893454853105
 LRPAP1,ENSG00000163956,-0.191977990903151
 SMAD5,ENSG00000113658,0.286145800247181
 SMAD6,ENSG00000137834,0.317828179383226
 GOLPH3L,ENSG00000143457,-0.0513422545311999
 SMAD1,ENSG00000170365,0.967372413222111
 SMAD2,ENSG00000175387,-0.205487016797147
 SMAD3,ENSG00000166949,0.119031746254324
 AMMECR1L,ENSG00000144233,0.268870750572514
 SETP18,ENSG00000230667,0.58518751222825
 RAD21L1,ENSG00000244588,-0.264700219950629
 PLRG1,ENSG00000171566,0.0757232529347172
 ERICH2,ENSG00000204334,0.357836887164989
 ERICH1,ENSG00000104714,-0.147025456974298
 EPAS1,ENSG00000116016,0.232948335722044
 TCEA2,ENSG00000171703,0.131743708372555
 TCEA3,ENSG00000204219,-0.622586583857285
 TCEA1,ENSG00000187735,-0.106628597698804
 ABCD1,ENSG00000101986,1.26926057259883
 BFAR,ENSG00000103429,0.0181252557951055
 LEO1,ENSG00000166477,-0.0414751972966026
 MGRN1,ENSG00000102858,0.346307614115165
 DPT,ENSG00000143196,0.63896456728953
 CUEDC2,ENSG00000107874,0.0562813686098038
 RBMXL1,ENSG00000213516,-0.0576615871293774
 RBMXL3,ENSG00000175718,0.657336291753248
 RBMXL2,ENSG00000170748,-0.361890009021259
 TLN2,ENSG00000171914,-0.828757154082509
 RHEBL1,ENSG00000167550,0.815538840460904
 C2CD5,ENSG00000111731,-0.10798810353887
 CNTF,ENSG00000242689,-1.47455010993003
 ZNF221,ENSG00000159905,0.0378971048667228
 PNP,ENSG00000198805,0.206975942524469
 PNN,ENSG00000100941,0.273048576299606
 HAMP,ENSG00000105697,-0.468000298918902
 MR1,ENSG00000153029,0.121031093253217
 CNPY4,ENSG00000166997,0.495442991680709
 CNPY3,ENSG00000137161,0.269705048600812
 CNPY2,ENSG00000257727,0.106260937410526
 CNPY1,ENSG00000146910,0.477289506155292
 COPG2,ENSG00000158623,0.0708457361641358
 SHOX2,ENSG00000168779,-2.22204677155421
 SYPL1,ENSG00000008282,0.724408591994112
 RCOR3,ENSG00000117625,-0.323507825948328
 SYPL2,ENSG00000143028,1.23929144278086
 RFX8,ENSG00000196460,-0.14052701310568
 RFX4,ENSG00000111783,-0.422007739881028
 RFX5,ENSG00000143390,0.303932542143941
 RFX6,ENSG00000185002,-0.604430129933262
 RFX7,ENSG00000181827,0.0750939471024764
 RCOR1,ENSG00000089902,0.047457507014138
 RFX2,ENSG00000087903,0.00485920901626623
 RFX3,ENSG00000080298,0.0258799816578632
 YDJC,ENSG00000161179,0.399146404710355
 IBA57,ENSG00000181873,0.436196288787655
 APC,ENSG00000134982,-0.470290141989884
 TMEM179B,ENSG00000185475,0.0698186596667609
 KERA,ENSG00000139330,-0.772334078002885
 TIGD4,ENSG00000169989,0.121384723054139
 ZNF57,ENSG00000171970,0.0237556457814044
 AC226150.4,ENSG00000255748,0.495806242027092
 TARS2,ENSG00000143374,0.0124483526245015
 OSR1,ENSG00000143867,-1.1489020949744
 IGFBP3,ENSG00000146674,1.4591693893409
 IGFBP1,ENSG00000146678,-0.120105630867838
 HBE1,ENSG00000213931,-0.45456412888411
 IGFBP7,ENSG00000163453,0.437814200322067
 IGFBP4,ENSG00000141753,1.03041386052145
 IGFBP5,ENSG00000115461,1.09053492261838
 CYP2R1,ENSG00000186104,-0.405371565938507
 CKLF,ENSG00000217555,0.0324066726996335
 APLNR,ENSG00000134817,0.566615984679194
 CYP8B1,ENSG00000180432,-0.174557143002356
 MECOM,ENSG00000085276,0.428412503736395
 CLIC6,ENSG00000159212,-2.9168111891544
 CLIC4,ENSG00000169504,0.789286197800047
 CLIC5,ENSG00000112782,-0.635830955494548
 CLIC2,ENSG00000155962,0.316208919627228
 CLIC3,ENSG00000169583,-0.649884356748903
 CLIC1,ENSG00000213719,0.513489006332331
 KIAA0020,ENSG00000080608,0.125023616769901
 SOWAHA,ENSG00000198944,-2.94175309626709
 SOWAHB,ENSG00000186212,-1.63544680174834
 SOWAHC,ENSG00000198142,-0.231501821623833
 SOWAHD,ENSG00000187808,-0.748995034942132
 H1F0,ENSG00000189060,0.18956527958431
 GAMT,ENSG00000130005,-0.627170264251046
 ZNF7,ENSG00000147789,0.0700153582620583
 ZNF3,ENSG00000166526,0.151658053005497
 TIPIN,ENSG00000075131,-0.0582326096135788
 CDC5L,ENSG00000096401,-0.167312761888354
 SBDS,ENSG00000126524,-0.343479106540783
 AP2A1,ENSG00000196961,0.346815228781795
 AP2A2,ENSG00000183020,-0.0271446866484363
 CLC,ENSG00000105205,-1.47667028446511
 RP11-1212A22.4,ENSG00000233024,-0.430377842749685
 NSUN3,ENSG00000178694,-0.0382966227651604
 NSUN2,ENSG00000037474,0.033405358666255
 NSUN5,ENSG00000130305,0.308990234118972
 NSUN4,ENSG00000117481,0.0632604456974841
 NSUN7,ENSG00000179299,-0.0388729970191863
 NSUN6,ENSG00000241058,-0.128074270115479
 BCL3,ENSG00000069399,0.686567599679548
 RRP7A,ENSG00000189306,0.0193375137516168
 CDR2L,ENSG00000109089,0.528118278315083
 MSLNL,ENSG00000162006,4.0530955136619
 BRDT,ENSG00000137948,-0.157038117090091
 NPEPL1,ENSG00000215440,-0.264983837693325
 BRD8,ENSG00000112983,-0.0183780042416479
 BRD9,ENSG00000028310,0.0386288769799592
 BRD4,ENSG00000141867,0.14340078935177
 BRD7,ENSG00000166164,-0.123582379114011
 BRD1,ENSG00000100425,0.0789320553126592
 BRD2,ENSG00000204256,0.000459737428582792
 BRD3,ENSG00000169925,0.156299176541025
 RP11-680G10.1,ENSG00000261567,-0.0238955690260509
 SKIV2L2,ENSG00000039123,0.134074694835173
 CH25H,ENSG00000138135,-1.04993539896118
 CSF2RA,ENSG00000198223,-0.336453444983932
 DMD,ENSG00000198947,0.184000550858518
 SEH1L,ENSG00000085415,0.10270128702489
 GAB4,ENSG00000215568,-2.13528838847856
 GAB2,ENSG00000033327,0.6537733695127
 GAB3,ENSG00000160219,0.184009415893321
 GAB1,ENSG00000109458,-0.032760277855925
 PDIA6,ENSG00000143870,0.0963771748445045
 ZSCAN9,ENSG00000137185,0.0576744441864124
 ZSCAN2,ENSG00000176371,0.0646677886946035
 DNAJB12,ENSG00000148719,0.164940233157503
 VIL1,ENSG00000127831,-0.379768092506964
 DNAJB14,ENSG00000164031,0.0494496987126994
 SUPT20H,ENSG00000102710,0.0477272962254738
 VILL,ENSG00000136059,0.198626780745793
 KRTAP24-1,ENSG00000188694,0.163958513589748
 PSD,ENSG00000059915,1.80479097887046
 CNTFR,ENSG00000122756,-1.90249806474576
 KRTAP19-1,ENSG00000184351,0.355614029442935
 KRTAP19-5,ENSG00000186977,0.491576244262179
 AC012123.1,ENSG00000228835,2.56969645836877
 FAM214A,ENSG00000047346,-0.0787558130667528
 FAM214B,ENSG00000005238,-0.106598403123318
 LCN8,ENSG00000204001,0.877523767920336
 AKIRIN2,ENSG00000135334,-0.238878129514384
 AKIRIN1,ENSG00000174574,0.0122938527307442
 EREG,ENSG00000124882,-2.20718358121181
 AVPI1,ENSG00000119986,-1.06108104842634
 ASAP1,ENSG00000153317,0.06516516711922
 ASAP2,ENSG00000151693,-0.0476145188078824
 ASAP3,ENSG00000088280,-0.199240600598338
 OCRL,ENSG00000122126,-0.0431524194942598
 HILPDA,ENSG00000135245,-0.880785200764442
 KCNH8,ENSG00000183960,-1.47448025527863
 KIAA1033,ENSG00000136051,-0.106548658169064
 C14orf132,ENSG00000227051,0.942043668406406
 MTM1,ENSG00000171100,-0.247041402227923
 CALCRL,ENSG00000064989,0.824475199546056
 ANKLE1,ENSG00000160117,0.174319588126617
 CSNK1G2,ENSG00000133275,0.121465237406758
 ANKLE2,ENSG00000176915,0.0966618769310222
 RHPN1,ENSG00000158106,-0.206086308767897
 OLR1,ENSG00000173391,-2.61889103209639
 SERPINB8,ENSG00000166401,-1.00338996814789
 SRRM1,ENSG00000133226,0.262831293718786
 SRRM3,ENSG00000177679,1.39004715957458
 SRRM2,ENSG00000167978,0.155515045575239
 SRRM5,ENSG00000226763,-0.358215372388839
 SRRM4,ENSG00000139767,-0.741632488593747
 PANX2,ENSG00000073150,-0.410446632860891
 TM2D1,ENSG00000162604,-0.0731041092316056
 TM2D2,ENSG00000169490,-0.0960188043446868
 DDHD2,ENSG00000085788,-0.336460784917204
 OGFRL1,ENSG00000119900,-0.214731934093538
 ADCK1,ENSG00000063761,0.000426536147284782
 GOLGA5,ENSG00000066455,-0.0189990230279338
 RSBN1,ENSG00000081019,-0.0601389585884548
 ARHGAP22,ENSG00000128805,-0.995330723106663
 ARHGAP21,ENSG00000107863,-0.0661838022534008
 ARHGAP20,ENSG00000137727,0.0427766743157939
 ARHGAP27,ENSG00000159314,0.177571348526716
 ARHGAP26,ENSG00000145819,-0.0465972275770433
 ARHGAP25,ENSG00000163219,0.386518337318631
 ARHGAP24,ENSG00000138639,0.107094203469506
 ARHGAP29,ENSG00000137962,-0.0941132227080561
 ARHGAP28,ENSG00000088756,-1.03063109058853
 HHAT,ENSG00000054392,0.190618135548597
 DNAJC11,ENSG00000007923,-0.0218932799817344
 NDUFAF2,ENSG00000164182,-0.129017333449839
 RSAD2,ENSG00000134321,-0.371146384664279
 MRC2,ENSG00000011028,0.991848983115269
 DYNC1LI2,ENSG00000135720,-0.15864138554437
 EFHC2,ENSG00000183690,1.23139851777576
 EFHC1,ENSG00000096093,0.275293146297187
 ABCG1,ENSG00000160179,-1.2858151122275
 PLSCR4,ENSG00000114698,0.122575574806372
 PLSCR5,ENSG00000231213,-0.442188726111331
 PLSCR2,ENSG00000163746,-0.712508161194819
 ABCG5,ENSG00000138075,0.144954682751651
 PLSCR1,ENSG00000188313,-0.147226963211537
 ABCG8,ENSG00000143921,-0.211134750514647
 GADL1,ENSG00000144644,-1.16903772123703
 MT-CO1,ENSG00000198804,-2.0289811438734
 KRTAP5-10,ENSG00000204572,0.179166542643549
 KRTAP5-11,ENSG00000204571,-0.226620106136583
 AKR1B10,ENSG00000198074,-1.80073714658987
 AKR1B15,ENSG00000227471,-0.735279767209007
 RP11-192H23.4,ENSG00000258472,-0.0973756370691765
 C4orf36,ENSG00000163633,-0.364258808320502
 C4orf32,ENSG00000174749,0.0748220356798674
 C4orf33,ENSG00000151470,-0.452850883856219
 C15orf48,ENSG00000166920,-1.36294614654349
 TSNAXIP1,ENSG00000102904,0.393485582748252
 C15orf40,ENSG00000169609,-0.112831899158233
 C15orf41,ENSG00000186073,0.597223356437251
 C15orf43,ENSG00000167014,0.286423504068016
 PKD2,ENSG00000118762,0.669128611638231
 PKD1,ENSG00000008710,0.0625393803964926
 ZNF138,ENSG00000197008,-0.315189744834567
 PRKACG,ENSG00000165059,-0.555455491991428
 PRKACA,ENSG00000072062,-0.114116867112643
 PRKACB,ENSG00000142875,-0.290077089839554
 ZNF131,ENSG00000172262,0.0838140007709728
 ZNF132,ENSG00000131849,0.00748145308107962
 ZNF134,ENSG00000213762,-0.141831811774151
 ZNF135,ENSG00000176293,0.0413022179852028
 ZNF136,ENSG00000196646,-0.00674254012281246
 C20orf78,ENSG00000149443,0.0575431651238829
 SPG7,ENSG00000197912,0.0897926951132425
 SPRYD7,ENSG00000123178,-0.277124771213858
 KLHDC4,ENSG00000104731,0.0626312499098661
 KCNK4,ENSG00000182450,1.19818037224267
 KCNK5,ENSG00000164626,0.365886551379229
 KCNK6,ENSG00000099337,2.04454152112982
 KCNK7,ENSG00000173338,0.104450251637739
 KCNK1,ENSG00000135750,0.445004137680861
 KCNK2,ENSG00000082482,-1.11815807186031
 KCNK3,ENSG00000171303,-2.62741306804645
 SCAF11,ENSG00000139218,-0.0716568697647706
 NUP160,ENSG00000030066,0.0583183765660325
 SH3BGR,ENSG00000185437,-0.601681874178345
 VWDE,ENSG00000146530,0.691125968711009
 GNA14,ENSG00000156049,2.25689304942169
 GNA15,ENSG00000060558,-0.280854178631213
 GNA12,ENSG00000146535,0.227150365101461
 GNA13,ENSG00000120063,-0.513868535412347
 GNA11,ENSG00000088256,0.250190461151467
 MFGE8,ENSG00000140545,0.574135279505454
 C19orf18,ENSG00000177025,0.279644632317844
 FRRS1L,ENSG00000260230,-1.03662717524874
 OGDH,ENSG00000105953,-0.121841533510291
 SEMG1,ENSG00000124233,-0.0934401597465153
 SEMG2,ENSG00000124157,-0.12775020371976
 DAZL,ENSG00000092345,-0.616244135209224
 DAZ2,ENSG00000205944,0.120771418475214
 NEUROG3,ENSG00000122859,-0.966733030090983
 GTF2F1,ENSG00000125651,0.133904185334249
 GTF2F2,ENSG00000188342,0.0805137431704843
 DCAKD,ENSG00000172992,0.14701186207791
 TMEM132D,ENSG00000151952,-0.0360341979696887
 TMEM132A,ENSG00000006118,0.165096844935035
 PEG10,ENSG00000242265,-1.53680333104215
 TMEM132B,ENSG00000139364,-3.00383418876077
 NAIF1,ENSG00000171169,0.0168132961349491
 CCL28,ENSG00000151882,-0.731637846427569
 H3F3C,ENSG00000188375,-0.708394400505542
 H3F3B,ENSG00000132475,-0.401674552559894
 H3F3A,ENSG00000163041,0.312495535592518
 CCL21,ENSG00000137077,0.502600867936769
 CCL20,ENSG00000115009,-1.39200205719007
 CCL22,ENSG00000102962,-2.57599548429897
 CCL25,ENSG00000131142,0.0571869956306481
 CCL24,ENSG00000106178,-2.40231237405819
 CCL27,ENSG00000213927,0.0609670635562214
 CCL26,ENSG00000006606,0.45930520656981
 ALPK1,ENSG00000073331,-0.0605732006224719
 ALPK3,ENSG00000136383,-1.32029268552526
 ALPK2,ENSG00000198796,-1.5793054097377
 CUX1,ENSG00000257923,0.844274828643552
 CUX2,ENSG00000111249,-0.464285175176145
 CSNK1A1,ENSG00000113712,-0.206638486726152
 GLYATL2,ENSG00000156689,1.50662803123159
 GLYATL1,ENSG00000166840,-2.27604121508923
 RAP1B,ENSG00000127314,0.227338963914216
 RAP1A,ENSG00000116473,-0.400249522053928
 TRIM41,ENSG00000146063,0.0336904725181754
 CTF1,ENSG00000150281,0.885226512220824
 LDLR,ENSG00000130164,0.542812706844259
 UBFD1,ENSG00000103353,0.0393534961224609
 FIZ1,ENSG00000179943,0.357090739682212
 MYF5,ENSG00000111049,0.194855381099089
 MYF6,ENSG00000111046,-2.0051323721287
 PRKCDBP,ENSG00000170955,0.996280622186817
 GFI1B,ENSG00000165702,1.63225165490338
 MYOD1,ENSG00000129152,-1.08819783583575
 TOB2,ENSG00000183864,-0.265165871286858
 BIN1,ENSG00000136717,0.494504998967165
 SULF2,ENSG00000196562,1.50905954196606
 SULF1,ENSG00000137573,0.597424534711909
