 gene    name , gene    ENS ,Adipose-Visceral(Omentum)
 MAOA,ENSG00000189221,0.804149461123936
 NEIL1,ENSG00000140398,0.159813782829892
 NEIL3,ENSG00000109674,-0.275737062425786
 NEIL2,ENSG00000154328,-0.0975164498835469
 HNRNPR,ENSG00000125944,0.00493838039434162
 CLYBL,ENSG00000125246,-0.194303131058608
 AHI1,ENSG00000135541,-0.158180881305717
 HNRNPU,ENSG00000153187,-0.0254127658735344
 MMP25,ENSG00000008516,0.336168364122897
 MESP1,ENSG00000166823,1.64368691156898
 MESP2,ENSG00000188095,0.413057051371667
 MMP27,ENSG00000137675,-1.26164729767079
 SNCAIP,ENSG00000064692,0.646927960321089
 C1QBP,ENSG00000108561,-0.0227639062568962
 HNRNPL,ENSG00000104824,-0.118976690589712
 UFM1,ENSG00000120686,0.0291682423524986
 TAAR2,ENSG00000146378,0.327804179112254
 AIFM3,ENSG00000183773,-0.465163507266501
 UVSSA,ENSG00000163945,-0.0263399945954596
 SCN9A,ENSG00000169432,0.209580265548467
 VSTM5,ENSG00000214376,-0.561572703110852
 VSTM4,ENSG00000165633,0.222063804346957
 RAD54B,ENSG00000197275,0.170688719933358
 RAD54L,ENSG00000085999,-0.973314560544357
 ABCB1,ENSG00000085563,-0.0185960069623451
 ABCB7,ENSG00000131269,0.0863826945284819
 ABCB6,ENSG00000115657,0.232540706006173
 ABCB5,ENSG00000004846,3.26631708608653
 ABCB4,ENSG00000005471,-1.63474596703201
 ABCB9,ENSG00000150967,-0.387516522301978
 ABCB8,ENSG00000197150,-0.00431100061482298
 SLC9A7,ENSG00000065923,-1.63782527134355
 GPC4,ENSG00000076716,0.634865907137521
 GOLGB1,ENSG00000173230,-0.00765108645273962
 DNLZ,ENSG00000213221,-0.1370010332476
 PMAIP1,ENSG00000141682,-0.00676282001039402
 SLC9A8,ENSG00000197818,-0.213988897491556
 IST1,ENSG00000182149,0.0201429437808313
 SNRNP200,ENSG00000144028,-0.116204249875177
 GADD45A,ENSG00000116717,0.16790763329556
 GADD45B,ENSG00000099860,0.028765572948466
 GADD45G,ENSG00000130222,-1.06812823748855
 ZYG11B,ENSG00000162378,-0.0665472262715295
 ZYG11A,ENSG00000203995,-1.00109604489365
 SPEF1,ENSG00000101222,-0.115809311507694
 SPEF2,ENSG00000152582,-0.471399977672662
 ZNF273,ENSG00000198039,-0.304187468493168
 ZNF277,ENSG00000198839,-0.0775616996291318
 ZNF276,ENSG00000158805,-0.0503837733547104
 ZNF274,ENSG00000171606,-0.097470641477885
 KCNV2,ENSG00000168263,-0.0202508901636689
 KCNV1,ENSG00000164794,-1.35303720268153
 PLCB1,ENSG00000182621,0.450348628715778
 PLGRKT,ENSG00000107020,-0.0583125965161849
 ITGA10,ENSG00000143127,-1.2293521412178
 ARHGEF35,ENSG00000213214,0.462210601019567
 AZI1,ENSG00000141577,-0.375725061060832
 XKR6,ENSG00000171044,0.4021107884197
 CTXN2,ENSG00000233932,-0.66426754321178
 CTXN3,ENSG00000205279,-1.31565264618554
 CCKBR,ENSG00000110148,0.104253470771995
 MAML2,ENSG00000184384,0.243080026753695
 MAML3,ENSG00000196782,0.186084646955999
 MAML1,ENSG00000161021,0.0395938020717232
 B3GNT5,ENSG00000176597,0.590887721310257
 HERC1,ENSG00000103657,-0.0511159754744999
 HERC3,ENSG00000138641,-0.272082677985971
 HERC5,ENSG00000138646,-0.125796294263703
 HERC4,ENSG00000148634,0.0405769836153242
 HERC6,ENSG00000138642,0.121538230354308
 PEX5L,ENSG00000114757,1.60457545631468
 C17orf59,ENSG00000196544,-0.207876219849916
 C17orf58,ENSG00000186665,0.315564580828933
 SLCO2B1,ENSG00000137491,0.200475459288266
 C17orf51,ENSG00000212719,-0.385202316102398
 C17orf53,ENSG00000125319,0.246411031532206
 MKNK2,ENSG00000099875,0.210952727486625
 LCLAT1,ENSG00000172954,-0.277599544870922
 MKNK1,ENSG00000079277,0.0550787273432899
 BEAN1,ENSG00000166546,1.0619774085975
 AAR2,ENSG00000131043,0.275829012783278
 BPI,ENSG00000101425,-0.0389712245242049
 OSBP2,ENSG00000184792,-0.340912622379248
 LRP2,ENSG00000081479,4.50238298805371
 LRP3,ENSG00000130881,0.366259637331707
 LRP1,ENSG00000123384,0.451331949105125
 LRP6,ENSG00000070018,-0.0415589988147656
 LRP4,ENSG00000134569,-0.597357550984468
 LRP5,ENSG00000162337,0.171911831761686
 LRP8,ENSG00000157193,-0.413801522479241
 AC002365.1,ENSG00000234469,-0.410122850714783
 HLA-DOA,ENSG00000204252,-0.519261693400374
 HLA-DOB,ENSG00000241106,-0.15575502210505
 CALR3,ENSG00000269058,-0.115879551318676
 STIM1,ENSG00000167323,-0.0791052808051771
 STIM2,ENSG00000109689,0.316925416771963
 ANTXR1,ENSG00000169604,0.102361746995701
 ANTXR2,ENSG00000163297,0.676424882098693
 OR2T8,ENSG00000177462,-0.428231453796069
 OR51S1,ENSG00000176922,-0.0191316050227188
 MAP2,ENSG00000078018,-0.270874509216176
 C8A,ENSG00000157131,-1.16172094159303
 C8B,ENSG00000021852,-0.326012965488851
 MAP6,ENSG00000171533,-0.145022789435207
 MAP7,ENSG00000135525,-0.954532847624785
 MAP4,ENSG00000047849,-0.149985697341738
 ALG1L2,ENSG00000251287,0.0339700176430288
 TEAD3,ENSG00000007866,0.548531957029047
 TEAD2,ENSG00000074219,0.554641357622282
 TEAD1,ENSG00000187079,0.35441797058687
 CAMLG,ENSG00000164615,-0.0409484548040738
 TEAD4,ENSG00000197905,0.732817223499093
 PTPN22,ENSG00000134242,1.19550708271724
 FAM180A,ENSG00000189320,0.878163664785574
 FAM180B,ENSG00000196666,0.397389713798051
 PTPN21,ENSG00000070778,0.29074535400229
 PLEKHF2,ENSG00000175895,0.205066503665166
 CHIT1,ENSG00000133063,-2.14722201681799
 AP000783.1,ENSG00000254667,0.474823399808391
 SERPINI1,ENSG00000163536,-0.00320555468934592
 SERPINI2,ENSG00000114204,-1.19357130012642
 FANK1,ENSG00000203780,-0.106805257187843
 SPATA5L1,ENSG00000171763,0.00871189149979732
 MTPN,ENSG00000105887,0.053931707244398
 SRP54,ENSG00000100883,-0.0604704796065611
 EPHA10,ENSG00000183317,-1.61270306343919
 DMRTA2,ENSG00000142700,-0.432405136812627
 DMRTA1,ENSG00000176399,0.377217400963555
 EBPL,ENSG00000123179,0.317574832866073
 YY1AP1,ENSG00000163374,-0.158378135712758
 TOM1L2,ENSG00000175662,-0.540819839454274
 MAPT,ENSG00000186868,-0.212312246287322
 HLA-DQA1,ENSG00000196735,-0.418082365240807
 HLA-DQA2,ENSG00000237541,0.407372664790597
 C14orf23,ENSG00000186960,-0.812087071128245
 UTS2B,ENSG00000188958,0.422313036859907
 C14orf28,ENSG00000179476,-0.0229344174847935
 UTS2R,ENSG00000181408,-1.51717109089112
 MSR1,ENSG00000038945,0.329498112259002
 AVIL,ENSG00000135407,0.986299550610474
 ANKMY1,ENSG00000144504,-0.0319802145660317
 ANKMY2,ENSG00000106524,-0.241078978603423
 TMCO5A,ENSG00000166069,-0.109498598552474
 HK2,ENSG00000159399,1.42315091671434
 HK3,ENSG00000160883,1.26683658286689
 MOB3B,ENSG00000120162,-0.130841922559314
 MSRA,ENSG00000175806,-0.113181785556111
 SUPT4H1,ENSG00000213246,-0.0859488372845625
 TBX1,ENSG00000184058,0.6745086176194
 CTNND1,ENSG00000198561,0.363432745522263
 EED,ENSG00000074266,0.0355007871616049
 MAPKAPK5,ENSG00000089022,-0.0637603248894938
 MAPKAPK3,ENSG00000114738,-0.560869263360816
 MAPKAPK2,ENSG00000162889,-0.21464280218298
 PDHX,ENSG00000110435,0.0780464459678294
 SAMD5,ENSG00000203727,-0.178721290627164
 SAMD7,ENSG00000187033,-0.00550854392804638
 SAMD1,ENSG00000141858,0.0953423532581807
 SAMD3,ENSG00000164483,0.542768707207387
 PDHB,ENSG00000168291,0.0969362905511097
 SAMD8,ENSG00000156671,-0.0195803142721745
 TMEM38A,ENSG00000072954,-0.874171707734512
 TIAL1,ENSG00000151923,-0.0146428851506753
 LRRC18,ENSG00000165383,-1.61214643382109
 LRRC19,ENSG00000184434,-0.775525027526407
 LRRC17,ENSG00000128606,-0.536404589871927
 LRRC14,ENSG00000160959,-0.285239988297637
 LRRC15,ENSG00000172061,2.12694236776087
 ARPP19,ENSG00000128989,-0.205925948622808
 LRRC10,ENSG00000198812,-1.06982812525875
 FAM111B,ENSG00000189057,-0.019775992828141
 FAM111A,ENSG00000166801,0.196027288247452
 SVOP,ENSG00000166111,-1.44830037247667
 CCDC101,ENSG00000176476,-0.158790176528604
 FAHD2B,ENSG00000144199,-0.35806902464637
 FAHD2A,ENSG00000115042,-0.291462166956778
 DROSHA,ENSG00000113360,0.0546824673451776
 CCDC105,ENSG00000160994,-0.583372936194082
 CCDC104,ENSG00000163001,-0.0467351620770238
 CCDC107,ENSG00000159884,0.0171612536103688
 CCDC108,ENSG00000181378,-1.440110106946
 FUBP3,ENSG00000107164,-0.0904294608567769
 CHRNA4,ENSG00000101204,-2.39525722634586
 CHRNA5,ENSG00000169684,-0.126160163492122
 CHRNA6,ENSG00000147434,-0.776906484372728
 CHRNA7,ENSG00000175344,-1.33975401468479
 CHRNA1,ENSG00000138435,-1.71528312334128
 CHRNA2,ENSG00000120903,-1.76971248112515
 CHRNA3,ENSG00000080644,-1.01820195682797
 CHRNA9,ENSG00000174343,-0.140541407856877
 RP11-272B17.2,ENSG00000257230,-0.0220048608822537
 AP001631.10,ENSG00000228120,-0.456547264562845
 CD164,ENSG00000135535,0.521013365314271
 LENEP,ENSG00000163352,-0.220531768842237
 XBP1,ENSG00000100219,0.256637219395428
 FSHB,ENSG00000131808,0.29935681876967
 SPATA9,ENSG00000145757,2.28754943036119
 BCMO1,ENSG00000135697,0.593188937849065
 AQP12B,ENSG00000185176,-0.276922404477295
 AQP12A,ENSG00000184945,-0.175468117682148
 FSHR,ENSG00000170820,0.330870039550258
 PEF1,ENSG00000162517,-0.111650441405043
 AP5Z1,ENSG00000242802,0.00828591095971327
 VBP1,ENSG00000155959,-0.13340410813108
 SPATA7,ENSG00000042317,-0.162214642585914
 CD5L,ENSG00000073754,-0.657663313107961
 METTL11B,ENSG00000203740,-0.536000624918076
 C3orf83,ENSG00000225526,-0.326401227740825
 C3orf80,ENSG00000180044,0.00134073439870016
 FGFR1OP2,ENSG00000111790,0.213601383596199
 C3orf84,ENSG00000236980,-0.0672305158944787
 VRTN,ENSG00000133980,-0.365075782611531
 PABPN1L,ENSG00000205022,0.0834459042076597
 PTPLA,ENSG00000165996,-0.105900249345578
 PTPLB,ENSG00000206527,0.671410480985228
 KDM2A,ENSG00000173120,-0.0130459905888473
 KDM2B,ENSG00000089094,-0.0612899305342466
 SIRPG,ENSG00000089012,0.673123015799608
 PPHLN1,ENSG00000134283,-0.0944876865428556
 SIRPD,ENSG00000125900,-0.479361971506907
 SIRPA,ENSG00000198053,0.453897153146085
 TRAPPC9,ENSG00000167632,-0.328592215232612
 TRAPPC8,ENSG00000153339,-0.0111797420721264
 TRAPPC1,ENSG00000170043,-0.049797777469031
 TRAPPC3,ENSG00000054116,-0.0615813628908037
 TRAPPC2,ENSG00000196459,-0.417713934173504
 TRAPPC5,ENSG00000181029,0.0324463027817537
 TRAPPC4,ENSG00000196655,-0.0237587302533686
 PRPH,ENSG00000135406,1.68864269619035
 WASH4P,ENSG00000234769,-0.12789011954095
 MTCP1,ENSG00000214827,0.0198191710325639
 PSMG4,ENSG00000180822,-0.120718441450389
 ZNF385D,ENSG00000151789,0.0606223439447905
 PSMG1,ENSG00000183527,-0.0536189858198312
 PSMG2,ENSG00000128789,0.121413212267155
 PSMG3,ENSG00000157778,-0.163412434485407
 C9orf117,ENSG00000160401,-0.152868263650323
 C9orf116,ENSG00000160345,0.132550892341373
 C9orf114,ENSG00000198917,-0.194948481340805
 FOXM1,ENSG00000111206,-0.328881251084868
 GDAP2,ENSG00000196505,0.128637581744782
 GDAP1,ENSG00000104381,-0.588565443521694
 FAHD1,ENSG00000180185,0.20854423557306
 ILDR2,ENSG00000143195,2.3595892680886
 ILDR1,ENSG00000145103,-0.980817576952646
 GLTP,ENSG00000139433,-0.248300064846405
 IL3RA,ENSG00000185291,0.437855196161624
 RP11-1C1.5,ENSG00000249160,0.0879911960062824
 NADSYN1,ENSG00000172890,0.275825177027924
 PTBP1,ENSG00000011304,0.286403140130093
 PDDC1,ENSG00000177225,-0.0424203469826598
 PIN1,ENSG00000127445,-0.289590562556012
 UBTF,ENSG00000108312,0.0149100920703198
 CDCA2,ENSG00000184661,-0.930853944510899
 CDCA3,ENSG00000111665,-0.550521340683111
 CDCA7,ENSG00000144354,-0.208679785058067
 CDCA4,ENSG00000170779,0.0700989628475681
 CDCA5,ENSG00000146670,-0.480800057379275
 CDCA8,ENSG00000134690,-0.615814305688551
 CRB1,ENSG00000134376,-1.0698944569856
 RSF1,ENSG00000048649,-0.0339305519911005
 CRB2,ENSG00000148204,4.39068713331476
 KDM4B,ENSG00000127663,-0.391798458343433
 KRT74,ENSG00000170484,-0.635829512933537
 SPRED1,ENSG00000166068,0.0852344288067733
 SPRED2,ENSG00000198369,0.332655759895945
 SPRED3,ENSG00000188766,-0.637398965758675
 KRT76,ENSG00000185069,-0.185047618185611
 ASTL,ENSG00000188886,-0.19794236641024
 RELT,ENSG00000054967,-0.179980145341982
 RELN,ENSG00000189056,0.0785731810291585
 RELA,ENSG00000173039,0.030696651479624
 HDGF,ENSG00000143321,-0.0858552898019954
 CRISPLD2,ENSG00000103196,0.998979838643202
 CRISPLD1,ENSG00000121005,0.321272299765773
 PTH2R,ENSG00000144407,0.314960352508665
 UBE2R2,ENSG00000107341,-0.10474386753759
 FAM69C,ENSG00000187773,-0.986322808554844
 FAM69B,ENSG00000165716,-0.488737427420648
 FAM69A,ENSG00000154511,0.581141162809634
 KLK3,ENSG00000142515,0.357448553828369
 KLK4,ENSG00000167749,-0.698618876736108
 KLK5,ENSG00000167754,4.24092568498155
 KLK6,ENSG00000167755,0.781646645071299
 KLK7,ENSG00000169035,4.78322270385495
 KLK9,ENSG00000213022,0.176459174144015
 ZNF841,ENSG00000197608,0.0670335912266143
 ZNF843,ENSG00000176723,-0.741467655428713
 RHBDL2,ENSG00000158315,0.759567467526456
 RHBDL3,ENSG00000141314,-0.482417711515122
 ZNF846,ENSG00000196605,-0.071091882705867
 RHBDL1,ENSG00000103269,-0.935590953049906
 COPS8,ENSG00000198612,-0.0589685700321515
 COPS6,ENSG00000168090,-0.113558223076505
 ZNF592,ENSG00000166716,-0.119924637317378
 ZNF593,ENSG00000142684,-0.287073954582363
 ZNF596,ENSG00000172748,-0.109538130883501
 MDGA1,ENSG00000112139,0.174428930157653
 MDGA2,ENSG00000139915,-0.491600633110378
 ZNF598,ENSG00000167962,0.100994942073141
 ZNF599,ENSG00000153896,-0.0536616771834988
 ZFR2,ENSG00000105278,-0.547849596929598
 FDFT1,ENSG00000079459,-0.121428374223974
 FAM135A,ENSG00000082269,-0.0501236088211136
 FAM135B,ENSG00000147724,-0.875882159960692
 IGF2,ENSG00000167244,1.93493816588533
 IGF1,ENSG00000017427,1.2553454950051
 SST,ENSG00000157005,-0.389134728506587
 CYP27A1,ENSG00000135929,0.0930893788502077
 DDRGK1,ENSG00000198171,-0.0563913008934858
 FBXL20,ENSG00000108306,0.225321488085714
 FBXL22,ENSG00000197361,-1.19526837421717
 SSB,ENSG00000138385,0.125454083330075
 TSG101,ENSG00000074319,-0.0403662292641054
 ZNF334,ENSG00000198185,0.589282228779981
 FAM168B,ENSG00000152102,-0.264712894730075
 ZNF333,ENSG00000160961,-0.0784705891266943
 ZNF330,ENSG00000109445,-0.011427711750821
 FAM168A,ENSG00000054965,-0.309046654222061
 TEX15,ENSG00000133863,-1.37164060105445
 TEX14,ENSG00000121101,-0.353205913280677
 TEX11,ENSG00000120498,-0.0733629952613812
 TEX10,ENSG00000136891,0.175724454122957
 TEX12,ENSG00000150783,0.5798499888536
 NOTCH2NL,ENSG00000213240,-0.344187927249675
 TATDN1,ENSG00000147687,-0.109474759096514
 TESPA1,ENSG00000135426,0.204078916017848
 THYN1,ENSG00000151500,-0.0613524688293258
 NTF3,ENSG00000185652,0.862967275166575
 NTF4,ENSG00000225950,0.259676580698923
 UGDH,ENSG00000109814,0.378938213730292
 NCAPH2,ENSG00000025770,-0.197579161179927
 SLCO1A2,ENSG00000084453,-2.33645102734804
 TSEN54,ENSG00000182173,-0.0770686797013719
 MFSD11,ENSG00000092931,-0.0140834029414072
 CYP24A1,ENSG00000019186,-2.24545563570726
 GTF3C2,ENSG00000115207,-0.105978316864586
 GTF3C1,ENSG00000077235,-0.171245812282701
 ZNF33B,ENSG00000196693,-0.0900018456144827
 ZNF33A,ENSG00000189180,-0.120395727451036
 TTC23,ENSG00000103852,0.373170118966916
 SNRNP48,ENSG00000168566,0.0109203338837341
 MAD2L2,ENSG00000116670,-0.222338034184842
 MAD2L1,ENSG00000164109,-0.508741416841933
 BMPER,ENSG00000164619,0.896981751031842
 LRP2BP,ENSG00000109771,-0.0290655985262292
 ENO2,ENSG00000111674,-0.791375342945984
 CDRT15L2,ENSG00000214819,-0.0499289939225276
 DYNLL1,ENSG00000088986,0.0385112623012102
 DYNLL2,ENSG00000264364,-0.466849254070541
 KHDC1,ENSG00000135314,-0.274090046702483
 GPS1,ENSG00000169727,-0.0791479297935597
 GPS2,ENSG00000132522,-0.198274882925104
 GLO1,ENSG00000124767,0.0537199981495964
 AC112715.2,ENSG00000224132,0.416588248074593
 NPY1R,ENSG00000164128,1.23768517943396
 TTC14,ENSG00000163728,0.233118352216409
 TTC17,ENSG00000052841,0.0984834655578644
 TTC16,ENSG00000167094,0.163234054389759
 TTC13,ENSG00000143643,0.0507741384962998
 TTC12,ENSG00000149292,-0.450428367466651
 TTC19,ENSG00000011295,-0.164786105854464
 TTC18,ENSG00000156042,-0.166849238508086
 EPGN,ENSG00000182585,2.69886765093557
 SLC31A2,ENSG00000136867,0.330372973520684
 ZFP92,ENSG00000189420,0.535877565055582
 ZFP90,ENSG00000184939,-0.000844094437160236
 RICTOR,ENSG00000164327,0.029751889129577
 EGR2,ENSG00000122877,0.2518030100376
 EGR3,ENSG00000179388,1.10946675538541
 EGR1,ENSG00000120738,1.34772328480319
 EGR4,ENSG00000135625,0.855380536548
 DALRD3,ENSG00000178149,-0.0276051414522169
 INF2,ENSG00000203485,0.4251399794593
 PCDHA10,ENSG00000250120,0.357985402138356
 PCDHA11,ENSG00000249158,1.15893868648745
 PCDHA12,ENSG00000251664,1.42508500414027
 PCDHA13,ENSG00000239389,0.371409571161304
 PROK1,ENSG00000143125,-0.460498312766942
 PROK2,ENSG00000163421,0.470833693616569
 EPG5,ENSG00000152223,-0.238005550127913
 PTDSS1,ENSG00000156471,-0.337331472420987
 PTDSS2,ENSG00000174915,0.0493290741014269
 MLIP,ENSG00000146147,-0.31931650145718
 CHCHD10,ENSG00000250479,0.466646961451456
 CNTD1,ENSG00000176563,-0.455792894142546
 CNTD2,ENSG00000105219,0.5094118803418
 HPDL,ENSG00000186603,-1.07525117922349
 AC008132.13,ENSG00000161103,-0.663639923302531
 GTF2A1L,ENSG00000242441,0.31579465003404
 ZEB2,ENSG00000169554,0.166953786992742
 FBXO45,ENSG00000174013,-0.0247625456709989
 FBXO44,ENSG00000132879,-0.431403663711994
 FBXO47,ENSG00000204952,-0.0919209732761826
 FBXO40,ENSG00000163833,-0.279882968607928
 FBXO43,ENSG00000156509,-1.04208660378676
 FBXO42,ENSG00000037637,-0.0445645478616741
 DCDC2B,ENSG00000222046,0.248994304615591
 DCDC2C,ENSG00000214866,0.770529425296354
 FBXO48,ENSG00000204923,0.238507428707777
 SFRP2,ENSG00000145423,2.8502616567185
 SFRP1,ENSG00000104332,0.589035913700561
 SFRP4,ENSG00000106483,0.868586112014466
 SFRP5,ENSG00000120057,-0.768481751057183
 ATAD5,ENSG00000176208,-0.259174076536797
 PRDM9,ENSG00000164256,-0.0843677069314989
 COL1A2,ENSG00000164692,1.29803233197369
 WAPAL,ENSG00000062650,-0.000667253532932577
 COL1A1,ENSG00000108821,1.64836939741397
 KIAA1210,ENSG00000250423,0.736497180772634
 KIAA1211,ENSG00000109265,0.155733647135798
 LACRT,ENSG00000135413,0.360890175948907
 ATAD2,ENSG00000156802,-0.0768344700706175
 EIF1B,ENSG00000114784,-0.197823656973855
 C22orf29,ENSG00000215012,-0.203471237134384
 UNCX,ENSG00000164853,-0.783454866537314
 COG3,ENSG00000136152,0.00733054160325443
 AADAT,ENSG00000109576,-0.316698144825125
 C19orf35,ENSG00000188305,0.0425670248006541
 AADAC,ENSG00000114771,3.53000960291204
 COG5,ENSG00000164597,-0.147427241615242
 C19orf33,ENSG00000167644,2.55972566535441
 EPCAM,ENSG00000119888,-3.17381572384408
 COG4,ENSG00000103051,0.106247651803578
 C12orf49,ENSG00000111412,-0.220870285556031
 C22orf23,ENSG00000128346,-0.517949561074149
 COL6A1,ENSG00000142156,0.492621187477624
 WBP2,ENSG00000132471,-0.327792555597552
 COL6A3,ENSG00000163359,0.882819965099446
 COL6A2,ENSG00000142173,0.756234375019473
 COL6A5,ENSG00000172752,0.262037761169499
 WBP5,ENSG00000185222,0.553159984114816
 COL6A6,ENSG00000206384,1.3601264772138
 KLK12,ENSG00000186474,2.08798412744316
 KLK13,ENSG00000167759,0.448683619977363
 KLK10,ENSG00000129451,2.97284880078396
 KLK11,ENSG00000167757,5.66326126412357
 KLK15,ENSG00000174562,-0.519766489845033
 PLLP,ENSG00000102934,0.94763680082504
 TMA16,ENSG00000198498,0.293186511802839
 SPG20OS,ENSG00000120664,0.0347245684539486
 PCM1,ENSG00000078674,-0.0483952350422788
 LRRK1,ENSG00000154237,0.107437009049126
 LRRK2,ENSG00000188906,-0.427055443869815
 TGFB1I1,ENSG00000140682,0.288245380542334
 MRPL11,ENSG00000174547,0.136589931857504
 MRPL13,ENSG00000172172,0.0660835042695462
 MRPL14,ENSG00000180992,-0.280571575739837
 MRPL15,ENSG00000137547,0.0705729133220097
 MRPL16,ENSG00000166902,0.117157677025658
 MRPL17,ENSG00000158042,0.181609624403086
 MRPL18,ENSG00000112110,0.067081990717917
 MRPL19,ENSG00000115364,0.175121435344237
 PLA1A,ENSG00000144837,-0.080567599407963
 ANKRD20A2,ENSG00000183148,-0.686003371327601
 ANKRD20A4,ENSG00000172014,0.0824905495586338
 SNCG,ENSG00000173267,1.1314644114332
 SNCB,ENSG00000074317,-1.58800267235431
 SNCA,ENSG00000145335,0.0683212846610872
 RNF125,ENSG00000101695,0.955262836915048
 RNF123,ENSG00000164068,-0.0904686133772869
 RNF122,ENSG00000133874,0.667195148519631
 RNF121,ENSG00000137522,-0.121933351340877
 OR11A1,ENSG00000204694,-0.0879404478367417
 SACS,ENSG00000151835,-0.35558415189295
 TGFBR3L,ENSG00000260001,-1.45136774392402
 EBF4,ENSG00000088881,-0.058245136299943
 GPN3,ENSG00000111231,0.214511363692554
 NBN,ENSG00000104320,0.0170002070655289
 GPN1,ENSG00000198522,0.0813607687416146
 NFKB1,ENSG00000109320,0.237007573174828
 NFKB2,ENSG00000077150,0.1011081632284
 DNPEP,ENSG00000123992,0.165953047988274
 RAB40AL,ENSG00000102128,-0.110720676044375
 SIAH1,ENSG00000196470,0.255845578250806
 SIAH2,ENSG00000181788,0.00902814014213544
 SIAH3,ENSG00000215475,2.51020050855919
 NSA2,ENSG00000164346,0.160493108034486
 PDZRN4,ENSG00000165966,0.771018038460984
 DDX27,ENSG00000124228,-0.0513032016976728
 PHLPP1,ENSG00000081913,-0.46808377705467
 PDZRN3,ENSG00000121440,0.241612799391928
 EMILIN2,ENSG00000132205,0.909907127842634
 EMILIN1,ENSG00000138080,0.40421003698165
 ZNF155,ENSG00000204920,0.0662524700588185
 TWSG1,ENSG00000128791,0.11767334105149
 P2RX1,ENSG00000108405,0.523827544877438
 P2RX3,ENSG00000109991,0.33361438660268
 P2RX2,ENSG00000187848,2.00558304304656
 P2RX5,ENSG00000083454,-0.0982569101531048
 P2RX4,ENSG00000135124,-0.124016509433508
 P2RX7,ENSG00000089041,-0.0198577296108872
 PHF6,ENSG00000156531,-0.0629516342082894
 METRNL,ENSG00000176845,0.167046403036484
 RMDN2,ENSG00000115841,0.184145456261754
 RMDN3,ENSG00000137824,0.0449272260499967
 RMDN1,ENSG00000176623,-0.0905372099330711
 DIS3,ENSG00000083520,0.083864405684175
 RP3-422G23.4,ENSG00000262543,-0.000519190430511786
 BAP1,ENSG00000163930,-0.252289379958688
 SHARPIN,ENSG00000179526,0.10183230883897
 ZCCHC13,ENSG00000187969,0.143177336812335
 ERRFI1,ENSG00000116285,0.45905922916709
 ZCCHC11,ENSG00000134744,0.170362156738568
 ZCCHC10,ENSG00000155329,0.159510057653645
