 gene    name , gene    ENS ,Breast-MammaryTissue
 C6orf58,ENSG00000184530,0.782274591919647
 DPM2,ENSG00000136908,-0.0596466723133628
 DPM1,ENSG00000000419,0.100346447789606
 RABGEF1,ENSG00000154710,-0.0158390887973627
 EFS,ENSG00000100842,0.27869758988531
 TBC1D9B,ENSG00000197226,0.00598718353238267
 CDH11,ENSG00000140937,-0.306912878072354
 CDH10,ENSG00000040731,-2.55857388424899
 CDH12,ENSG00000154162,1.33816803342905
 CREG1,ENSG00000143162,0.110318778065718
 CDH17,ENSG00000079112,0.00148812066032529
 CDH16,ENSG00000166589,-1.10095791301259
 CDH19,ENSG00000071991,-0.694662072799961
 CDH18,ENSG00000145526,-2.01436218376163
 NIPBL,ENSG00000164190,0.0635415012140768
 MBP,ENSG00000197971,-1.13421409637909
 RBCK1,ENSG00000125826,-0.0633656657539257
 TAF7L,ENSG00000102387,-0.152910213485993
 HRASLS,ENSG00000127252,-0.720478117280857
 COMMD10,ENSG00000145781,0.22847203108513
 HTR1D,ENSG00000179546,-0.472900479363162
 HTR1E,ENSG00000168830,-1.93263082049949
 HTR1F,ENSG00000179097,0.756278375049608
 C10orf40,ENSG00000235931,-0.449161096277604
 HTR1A,ENSG00000178394,-0.582809827148985
 HTR1B,ENSG00000135312,-0.061718004491802
 CKAP5,ENSG00000175216,-0.325777551695649
 BCL2L1,ENSG00000171552,0.1351710517491
 BCL2L2,ENSG00000129473,-0.226811545295412
 ITSN1,ENSG00000205726,0.233606328810485
 ITSN2,ENSG00000198399,-0.205254782327363
 PRAF2,ENSG00000243279,-0.348245295348452
 NEGR1,ENSG00000172260,-0.616540611324114
 FAM193A,ENSG00000125386,0.103214999680761
 TDP2,ENSG00000111802,-0.246621531295614
 TREH,ENSG00000118094,0.503839277257808
 MEFV,ENSG00000103313,-0.105066729627178
 AFAP1L1,ENSG00000157510,0.778015014592135
 AFAP1L2,ENSG00000169129,-0.144856128305926
 OPALIN,ENSG00000197430,-1.23499503568302
 PCMT1,ENSG00000120265,-0.263402773219094
 SLAIN2,ENSG00000109171,-0.0209727013670947
 SLAIN1,ENSG00000139737,-1.04726873313452
 CPA2,ENSG00000158516,0.46479428702161
 CPA3,ENSG00000163751,0.669908531797973
 CPA1,ENSG00000091704,0.515362501518415
 CPA6,ENSG00000165078,-0.740964521865143
 CPA4,ENSG00000128510,0.821366657912912
 CPA5,ENSG00000158525,0.402702645055742
 OSM,ENSG00000099985,0.377952598053061
 OS9,ENSG00000135506,0.153155004463586
 SH2D4A,ENSG00000104611,0.152147574263284
 SH2D4B,ENSG00000178217,0.344793465864741
 SMG6,ENSG00000070366,-0.130487678497185
 NPHS2,ENSG00000116218,-0.412099176074424
 NPHS1,ENSG00000161270,-0.924475171552918
 ARG1,ENSG00000118520,-0.992519191597015
 AP003068.6,ENSG00000187066,0.0422601173635491
 TMEM50B,ENSG00000142188,-0.0594372944143017
 TMEM50A,ENSG00000183726,0.132768925875776
 GON4L,ENSG00000116580,0.217229050745573
 ABL1,ENSG00000097007,0.221243561013236
 ABL2,ENSG00000143322,0.161283238279513
 TMED7,ENSG00000134970,-0.0470945216176032
 TMED6,ENSG00000157315,0.0926587659616309
 TMED5,ENSG00000117500,0.142927596649731
 TMED4,ENSG00000158604,-0.208872292611246
 TMED3,ENSG00000166557,-0.210425880736721
 TMED2,ENSG00000086598,0.157141780309074
 TMED1,ENSG00000099203,0.058233156267263
 TMEM201,ENSG00000188807,-0.0651103618600776
 BAIAP2L2,ENSG00000128298,-0.0548591382055206
 BAIAP2L1,ENSG00000006453,0.706010332105727
 TMED9,ENSG00000184840,0.054313264662876
 TMED8,ENSG00000100580,-0.375871669637373
 HNRNPK,ENSG00000165119,0.0712092769568638
 FASN,ENSG00000169710,1.14455499405319
 HNRNPM,ENSG00000099783,0.125651104846743
 HNRNPC,ENSG00000092199,0.134157865105054
 HNRNPD,ENSG00000138668,0.228832167500049
 HNRNPF,ENSG00000169813,0.34243503032605
 TMEM205,ENSG00000105518,-0.109296637962703
 TMEM206,ENSG00000065600,-0.238816748473827
 TMEM208,ENSG00000168701,-0.010766660998891
 TMEM209,ENSG00000146842,0.168479482793997
 TNNI3K,ENSG00000116783,-0.186158512663744
 ANKRD33B,ENSG00000164236,-0.218260501871239
 TADA1,ENSG00000152382,-0.268070990838938
 TADA3,ENSG00000171148,-0.223962850583935
 CD52,ENSG00000169442,0.456951593247454
 CD53,ENSG00000143119,-0.0228773758881845
 CD55,ENSG00000196352,-0.0352401926851236
 CD58,ENSG00000116815,0.420190254772086
 CD59,ENSG00000085063,0.417311467683964
 UBE2L3,ENSG00000185651,-0.146284259242719
 AARS,ENSG00000090861,-0.097820329457242
 KDM8,ENSG00000155666,-0.278285739572548
 SPATA8,ENSG00000185594,-0.675640858801468
 SRA1,ENSG00000213523,-0.139048268773228
 SPATA3,ENSG00000173699,-0.132903264106446
 SPATA2,ENSG00000158480,-0.519348642433677
 AARD,ENSG00000205002,2.31737950204255
 SPATA6,ENSG00000132122,0.232107601360238
 SPATA4,ENSG00000150628,-0.565009704611569
 HIST1H4C,ENSG00000197061,0.217992250086287
 HIST1H4J,ENSG00000197238,0.0891625082485416
 HIST1H4H,ENSG00000158406,-0.385638653291727
 DLEC1,ENSG00000008226,-0.0600460057648424
 ZIK1,ENSG00000171649,-0.128380275569404
 HKDC1,ENSG00000156510,-2.5593154173071
 KCNF1,ENSG00000162975,-0.239135830005986
 PTRH1,ENSG00000187024,-0.264439795443625
 CTBP1,ENSG00000159692,-0.214159998396676
 CTBP2,ENSG00000175029,0.41852284876447
 KIAA0195,ENSG00000177728,-0.222968940361908
 GTF3C3,ENSG00000119041,0.207408449396615
 MFSD10,ENSG00000109736,0.237823104282656
 MFSD12,ENSG00000161091,-0.242612718835257
 GTF3C6,ENSG00000155115,-0.184959735630095
 GTF3C5,ENSG00000148308,-0.00272234097818842
 GTF3C4,ENSG00000125484,-0.254029652662175
 CD99L2,ENSG00000102181,-0.31021412734726
 LPIN3,ENSG00000132793,0.602229294100822
 GAR1,ENSG00000109534,0.268082515071265
 EPS15L1,ENSG00000127527,-0.205344926821522
 GART,ENSG00000159131,0.197726945689294
 GARS,ENSG00000106105,-0.157321135309898
 TP53I11,ENSG00000175274,0.69842077653125
 TP53I13,ENSG00000167543,0.388237642146303
 ATAD1,ENSG00000138138,-0.0801417976886423
 TCIRG1,ENSG00000110719,0.452322492404805
 FRAT1,ENSG00000165879,-0.335812503628396
 FRAT2,ENSG00000181274,-0.30964258586783
 SIGIRR,ENSG00000185187,0.434736314021001
 AC074389.6,ENSG00000205971,-0.0916987991259802
 C22orf24,ENSG00000128254,0.18735515303708
 C22orf26,ENSG00000182257,-0.0213679727922277
 POLG2,ENSG00000256525,0.110907935431104
 SC5D,ENSG00000109929,-0.093223002251848
 MTIF3,ENSG00000122033,0.222468733273193
 MTIF2,ENSG00000085760,-0.0605792466359201
 ELMSAN1,ENSG00000156030,0.339671376064215
 COX18,ENSG00000163626,0.0112680498452526
 NAPB,ENSG00000125814,-0.807977794300075
 SCN11A,ENSG00000168356,0.770534408832617
 CALB2,ENSG00000172137,0.908743901836848
 CALB1,ENSG00000104327,-1.86189811149803
 AKNAD1,ENSG00000162641,0.694658887579975
 COX19,ENSG00000240230,-0.241183260885693
 FAM20A,ENSG00000108950,0.624567983471968
 FAM20B,ENSG00000116199,-0.137527013820961
 FAM20C,ENSG00000177706,0.478614150421331
 CARKD,ENSG00000213995,-0.27220871835144
 AGGF1,ENSG00000164252,-0.191568678293215
 PYURF,ENSG00000145337,-0.416877668481785
 FXN,ENSG00000165060,0.0864499307240501
 NIPAL1,ENSG00000163293,-0.206963635635126
 NIPAL2,ENSG00000104361,0.201374935400231
 NIPAL3,ENSG00000001461,-0.823543627346751
 NIPAL4,ENSG00000172548,-2.72916292012625
 YRDC,ENSG00000196449,-0.00375181440247915
 MLF1IP,ENSG00000151725,0.135857163963721
 CHID1,ENSG00000177830,-0.102448682875897
 EWSR1,ENSG00000182944,0.0246556922310538
 TAC3,ENSG00000166863,-1.69544140217719
 MUT,ENSG00000146085,-0.0576079292089544
 ARL2BP,ENSG00000102931,0.0489647720675506
 IL1RAPL1,ENSG00000169306,-1.10075481009931
 PPP6R1,ENSG00000105063,-0.328039117202559
 C2orf53,ENSG00000186143,-0.0928495797651751
 C2orf50,ENSG00000150873,0.512876889840005
 C2orf57,ENSG00000177673,-0.47446616023862
 C2orf54,ENSG00000172478,-1.46249092862933
 SLC16A13,ENSG00000174327,0.581351879241571
 SPINK8,ENSG00000229453,1.14469150893706
 CHM,ENSG00000188419,-0.0720444106325747
 RINT1,ENSG00000135249,0.00173096462456397
 SH3BGRL,ENSG00000131171,0.122028200571795
 TC2N,ENSG00000165929,1.66628605205321
 HMHB1,ENSG00000158497,0.881181208839686
 IL1RAPL2,ENSG00000189108,0.982638158245491
 ZBTB33,ENSG00000177485,0.105236496301998
 SERINC5,ENSG00000164300,-0.299213829243081
 SERINC3,ENSG00000132824,0.0329457355841598
 SERINC2,ENSG00000168528,1.66622704200915
 PINK1,ENSG00000158828,-0.483517954474994
 LMLN,ENSG00000185621,-0.219053765292417
 CALHM3,ENSG00000183128,-0.558641697067098
 PKDREJ,ENSG00000130943,-0.254820265304855
 CAMTA2,ENSG00000108509,-0.219062679254573
 CAMTA1,ENSG00000171735,-0.270512904690387
 KXD1,ENSG00000105700,0.127486285186656
 SDF2L1,ENSG00000128228,-0.0269481756025094
 NPFFR2,ENSG00000056291,0.407399362673445
 NPFFR1,ENSG00000148734,-1.22633607452378
 ABTB1,ENSG00000114626,0.0850844790135746
 ABTB2,ENSG00000166016,-0.582844548311784
 TRIM59,ENSG00000213186,-0.884592725452032
 RPS6KB1,ENSG00000108443,0.0204961995051262
 TRADD,ENSG00000102871,0.265121253745356
 RPS6KB2,ENSG00000175634,-0.252080278551234
 FAM177B,ENSG00000197520,0.057066475994762
 CDKN1B,ENSG00000111276,0.0871149308187649
 MYNN,ENSG00000085274,0.169455270731401
 BUD13,ENSG00000137656,0.0855974955238871
 ISY1,ENSG00000240682,0.0570455209286416
 F2RL3,ENSG00000127533,1.17082312571975
 F2RL1,ENSG00000164251,0.252199665474258
 OTUB1,ENSG00000167770,-0.252982254675438
 OTUB2,ENSG00000089723,-0.71197320143695
 NPTN,ENSG00000156642,-0.310586094378743
 SULT2A1,ENSG00000105398,-0.108570411476178
 RSPH6A,ENSG00000104941,-0.885211200880182
 DCAF7,ENSG00000136485,-0.191806248393231
 DCAF6,ENSG00000143164,-0.312430011727349
 DCAF5,ENSG00000139990,0.00748005410919327
 DCAF4,ENSG00000119599,-0.0145221474209269
 DCAF8,ENSG00000132716,-0.0670733011445682
 POLR3F,ENSG00000132664,-0.228171315862095
 POLR3G,ENSG00000113356,-0.2165020771183
 POLR3D,ENSG00000168495,0.032717353128555
 POLR3E,ENSG00000058600,0.015694345397277
 POLR3B,ENSG00000013503,-0.18359304556498
 POLR3C,ENSG00000186141,0.248468040241923
 POLR3A,ENSG00000148606,-0.131283397574016
 POLR3K,ENSG00000161980,-0.137650286344786
 POLR3H,ENSG00000100413,-0.103633523956919
 NAT14,ENSG00000090971,-0.69522132813017
 DNMT1,ENSG00000130816,0.103393656251747
 HOXD8,ENSG00000175879,2.06899422938003
 HOXD9,ENSG00000128709,1.96990443247988
 HOXD4,ENSG00000170166,1.67280925075949
 HOXD1,ENSG00000128645,0.860843663879921
 HOXD3,ENSG00000128652,1.8906813309762
 MTPAP,ENSG00000107951,0.0272736794550279
 GLT1D1,ENSG00000151948,-1.96306642208928
 KIAA0141,ENSG00000081791,0.0866472886906104
 HSPG2,ENSG00000142798,0.784240230161193
 FOXJ2,ENSG00000065970,0.0429082330284997
 AC009365.3,ENSG00000183470,-0.14316645060369
 LAIR1,ENSG00000167613,0.709689492451848
 KIAA0922,ENSG00000121210,0.509141504545952
 PLIN4,ENSG00000167676,1.3044111972519
 TDRD15,ENSG00000218819,-0.478884671251184
 PLIN1,ENSG00000166819,1.87784789424125
 CDK11A,ENSG00000008128,-0.0271228615742196
 CDK11B,ENSG00000248333,-0.196237685980246
 SCRN3,ENSG00000144306,-0.262936324965782
 SCRN2,ENSG00000141295,0.710582209776479
 SCRN1,ENSG00000136193,-0.587408587840675
 TNP2,ENSG00000178279,-0.295098054699671
 TNP1,ENSG00000118245,-0.541929540141384
 NPBWR2,ENSG00000125522,-0.330558752737132
 NPBWR1,ENSG00000183729,-0.675947378661624
 SLC52A1,ENSG00000132517,0.627915785051102
 SLC52A3,ENSG00000101276,1.07374245178928
 SLC52A2,ENSG00000185803,0.267804290832874
 SLC6A19,ENSG00000174358,-0.269265324444511
 RP11-111M22.2,ENSG00000179240,0.0324461326766597
 TMEM207,ENSG00000198398,-0.0820035934851172
 SLC6A13,ENSG00000010379,-2.64821941669686
 SLC6A12,ENSG00000111181,-1.55294295460138
 SLC6A11,ENSG00000132164,-1.33752383483879
 SLC6A17,ENSG00000197106,-1.87108701356627
 SLC6A16,ENSG00000063127,0.202451805518924
 SLC6A15,ENSG00000072041,-0.508917403888526
 HMGCS1,ENSG00000112972,-0.472624108039221
 HMGCS2,ENSG00000134240,2.20232966713014
 KIAA1324,ENSG00000116299,2.66272797573174
 KIAA1328,ENSG00000150477,0.0222117257936597
 RPRD1A,ENSG00000141425,-0.22847132252105
 C14orf93,ENSG00000100802,0.12685383848608
 OR2AK2,ENSG00000187080,0.189808189504271
 DEFB4A,ENSG00000171711,-0.119431238606396
 TAC1,ENSG00000006128,0.122350462055901
 TAC4,ENSG00000176358,0.0271114839436756
 MPND,ENSG00000008382,-0.295274516262423
 HPX,ENSG00000110169,0.220131571173495
 CALHM1,ENSG00000185933,-0.300554195263788
 CALHM2,ENSG00000138172,0.602542403982283
 HPR,ENSG00000261701,-1.29590362623562
 HPN,ENSG00000105707,0.497818600131468
 ASAH1,ENSG00000104763,-0.0817742792270471
 GABARAPL2,ENSG00000034713,-0.316967176002956
 OAZ2,ENSG00000180304,-0.256215741731415
 OAZ3,ENSG00000143450,-0.0743599665456491
 OAZ1,ENSG00000104904,-0.0496597649292945
 FBP1,ENSG00000165140,1.22737531814846
 FBP2,ENSG00000130957,-0.310121761595355
 FASTK,ENSG00000164896,-0.187179361213615
 URI1,ENSG00000105176,-0.0765011268030484
 KDM4D,ENSG00000186280,0.286981968298701
 KRAS,ENSG00000133703,-0.270763673077551
 ADAM7,ENSG00000069206,-0.410036107549727
 ADAM2,ENSG00000104755,-0.155231010365478
 EEF1G,ENSG00000254772,0.237620281565044
 EEF1D,ENSG00000104529,0.194671312527507
 ADAM8,ENSG00000151651,-0.116076920075786
 ADAM9,ENSG00000168615,-0.134652146075154
 NKX1-1,ENSG00000235608,-0.426147727814493
 NKX1-2,ENSG00000229544,0.429861425642831
 IL20RA,ENSG00000016402,1.10503531985235
 IL20RB,ENSG00000174564,-0.8877502817851
 RPL8,ENSG00000161016,0.388673940453825
 RPL9,ENSG00000163682,0.49234663431367
 RPL6,ENSG00000089009,0.21289302360093
 RPL7,ENSG00000147604,0.400346095200839
 RPL5,ENSG00000122406,0.400383729116453
 RPL3,ENSG00000100316,0.327513858552378
 FEN1,ENSG00000168496,-0.21323807241863
 LUC7L,ENSG00000007392,-0.0106913016110131
 EGFL6,ENSG00000198759,1.27615630640198
 SCD,ENSG00000099194,-0.140776890355468
 SPO11,ENSG00000054796,-0.145531905432857
 ERMAP,ENSG00000164010,0.0366001559909151
 SCT,ENSG00000070031,-1.05750791215421
 PSME2,ENSG00000100911,0.109065435866914
 WFDC8,ENSG00000158901,-0.665147386157902
 GOLGA6D,ENSG00000140478,-0.227846349809511
 GOLGA6C,ENSG00000167195,-0.371813202197669
 ACO1,ENSG00000122729,0.521603919563263
 WFDC3,ENSG00000124116,-1.11563114243038
 WFDC2,ENSG00000101443,1.16319951377848
 WFDC5,ENSG00000175121,-0.959363212750484
 WFDC6,ENSG00000243543,-0.191591746283086
 INHA,ENSG00000123999,-0.718017630177811
 TMEM66,ENSG00000133872,-0.23094713459236
 TMEM65,ENSG00000164983,-0.0611525311181434
 TMEM64,ENSG00000180694,-0.230540601461049
 TMEM62,ENSG00000137842,0.295276071361472
 TMEM61,ENSG00000143001,1.35616228685426
 TMEM60,ENSG00000135211,0.0151251273817307
 TMEM69,ENSG00000159596,0.0704121657897672
 TMEM68,ENSG00000167904,0.0355778211707417
 ITM2C,ENSG00000135916,-1.00523978053776
 KLHL42,ENSG00000087448,-0.227245468863019
 KLHL41,ENSG00000239474,-0.978299488983405
 KLHL40,ENSG00000157119,-0.531043446201776
 FJX1,ENSG00000179431,-0.0191344938967414
 UGT8,ENSG00000174607,-0.123412327424582
 PAXBP1,ENSG00000159086,0.0495308157088497
 ZNF628,ENSG00000197483,0.0071957900971634
 ZNF629,ENSG00000102870,-0.0730663967093949
 ZNF624,ENSG00000197566,0.147635653357666
 ZNF625,ENSG00000257591,0.146127050363669
 ZNF626,ENSG00000188171,-0.183171666118694
 ZNF627,ENSG00000198551,0.318229609402235
 ZNF620,ENSG00000177842,0.111145486943748
 ZNF621,ENSG00000172888,0.192730856194872
 ZNF623,ENSG00000183309,-0.0827522925416914
 UGT2B15,ENSG00000196620,1.91566445328513
 UGT2B17,ENSG00000197888,0.342580192804151
 UGT2B10,ENSG00000109181,-0.140896063754317
 UGT2B11,ENSG00000213759,0.609780470957194
 OLFML1,ENSG00000183801,0.352598070764499
 ZNF66,ENSG00000160229,0.286628164831392
 APAF1,ENSG00000120868,-0.014455783713138
 OLFML3,ENSG00000116774,0.371017682501196
 FSCB,ENSG00000189139,-0.217787193717806
 GML,ENSG00000104499,0.0472555282010433
 BRWD3,ENSG00000165288,0.0990786387275071
 FHDC1,ENSG00000137460,-0.907738470972631
 IGFALS,ENSG00000099769,-0.284989732456679
 PRM1,ENSG00000175646,-0.442817243809595
 PRM3,ENSG00000178257,-0.310534488763222
 PRM2,ENSG00000122304,-0.790686247650446
 ACVR1,ENSG00000115170,0.275658390975167
 PDXDC1,ENSG00000179889,-0.0113771190597849
 KREMEN2,ENSG00000131650,-0.97918024279369
 SWSAP1,ENSG00000173928,0.0731994231582458
 HOOK3,ENSG00000168172,-0.233008468726088
 HOOK1,ENSG00000134709,0.0914003443397678
 KCNE1L,ENSG00000176076,-0.116885961849603
 MIEF1,ENSG00000100335,0.0585692677673616
 MIEF2,ENSG00000177427,-0.157166527896156
 DKC1,ENSG00000130826,0.110289869258239
 TBC1D10C,ENSG00000175463,-0.0883075795315188
 SLC4A1AP,ENSG00000163798,-0.130588224764246
 TBC1D10A,ENSG00000099992,0.359235386694105
 BPIFB3,ENSG00000186190,-0.231877344554634
 BPIFB2,ENSG00000078898,3.68553064123109
 BPIFB1,ENSG00000125999,2.51339767627369
 BPIFB4,ENSG00000186191,-0.788513749773154
 OARD1,ENSG00000124596,0.0227067250383152
 CAMK2D,ENSG00000145349,-0.191338326136748
 CAMK2G,ENSG00000148660,-0.567829532618992
 CAMK2A,ENSG00000070808,-2.63284645736279
 CAMK2B,ENSG00000058404,-1.82978008604896
 KAZALD1,ENSG00000107821,0.162731807858611
 RNASE11,ENSG00000173464,-0.29671787439142
 RNASE10,ENSG00000182545,0.146251344350673
 RNASE13,ENSG00000206150,0.622446922736138
 ZSCAN18,ENSG00000121413,-0.0701621726570155
 SPIN2A,ENSG00000147059,0.205279045562245
 ZSCAN10,ENSG00000130182,-0.73008744380932
 ZSCAN12,ENSG00000158691,0.23023229339754
 ZSCAN16,ENSG00000196812,0.140085513093911
 ENOX1,ENSG00000120658,-0.118131145397924
 ENOX2,ENSG00000165675,-0.147303647531444
 C9orf53,ENSG00000224854,0.453781252240363
 C9orf50,ENSG00000179058,-0.2477906106886
 C9orf57,ENSG00000204669,-0.173400514198309
 WDR43,ENSG00000163811,0.266483417700113
 WDR46,ENSG00000227057,0.120030209601317
 WDR48,ENSG00000114742,-0.0775315742526415
 WDR49,ENSG00000174776,-1.12363447195
 JAK3,ENSG00000105639,0.131368399352378
 JAK1,ENSG00000162434,0.21601430709977
 FURIN,ENSG00000140564,-0.0835716077521328
 NMRAL1,ENSG00000153406,-0.0046943526090395
 PTF1A,ENSG00000168267,-0.383681456067456
 ANKRD24,ENSG00000089847,-0.660321151420635
 EFCAB4B,ENSG00000130038,0.788312765183911
 EFCAB4A,ENSG00000177685,2.31590406214135
 GOLGA6B,ENSG00000215186,0.162483602131198
 GRASP,ENSG00000161835,0.472250082159856
 MKRN1,ENSG00000133606,-0.27420424037902
 WFDC1,ENSG00000103175,-1.19683378293989
 MKRN3,ENSG00000179455,-2.05381894231407
 MKRN2,ENSG00000075975,-0.225922855665216
 LHFPL4,ENSG00000156959,-1.22949938904332
 LHFPL5,ENSG00000197753,0.288143277735601
 LHFPL2,ENSG00000145685,0.720319576329042
 LHFPL3,ENSG00000187416,-0.726453156958793
 TLL1,ENSG00000038295,0.771100742024642
 TLL2,ENSG00000095587,-1.57837127674777
 ACO2,ENSG00000100412,-0.230953318913899
 TP53TG5,ENSG00000124251,-0.370474998527402
 KIF21A,ENSG00000139116,-1.10108926906534
 RIMS1,ENSG00000079841,-1.6142991606884
 RIMS2,ENSG00000176406,-1.4095971940403
 TMEM67,ENSG00000164953,0.273549682205954
 PAFAH2,ENSG00000158006,-0.000967073767228038
 SLC7A9,ENSG00000021488,-0.139582866071891
 MCAM,ENSG00000076706,0.675849910279047
 GPRASP2,ENSG00000158301,-0.454471734544865
 MCAT,ENSG00000100294,-0.0691650593800603
 HCRT,ENSG00000161610,-0.374835411090534
 TAGLN3,ENSG00000144834,-1.97639728052056
 KLRG1,ENSG00000139187,0.147308076967426
 IL21R,ENSG00000103522,-1.00662617781996
 EMX2,ENSG00000170370,0.0751982799206621
 EMX1,ENSG00000135638,-0.656254007184332
 ADM2,ENSG00000128165,0.744456059877622
 AC018816.3,ENSG00000235978,0.334337288565322
 PRKD1,ENSG00000184304,0.208102249814021
 PRKD2,ENSG00000105287,0.681020837779286
 PRKD3,ENSG00000115825,0.233077022029187
 SLC7A7,ENSG00000155465,0.137813286783773
 FAM109B,ENSG00000177096,0.452471058695644
 FAM109A,ENSG00000198324,-0.307267061416315
 TNFSF14,ENSG00000125735,0.663150784894463
 SLC7A4,ENSG00000099960,-0.190875384251452
 ITM2B,ENSG00000136156,-0.160080151002384
 PTPN20A,ENSG00000204179,0.0918834821687013
 KLF7,ENSG00000118263,0.376099304944889
 KLF6,ENSG00000067082,0.823350196764313
 CERKL,ENSG00000188452,-0.0625010529298289
 KLF4,ENSG00000136826,0.909197872773653
 KLF3,ENSG00000109787,-0.0126120874187378
 KLF2,ENSG00000127528,0.705181247116062
 KLF1,ENSG00000105610,-0.0728609274107006
 KLF9,ENSG00000119138,0.371900780444769
 KLF8,ENSG00000102349,0.82336957054924
 MCTS1,ENSG00000232119,0.136297698339399
 REST,ENSG00000084093,0.17799705376094
 CCDC42B,ENSG00000186710,-0.251637314270493
 POU1F1,ENSG00000064835,-0.59388442410188
 PHF21A,ENSG00000135365,-0.257901635688315
 VPS25,ENSG00000131475,0.159409321058303
 TACO1,ENSG00000136463,-0.179800774802392
 MAP3K10,ENSG00000130758,-0.443983778992034
 MAP3K11,ENSG00000173327,0.234755291327975
 MAP3K12,ENSG00000139625,-0.283199234064938
 MAP3K13,ENSG00000073803,-0.0571034942832206
 ZNF540,ENSG00000171817,-0.981713364471017
 ZNF543,ENSG00000178229,0.241232800762858
 MAP3K19,ENSG00000176601,-0.263354851857712
 ZNF549,ENSG00000121406,-0.102871253830074
 STXBP5L,ENSG00000145087,-3.66347201127392
 SLC7A3,ENSG00000165349,2.14099334055573
 VPS29,ENSG00000111237,-0.0248831258804142
 MIPOL1,ENSG00000151338,0.362001001995713
 RARA,ENSG00000131759,0.475130850075683
 SKA1,ENSG00000154839,-0.246228812872025
 RARB,ENSG00000077092,0.21625439764066
 FAM163B,ENSG00000196990,-1.31429676036293
 RARS,ENSG00000113643,0.0524883334816592
 RABIF,ENSG00000183155,-0.642954013887091
 PHF21B,ENSG00000056487,-1.07374275866887
 JAKMIP3,ENSG00000188385,-0.571640090982663
 JAKMIP2,ENSG00000176049,-2.59915491552503
 JAKMIP1,ENSG00000152969,-2.2317477779911
 PCYT2,ENSG00000185813,-0.0273107555241735
 NMT2,ENSG00000152465,0.382013867974676
 PHGDH,ENSG00000092621,-0.139004882040888
 ANAPC1,ENSG00000153107,-0.0380453928185395
 SDE2,ENSG00000143751,0.391372597835729
 LRRIQ3,ENSG00000162620,1.04729578943742
 PTGES3,ENSG00000110958,0.00629427104338928
 PTGES2,ENSG00000148334,-0.304645253369696
 SYF2,ENSG00000117614,0.164689920779134
 MCM8,ENSG00000125885,0.159185190006252
 CCAR1,ENSG00000060339,0.103408496404433
 CCAR2,ENSG00000158941,-0.00566338501526175
