 gene    name , gene    ENS ,Skin-SunExposed(Lowerleg)
 IL1RAP,ENSG00000196083,1.12981905131321
 KIAA1143,ENSG00000163807,-0.200531422954371
 KIAA1147,ENSG00000257093,-0.390825386574479
 KANK4,ENSG00000132854,-0.265400501344247
 KANK2,ENSG00000197256,0.0313324059405477
 KANK3,ENSG00000186994,-0.410950592103949
 KANK1,ENSG00000107104,0.44091007834949
 CANX,ENSG00000127022,-0.240751057893352
 ABHD8,ENSG00000127220,-0.124800408619683
 SOCS6,ENSG00000170677,-0.205880493239361
 MYLIP,ENSG00000007944,0.123292762764815
 ABHD2,ENSG00000140526,-0.257570874673211
 ABHD1,ENSG00000143994,-1.24092859786144
 ABHD6,ENSG00000163686,0.785787231785431
 ABHD4,ENSG00000100439,0.0831696190329363
 ABHD5,ENSG00000011198,1.11963960954257
 TWF1,ENSG00000151239,-0.233914699711596
 AKAP10,ENSG00000108599,-0.192091742646643
 BCL2L2-PABPN1,ENSG00000258643,0.947886376703118
 USHBP1,ENSG00000130307,-0.61332669415032
 SSU72,ENSG00000160075,0.0783827928616121
 ZSCAN5D,ENSG00000267908,0.354344917210178
 C5orf64,ENSG00000178722,-2.39507786464882
 C5orf63,ENSG00000164241,-0.49943003040983
 C5orf60,ENSG00000204661,-0.333698186359699
 FAM47C,ENSG00000198173,-0.589822021810067
 FAM47B,ENSG00000189132,-0.16323018057268
 FAM47E,ENSG00000189157,-1.33651920087437
 GTF3A,ENSG00000122034,-0.383425099040369
 BATF2,ENSG00000168062,-1.16877727295474
 AGO4,ENSG00000134698,0.57236706948382
 AGO1,ENSG00000092847,0.311800893450333
 AGO3,ENSG00000126070,-0.114929574597141
 AGO2,ENSG00000123908,-0.0380926738473195
 FAM120B,ENSG00000112584,0.0904885364753881
 FAM120A,ENSG00000048828,-0.11210831141073
 MAPK14,ENSG00000112062,0.518236219238505
 MAPK15,ENSG00000181085,1.25842626385023
 MAPK10,ENSG00000109339,-2.55624511680364
 MAPK11,ENSG00000185386,-0.909506640541758
 MAPK12,ENSG00000188130,-1.21125265146672
 MAPK13,ENSG00000156711,2.40896941533851
 FZD1,ENSG00000157240,0.888711518857847
 FZD2,ENSG00000180340,-0.936046916183321
 FZD3,ENSG00000104290,-0.73578181016202
 FZD4,ENSG00000174804,-0.468521529946169
 FZD5,ENSG00000163251,-0.156171653218229
 FZD6,ENSG00000164930,0.859635839561084
 FZD7,ENSG00000155760,0.600118170683451
 FZD8,ENSG00000177283,0.477233383091256
 HUS1,ENSG00000136273,-0.31969420114975
 MOCOS,ENSG00000075643,1.92217326300351
 C10orf71,ENSG00000177354,0.7289757452316
 C10orf76,ENSG00000120029,0.188415678246632
 GAA,ENSG00000171298,0.0924795010321919
 ASH1L,ENSG00000116539,0.0610336860828079
 AMFR,ENSG00000159461,-0.0176526725546696
 USO1,ENSG00000138768,-0.135578169677486
 EIF3C,ENSG00000184110,0.297776103065325
 PICK1,ENSG00000100151,-0.0768871989581677
 PHGR1,ENSG00000233041,1.21789361878862
 MRTO4,ENSG00000053372,0.228381813114608
 EIF3D,ENSG00000100353,0.576653312359361
 LPXN,ENSG00000110031,0.0144967204401406
 RP11-408E5.4,ENSG00000121388,0.0620420800127431
 GALNT15,ENSG00000131386,1.08846361048518
 ESCO2,ENSG00000171320,1.24872882490898
 ESCO1,ENSG00000141446,-0.212548022822092
 NUP43,ENSG00000120253,0.143122597404612
 ZNF654,ENSG00000175105,0.153069431443447
 DBX1,ENSG00000109851,-0.204218788069615
 TARBP2,ENSG00000139546,0.141971120634592
 TARBP1,ENSG00000059588,0.115508539489095
 ABHD15,ENSG00000168792,0.20527264952554
 PPCS,ENSG00000127125,0.185139114181173
 PSPC1,ENSG00000121390,-0.267025201841083
 PPP2R4,ENSG00000119383,0.0544456842301725
 CTD-3193O13.9,ENSG00000183248,0.220404686947359
 CSF3R,ENSG00000119535,-1.53754935697289
 UBE4B,ENSG00000130939,0.56703960879287
 UBE4A,ENSG00000110344,0.125458328037901
 PTGDR,ENSG00000168229,0.0372803260964872
 PTGDS,ENSG00000107317,-0.998454994886933
 TBC1D23,ENSG00000036054,0.179262449956005
 TBC1D21,ENSG00000167139,-0.306921374701647
 TBC1D26,ENSG00000214946,-1.14605160464517
 TBC1D25,ENSG00000068354,0.219543883915493
 C6orf1,ENSG00000186577,0.657535472124279
 TBC1D29,ENSG00000266733,-0.162032996701421
 TBC1D28,ENSG00000189375,-0.536373676052209
 FUNDC2,ENSG00000165775,-0.724180480217906
 TBC1D2B,ENSG00000167202,0.507746556003193
 ZNF383,ENSG00000188283,0.0830771802544768
 TYRO3,ENSG00000092445,0.898076313016671
 ZNF382,ENSG00000161298,-1.19414712076934
 C1RL,ENSG00000139178,0.451029997781947
 ZNF823,ENSG00000197933,0.451539513732488
 PLEKHM1,ENSG00000225190,0.522692958609414
 WDFY4,ENSG00000128815,0.389681170835037
 WDFY3,ENSG00000163625,0.0148935987770747
 WDFY1,ENSG00000085449,0.108947143663985
 ANKRD36,ENSG00000135976,-0.412376911843645
 ANKRD37,ENSG00000186352,-0.225054964990931
 ANKRD31,ENSG00000145700,-0.556759416666719
 ANKRD32,ENSG00000133302,-0.493672204122092
 ANKRD33,ENSG00000167612,-0.298061220598167
 ANKRD39,ENSG00000213337,-0.414759519433908
 PRAME,ENSG00000185686,0.00209952654236109
 FAM194A,ENSG00000163645,0.466221205915943
 FAM194B,ENSG00000165837,-0.11831145598934
 MECR,ENSG00000116353,0.277613186500304
 SLC27A5,ENSG00000083807,-0.49666919795166
 SLC27A4,ENSG00000167114,1.05779803181347
 SLC27A6,ENSG00000113396,-0.291314643096486
 PRAM1,ENSG00000133246,0.235773652764227
 SLC27A3,ENSG00000143554,0.638595873236207
 SLC27A2,ENSG00000140284,0.272305501758318
 AK9,ENSG00000155085,-0.508174482919516
 AK8,ENSG00000165695,1.46317541835689
 TBCK,ENSG00000145348,-0.524500157541622
 AK3,ENSG00000147853,-0.0665678369708593
 AK2,ENSG00000004455,0.152075860603928
 TBCE,ENSG00000116957,-0.191475164229135
 TBCD,ENSG00000141556,-0.14899631517378
 TBCC,ENSG00000124659,0.286842992767802
 TBCB,ENSG00000105254,-0.551804287479702
 AK5,ENSG00000154027,-1.58362830034881
 AK4,ENSG00000162433,0.843757572150159
 U82695.9,ENSG00000224963,-0.455774323661015
 ALOX5AP,ENSG00000132965,-0.355488689929829
 MME,ENSG00000196549,-1.41744917601362
 MMD,ENSG00000108960,-1.03834578447918
 SH2D3A,ENSG00000125731,2.65983795435715
 PRR15L,ENSG00000167183,2.59344404496759
 ALOX15B,ENSG00000179593,3.3730658643602
 SLC24A4,ENSG00000140090,-1.54114914058255
 MDC1,ENSG00000137337,0.0575641895450763
 SLC24A2,ENSG00000155886,-2.59498018095685
 SLC24A3,ENSG00000185052,0.0754534645116255
 SLC24A1,ENSG00000074621,0.0293072242486812
 KRTAP3-1,ENSG00000212901,1.50525390114733
 ENDOD1,ENSG00000149218,0.490142585096066
 CXorf30,ENSG00000205081,-1.60089092811776
 ITLN2,ENSG00000158764,1.37074665093058
 ITLN1,ENSG00000179914,-1.60041934452248
 CIC,ENSG00000079432,0.138850680464411
 UHMK1,ENSG00000152332,-0.374862758197909
 ZXDB,ENSG00000198455,0.0249896352427384
 ZXDC,ENSG00000070476,0.528652699981584
 ZXDA,ENSG00000198205,-0.0391127635886493
 CXCR3,ENSG00000186810,0.624161804946001
 CXCR1,ENSG00000163464,-0.43710613459687
 ANKRD36B,ENSG00000196912,-0.214471563636503
 CPB2,ENSG00000080618,-1.4239926835053
 EXOSC8,ENSG00000120699,-0.218072517350697
 EXOSC9,ENSG00000123737,-0.127487584538358
 BCKDK,ENSG00000103507,0.450106604730148
 EXOSC2,ENSG00000130713,0.0976896930624385
 EXOSC3,ENSG00000107371,-0.23750214156487
 EXOSC1,ENSG00000171311,-0.03570727051854
 EXOSC6,ENSG00000223496,0.52159215655482
 EXOSC7,ENSG00000075914,0.929777529375711
 EXOSC4,ENSG00000178896,0.232354588461705
 EXOSC5,ENSG00000077348,0.460184262090663
 TULP2,ENSG00000104804,-0.938537646171666
 TULP3,ENSG00000078246,0.494381407342361
 TULP1,ENSG00000112041,2.08468643367003
 TULP4,ENSG00000130338,0.53169800247799
 DISC1,ENSG00000162946,-0.503046368638457
 QRICH2,ENSG00000129646,-0.579643667726724
 INCENP,ENSG00000149503,0.452047070305725
 IGDCC4,ENSG00000103742,0.317786129882626
 RP11-404L6.2,ENSG00000253787,-0.230365676046391
 SLX4,ENSG00000188827,-0.259569901756701
 PSMB11,ENSG00000222028,-0.011050656105408
 PSMB10,ENSG00000205220,-0.50048128948522
 PAOX,ENSG00000148832,-0.110829566869422
 AHSA1,ENSG00000100591,-0.233875760595972
 SKP2,ENSG00000145604,-0.0953519117446417
 INS-IGF2,ENSG00000129965,-0.0552456704438174
 SKP1,ENSG00000113558,-0.251167872016617
 NOC2L,ENSG00000188976,0.528040696835691
 MUTYH,ENSG00000132781,-0.14620022919639
 CRYBG3,ENSG00000080200,0.86665991042288
 IFI16,ENSG00000163565,0.500609023758493
 TMEM30A,ENSG00000112697,-0.468803803500373
 MC5R,ENSG00000176136,1.34223221947704
 TMEM30B,ENSG00000182107,0.876764267666061
 LRRFIP2,ENSG00000093167,0.207360773744211
 DDC8,ENSG00000178404,0.0250197661424978
 LPAR3,ENSG00000171517,2.43816532806794
 LPAR1,ENSG00000198121,-0.102065134775273
 LPAR6,ENSG00000139679,-0.133048182826863
 LPAR4,ENSG00000147145,-0.658866308255342
 LPAR5,ENSG00000184574,1.98134189582833
 MAPKBP1,ENSG00000137802,0.422258357172459
 LIMS2,ENSG00000072163,-0.324398747736436
 LIMS1,ENSG00000169756,-0.25927061890446
 SUN2,ENSG00000100242,0.213209396252167
 SUN3,ENSG00000164744,-0.46483467447327
 SUN1,ENSG00000164828,0.177863825241151
 SUN5,ENSG00000167098,-0.145573241819093
 HIST1H3D,ENSG00000197409,-1.70294625999217
 HIST1H3J,ENSG00000197153,-0.400325575450064
 SEC11A,ENSG00000140612,-0.0167853273864715
 ACKR4,ENSG00000129048,2.69980247396801
 ACKR2,ENSG00000144648,0.602686141145895
 ACKR3,ENSG00000144476,0.443423322506632
 AC074091.13,ENSG00000205334,-1.46371221136717
 GPER1,ENSG00000164850,-0.747730604264402
 MYADM,ENSG00000179820,0.123816037614592
 FAM25B,ENSG00000189090,3.76375783703548
 FAM25A,ENSG00000188100,5.97459874781858
 FAM25E,ENSG00000231122,3.4960249964137
 OMA1,ENSG00000162600,-0.71126408331264
 PCYT1A,ENSG00000161217,0.791700133718189
 C5AR2,ENSG00000134830,0.381223700674037
 PCYT1B,ENSG00000102230,-2.38186498677079
 C5AR1,ENSG00000197405,-0.845958815774001
 PRRX1,ENSG00000116132,0.652957536805185
 TNRC6C,ENSG00000078687,-0.812666645466821
 PRRX2,ENSG00000167157,2.7898141971975
 TNRC6B,ENSG00000100354,0.11547819797421
 RGR,ENSG00000148604,-0.413883209756658
 TNRC6A,ENSG00000090905,-0.00997522861828728
 RGN,ENSG00000130988,-1.72562421175492
 CARD9,ENSG00000187796,0.43892109934425
 CARD8,ENSG00000105483,-0.593500644087725
 CARD6,ENSG00000132357,-0.257629978797188
 ERP27,ENSG00000139055,1.29518324796344
 ERP29,ENSG00000089248,0.673687172350984
 ABCA12,ENSG00000144452,6.0128121730144
 ABCA13,ENSG00000179869,0.703596402561901
 ARHGEF6,ENSG00000129675,-0.642559264076614
 IDH3G,ENSG00000067829,-0.0557091311149331
 HIVEP3,ENSG00000127124,0.746704097814081
 CCSER1,ENSG00000184305,-0.158914781870815
 ARHGEF2,ENSG00000116584,-0.964839768039487
 ARHGEF3,ENSG00000163947,-0.215719921736814
 ADIRF,ENSG00000148671,-0.45777984253754
 RASL12,ENSG00000103710,-0.108938909422064
 RHBG,ENSG00000132677,4.64521886170102
 MTG2,ENSG00000101181,0.0754914855651163
 BMP2K,ENSG00000138756,0.0833336549014178
 MTG1,ENSG00000148824,0.0800899910621193
 COCH,ENSG00000100473,0.315609293316111
 PIFO,ENSG00000173947,0.0458185553002724
 MAEA,ENSG00000090316,0.260696863302087
 CDH2,ENSG00000170558,-3.270844139031
 MAEL,ENSG00000143194,-2.06037694884509
 CACFD1,ENSG00000160325,-0.624427801508363
 PLGLB1,ENSG00000183281,-0.348889653790544
 PLGLB2,ENSG00000125551,-0.144308820933659
 TXNL4A,ENSG00000141759,-0.021712151805095
 TXNL4B,ENSG00000140830,-0.0555971961536744
 FBLL1,ENSG00000188573,-0.407671748569679
 NUTM2F,ENSG00000130950,-0.35865320603841
 NUTM2G,ENSG00000188152,0.431676841250569
 NUTM2D,ENSG00000214562,0.0837090924384274
 NUTM2E,ENSG00000228570,-0.439803259324525
 NUTM2B,ENSG00000188199,0.482847807921132
 NUTM2A,ENSG00000184923,0.267005411240922
 POU3F3,ENSG00000198914,2.73942443590821
 POU3F2,ENSG00000184486,-2.5059476737604
 POU3F1,ENSG00000185668,3.90740705856099
 POU3F4,ENSG00000196767,-1.05161936923645
 HAGHL,ENSG00000103253,-0.527513936287741
 FAM53B,ENSG00000189319,0.243109196314549
 FAM53C,ENSG00000120709,-0.50658606238194
 FAM53A,ENSG00000174137,0.190310755185483
 AHCY,ENSG00000101444,-0.0414602062788261
 SP100,ENSG00000067066,0.211734750394896
 AOC1,ENSG00000002726,3.41987920178342
 DHDDS,ENSG00000117682,0.448918823593342
 TIMP4,ENSG00000157150,-0.234606952621759
 TIMP3,ENSG00000100234,0.263980369605695
 TIMP2,ENSG00000035862,0.735967537136127
 EPX,ENSG00000121053,0.381666866419721
 PARN,ENSG00000140694,0.230691323588893
 PARL,ENSG00000175193,0.0401538172700653
 EPO,ENSG00000130427,1.63539867566237
 TSACC,ENSG00000163467,-0.460661002631888
 PSORS1C1,ENSG00000204540,2.2565650248662
 PSORS1C2,ENSG00000204538,5.57953701603416
 PAGE2B,ENSG00000238269,-0.319844788619849
 SEMA7A,ENSG00000138623,0.784273676053216
 DDX4,ENSG00000152670,-1.19969332381204
 DDX5,ENSG00000108654,-0.257449556961785
 DDX6,ENSG00000110367,0.0628550455711464
 DDX1,ENSG00000079785,-0.0186575599423837
 SCN3A,ENSG00000153253,-1.38093683014476
 SCN3B,ENSG00000166257,-0.561539713032577
 ZNF217,ENSG00000171940,0.957833572144454
 ZNF211,ENSG00000121417,0.0122828588741013
 SLC7A8,ENSG00000092068,0.746410847623556
 ZNF212,ENSG00000170260,0.426970741037568
 HLA-C,ENSG00000204525,0.722097822568663
 HLA-A,ENSG00000206503,0.651893047802086
 SLC7A5,ENSG00000103257,0.40014817417069
 SLC7A2,ENSG00000003989,-0.241157812585712
 HLA-E,ENSG00000204592,0.747023690817281
 SLC7A1,ENSG00000139514,0.943011868928223
 AMER1,ENSG00000184675,0.253240210440557
 AMER2,ENSG00000165566,-1.01739874773719
 AMER3,ENSG00000178171,-2.23285256730195
 AC007401.2,ENSG00000217075,0.0170309553998905
 IPO8,ENSG00000133704,-0.150714331080807
 IPO9,ENSG00000198700,-0.0684490302550056
 IPO7,ENSG00000205339,-0.335386234402081
 IPO4,ENSG00000196497,0.658994025925707
 IPO5,ENSG00000065150,-0.352218577323953
 NRBP2,ENSG00000185189,-0.342582552165053
 NRBP1,ENSG00000115216,0.273878084615648
 DCAF8L1,ENSG00000226372,-0.0409478207779234
 DCAF8L2,ENSG00000189186,0.0283544494957317
 RAB8B,ENSG00000166128,-0.680024607108533
 RAB8A,ENSG00000167461,0.616687956161796
 SCPEP1,ENSG00000121064,0.23567224135387
 MGAT5B,ENSG00000167889,-1.11283474032561
 PAQR9,ENSG00000188582,-2.49560850734011
 PAQR8,ENSG00000170915,-1.49293602675336
 GABPB1,ENSG00000104064,-0.20238378160145
 PHYHD1,ENSG00000175287,0.701592365719853
 PAQR3,ENSG00000163291,0.0472066477715931
 MARK3,ENSG00000075413,-0.493133853204108
 PAQR5,ENSG00000137819,1.03612586119905
 PAQR4,ENSG00000162073,0.823608427719577
 PAQR7,ENSG00000182749,1.68757346063647
 PAQR6,ENSG00000160781,0.151452830849024
 FADS1,ENSG00000149485,-0.993418120482511
 FADS3,ENSG00000221968,-1.0157771399948
 FADS2,ENSG00000134824,0.0027725342376002
 FADS6,ENSG00000172782,4.13562000238086
 SIL1,ENSG00000120725,0.291034353626626
 PRR5L,ENSG00000135362,-0.379580496253929
 ACAD10,ENSG00000111271,0.23548498774571
 CARNS1,ENSG00000172508,-1.39354331926005
 PLOD2,ENSG00000152952,-1.06612193309208
 PLOD3,ENSG00000106397,0.0724476789264126
 CMPK2,ENSG00000134326,-1.12969970967771
 PLOD1,ENSG00000083444,-0.0256769249162045
 PIF1,ENSG00000140451,-0.303581436610184
 RAD21,ENSG00000164754,-0.452988698028345
 LCE1D,ENSG00000172155,8.39616000356672
 LCE1E,ENSG00000186226,8.33360046344895
 NR2E1,ENSG00000112333,-0.125598128566178
 LCE1B,ENSG00000196734,9.38375896073102
 LCE1C,ENSG00000197084,8.52693714388783
 TPD52L2,ENSG00000101150,0.0386717251758125
 DUS4L,ENSG00000105865,-0.125726768434228
 DAND5,ENSG00000179284,-1.64118713361972
 JPH2,ENSG00000149596,0.0615128532940233
 JPH3,ENSG00000154118,-2.17101437155655
 JPH1,ENSG00000104369,-1.11796786963697
 JPH4,ENSG00000092051,-0.758627174098625
 TYK2,ENSG00000105397,0.11431126670183
 CDYL2,ENSG00000166446,-0.784878333226751
 BOD1,ENSG00000145919,-0.104208012714921
 HMBS,ENSG00000256269,0.069997272694751
 SLITRK6,ENSG00000184564,1.84778989062512
 SLITRK4,ENSG00000179542,0.740128808152434
 SLITRK5,ENSG00000165300,-1.27405231216371
 SLITRK2,ENSG00000185985,1.60428078785212
 SLITRK3,ENSG00000121871,-1.86364208779204
 SLITRK1,ENSG00000178235,-2.45199391761317
 PAPPA,ENSG00000182752,0.708617799204636
 PIK3C2B,ENSG00000133056,0.995003850960497
 PIK3C2A,ENSG00000011405,-0.326846377206356
 PIK3C2G,ENSG00000139144,4.08386032375615
 LST1,ENSG00000204482,0.308370157566795
 CEP76,ENSG00000101624,0.531085554218888
 CEP70,ENSG00000114107,-1.41391444486687
 CEP72,ENSG00000112877,0.163069600471123
 CEP78,ENSG00000148019,-0.758126594420695
 TSN,ENSG00000211460,-0.160848092273337
 USP17L2,ENSG00000223443,0.360394255521886
 TPK1,ENSG00000196511,-0.61847060008256
 TST,ENSG00000128311,0.227110619116004
 RP11-162A12.2,ENSG00000264278,-0.0702209905817424
 TANK,ENSG00000136560,-0.0844106285945452
 MYBPH,ENSG00000133055,-0.459157604547943
 MTHFSD,ENSG00000103248,0.176358836705536
 MST4,ENSG00000134602,0.833242238602523
 MST1,ENSG00000173531,0.418027645480535
 KDSR,ENSG00000119537,0.750661315407735
 WDR16,ENSG00000166596,-1.59263221081992
 DLG1,ENSG00000075711,-0.0862557512626155
 SMG1,ENSG00000157106,0.414406516319407
 SAMD10,ENSG00000130590,0.592888351555159
 KIAA1377,ENSG00000110318,-0.431397934896939
 EPDR1,ENSG00000086289,-1.82033944118409
 SYS1,ENSG00000204070,-0.336835688668155
 NEURL1B,ENSG00000214357,0.325659709308249
 SLC30A10,ENSG00000196660,-0.161492514001922
 ROM1,ENSG00000149489,-0.477775415163523
 PPEF2,ENSG00000156194,-0.341881829333295
 PPEF1,ENSG00000086717,0.0933430796803186
 SUPT6H,ENSG00000109111,0.394746989295501
 KIAA1598,ENSG00000187164,0.359326111184408
 FITM2,ENSG00000197296,0.433746915703831
 FITM1,ENSG00000139914,0.215693738118216
 GREB1L,ENSG00000141449,0.733432079556322
 CILP2,ENSG00000160161,0.811760505301018
 AP1S1,ENSG00000106367,0.82457456561633
 AP1S2,ENSG00000182287,-1.20091061099614
 AP1S3,ENSG00000152056,-0.0393729754500954
 KAZN,ENSG00000189337,0.592398607813478
 PELO,ENSG00000152684,0.0630531446980781
 POTEJ,ENSG00000222038,-0.586095729217074
 POTEI,ENSG00000196834,0.186049202569252
 POTEH,ENSG00000198062,-0.00614575048552582
 POTEG,ENSG00000222036,-0.502524794797357
 POTEF,ENSG00000196604,-0.476089563354715
 POTEE,ENSG00000188219,0.0343198646824805
 POTED,ENSG00000166351,-0.0350063267628818
 POTEC,ENSG00000183206,-0.208077768299121
 POTEB,ENSG00000233917,0.0563183815325696
 ASIP,ENSG00000101440,2.89983003745132
 C21orf90,ENSG00000182912,-0.307325204599954
 C21orf91,ENSG00000154642,0.556961317111497
 DCSTAMP,ENSG00000164935,-1.02235223903962
 GPR45,ENSG00000135973,-1.09402605018354
 GPR42,ENSG00000126251,-0.315653094936347
 ARMCX6,ENSG00000198960,-0.0722344129792249
 ARMCX5,ENSG00000125962,0.341441402734284
 ARMCX4,ENSG00000196440,-0.432268039370344
 ARMCX3,ENSG00000102401,-1.10294245349048
 ARMCX2,ENSG00000184867,-1.22336384933147
 ARMCX1,ENSG00000126947,-0.597316358258526
 FUT7,ENSG00000180549,0.320068922182633
 FUT6,ENSG00000156413,-0.587203479550113
 FUT5,ENSG00000130383,1.25127584266882
 FUT4,ENSG00000196371,-0.75018392808361
 FUT3,ENSG00000171124,2.10382560637827
 PNMT,ENSG00000141744,-1.32838581504764
 FUT1,ENSG00000174951,0.46813380418403
 KRT33A,ENSG00000006059,1.52555728430513
 FUT9,ENSG00000172461,1.07800666558187
 FUT8,ENSG00000033170,-0.689889910889676
 GHR,ENSG00000112964,0.0443287072351396
 ATP5J2,ENSG00000241468,-0.239115831090584
 SF1,ENSG00000168066,-0.0885616252975022
 VTCN1,ENSG00000134258,3.21229330176031
 DDX39B,ENSG00000198563,0.0675610989949272
 VPS9D1,ENSG00000075399,-0.296748777403503
 DDX39A,ENSG00000123136,0.0624221623108795
 PXT1,ENSG00000179165,0.342373598671356
 PLXND1,ENSG00000004399,-0.19940903029144
 SCD5,ENSG00000145284,-0.700148516166223
 PEX11A,ENSG00000166821,-0.509378122267877
 PEX11B,ENSG00000131779,0.266203659360133
 PEX11G,ENSG00000104883,0.560491187935356
 PAFAH1B1,ENSG00000007168,-0.0386372513319095
 PAFAH1B3,ENSG00000079462,-0.14009381552873
 PAFAH1B2,ENSG00000168092,-0.359934364247357
 C10orf126,ENSG00000204365,-0.350582126316546
 GH1,ENSG00000259384,0.925336588535918
 GH2,ENSG00000136487,0.280311736191305
 C10orf120,ENSG00000183559,-0.135744733926516
 C10orf129,ENSG00000173124,2.49361780253974
 C10orf128,ENSG00000204161,-0.328961675597988
 SFN,ENSG00000175793,5.35500555264752
 STARD10,ENSG00000214530,0.768065638701835
 STARD13,ENSG00000133121,-0.527605060266781
 AC006946.15,ENSG00000235478,-2.16826107746658
 MT1X,ENSG00000187193,1.50438480543555
 MT1M,ENSG00000205364,-0.149945558595616
 STARD9,ENSG00000159433,-0.0892534764396977
 MT1H,ENSG00000205358,2.08429018056096
 MT1E,ENSG00000169715,0.236544210948624
 MT1F,ENSG00000198417,-0.17541750681252
 MT1G,ENSG00000125144,1.2943283563647
 MT1A,ENSG00000205362,-0.558509293864415
 MT1B,ENSG00000169688,-0.0201368892228399
 BLVRB,ENSG00000090013,0.245309930123498
 BLVRA,ENSG00000106605,-0.0252056201041892
 GLTPD2,ENSG00000182327,1.14798070083118
 GLTPD1,ENSG00000224051,0.524683691372899
 WBP2NL,ENSG00000183066,0.206452046251694
 STARD4,ENSG00000164211,-1.85152360182124
 STARD5,ENSG00000172345,2.53155741650324
 OR1J1,ENSG00000136834,1.04394997689359
 CERCAM,ENSG00000167123,-0.47507453997956
 FAM35A,ENSG00000122376,0.0106788371536298
 NAE1,ENSG00000159593,-0.143274396009297
 GXYLT1,ENSG00000151233,-0.0906986966539337
 GXYLT2,ENSG00000172986,-0.0224202673473262
 CSPP1,ENSG00000104218,-0.451458242110247
 TBCEL,ENSG00000154114,-0.368341769500058
 PUS1,ENSG00000177192,0.224293099767074
 FGD6,ENSG00000180263,0.802618160205926
 F13A1,ENSG00000124491,1.65141761069347
 NOP58,ENSG00000055044,-0.144218092172147
 FGD2,ENSG00000146192,0.847750926772123
 ETS2,ENSG00000157557,0.757280538147751
 ETS1,ENSG00000134954,-0.13334642766806
 AQP10,ENSG00000143595,1.05911971594526
 AQP11,ENSG00000178301,-0.874931447625012
 CHRM5,ENSG00000184984,0.216469794515959
 CHRM4,ENSG00000180720,2.98444314585584
 CHRM3,ENSG00000133019,1.11092260330533
 GLRB,ENSG00000109738,-0.340172111577573
 CHRM1,ENSG00000168539,2.51012457460487
 MGAT1,ENSG00000131446,0.197135646626929
 MGAT2,ENSG00000168282,0.234668479188053
 MGAT3,ENSG00000128268,-0.297312196239946
 MGAT5,ENSG00000152127,-0.385354278366883
 GLRX,ENSG00000173221,0.515095361086863
 MMP8,ENSG00000118113,-0.519102370331294
 MMP9,ENSG00000100985,1.61219741016661
 MMP7,ENSG00000137673,4.53684200982732
 MMP2,ENSG00000087245,3.06340055611692
