 gene    name , gene    ENS ,Esophagus-Muscularis
 BUB1,ENSG00000169679,-1.01791076294195
 BUB3,ENSG00000154473,-0.0612972790877525
 NUPR1,ENSG00000176046,0.751555098158702
 ADSSL1,ENSG00000185100,-0.844101295902516
 NASP,ENSG00000132780,-0.121164266341435
 TMEM133,ENSG00000170647,0.0482391110952655
 TMEM130,ENSG00000166448,-1.57860529369145
 TMEM131,ENSG00000075568,0.00125471355344853
 TMEM136,ENSG00000181264,-0.0944131847717296
 TMEM134,ENSG00000172663,-0.239077541734804
 TMEM135,ENSG00000166575,-0.226558704295075
 TMEM138,ENSG00000149483,0.113634368179709
 TMEM139,ENSG00000178826,-0.607633612088102
 FOXE1,ENSG00000178919,-0.967593952351326
 FOXE3,ENSG00000186790,-0.00399004392204765
 CLPSL2,ENSG00000196748,0.0361813544353942
 C1orf173,ENSG00000178965,-1.39983805702196
 SLC35C2,ENSG00000080189,-0.0567816458851304
 SLC35C1,ENSG00000181830,-0.164617995115638
 XK,ENSG00000047597,0.951678926979628
 XG,ENSG00000124343,-0.683138506241124
 C11orf88,ENSG00000183644,-0.698616887825812
 C11orf84,ENSG00000168005,0.627718081696211
 C11orf85,ENSG00000168070,-0.989596658124209
 C11orf86,ENSG00000173237,-0.605734218654889
 C11orf87,ENSG00000185742,-0.742905430009337
 C11orf80,ENSG00000173715,-0.354031737828622
 C11orf82,ENSG00000165490,-0.544547564529199
 C11orf83,ENSG00000204922,-0.0519061166720066
 MUCL1,ENSG00000172551,0.23939013194594
 CRHR2,ENSG00000106113,0.157557319713112
 CRHR1,ENSG00000120088,-0.960275255406586
 SCGB1D2,ENSG00000124935,0.392632122570626
 SCGB1D4,ENSG00000197745,-0.215958877483461
 CDYL,ENSG00000153046,0.155086861351534
 HCLS1,ENSG00000180353,-0.0268171069126208
 KRI1,ENSG00000129347,-0.0495319308196726
 TECPR1,ENSG00000205356,-0.238208743378738
 TECPR2,ENSG00000196663,0.421817066998879
 IFNL2,ENSG00000183709,-0.0197319409193678
 COQ5,ENSG00000110871,-0.154286791877448
 IFNL3,ENSG00000197110,-0.11573388870408
 C1R,ENSG00000159403,1.08702967077886
 COQ3,ENSG00000132423,0.448108426242052
 FCHO2,ENSG00000157107,-0.0623011960232627
 FCHO1,ENSG00000130475,-1.50946388349132
 URAD,ENSG00000183463,-0.93299848898656
 AUP1,ENSG00000115307,0.0120304879979114
 RP11-867G23.8,ENSG00000255468,-0.578564691798196
 C8orf12,ENSG00000184608,-2.02207851982588
 PNPO,ENSG00000108439,-0.577893636933363
 C8orf17,ENSG00000250733,-0.493639267457029
 APBB1IP,ENSG00000077420,0.340910453283222
 HBZ,ENSG00000130656,-1.03303859784678
 SKI,ENSG00000157933,0.314970698663123
 C16orf89,ENSG00000153446,-0.886296756498035
 C16orf80,ENSG00000070761,-0.440736406600664
 LIMCH1,ENSG00000064042,-0.489806556418127
 CLDND1,ENSG00000080822,-0.137187869416308
 C16orf87,ENSG00000155330,-0.0839240836007448
 C16orf86,ENSG00000159761,0.170550057367656
 GEM,ENSG00000164949,1.09699514095657
 RIC8A,ENSG00000177963,0.273574402918796
 TPX2,ENSG00000088325,-1.90822069293391
 PCDHGA8,ENSG00000253767,0.214652390489393
 PCDHGA9,ENSG00000261934,-0.17457484858336
 F2RL2,ENSG00000164220,4.09133648957851
 PCDHGA2,ENSG00000081853,-0.259794622622855
 PCDHGA3,ENSG00000254245,-0.350435157752643
 PCDHGA1,ENSG00000204956,0.0726655471075819
 PCDHGA6,ENSG00000253731,0.372619851655783
 PCDHGA7,ENSG00000253537,0.536944084940925
 PCDHGA4,ENSG00000262576,0.0581138801023216
 PCDHGA5,ENSG00000253485,0.312501872380213
 XAB2,ENSG00000076924,-0.0613803947458084
 PHF8,ENSG00000172943,-0.00135088812656881
 PHF7,ENSG00000010318,0.193420649757751
 PHF2,ENSG00000197724,0.199364107930463
 PHF3,ENSG00000118482,-0.0400971524444763
 C2CD4A,ENSG00000198535,-0.552164450729841
 C2CD4B,ENSG00000205502,1.25115951591573
 C2CD4C,ENSG00000183186,0.367397125271286
 C2CD4D,ENSG00000225556,-0.775149698639056
 WHSC1L1,ENSG00000147548,0.0439787404212638
 ST6GAL2,ENSG00000144057,0.488877005485548
 ST6GAL1,ENSG00000073849,-0.912092486832044
 VARS2,ENSG00000137411,-0.223615338816519
 RPS26,ENSG00000197728,0.251998101897753
 RPS27,ENSG00000177954,-0.0740385497142591
 RPS24,ENSG00000138326,-0.00296055428937035
 RPS25,ENSG00000118181,-0.0704500790403723
 RPS23,ENSG00000186468,-0.149325748602111
 RPS20,ENSG00000008988,0.0516241359677696
 RPS21,ENSG00000171858,-0.184065761960894
 RPS28,ENSG00000233927,-0.350799794933149
 RPS29,ENSG00000213741,-0.115197510141945
 OR1E1,ENSG00000180016,-0.320773503936865
 CHMP1A,ENSG00000131165,0.114115423484213
 PREB,ENSG00000138073,-0.184117702543773
 PREP,ENSG00000085377,-0.0100419424272427
 MIEN1,ENSG00000141741,-0.176888923994046
 RP11-65D24.2,ENSG00000204398,0.398229301553426
 NBAS,ENSG00000151779,-0.024899031716701
 NIF3L1,ENSG00000196290,-0.210021303044281
 TMBIM6,ENSG00000139644,-0.216415975343515
 TMBIM4,ENSG00000155957,-0.028668206281977
 TMBIM1,ENSG00000135926,-0.0509573182493054
 DRD4,ENSG00000069696,0.703389948661696
 DRD5,ENSG00000169676,-0.270044002006176
 DRD2,ENSG00000149295,0.184116011955786
 DRD3,ENSG00000151577,-0.802134391684281
 DRD1,ENSG00000184845,-1.56251826716313
 CEP112,ENSG00000154240,0.393429233782187
 GLG1,ENSG00000090863,-0.0963944599757294
 TTC9C,ENSG00000162222,-0.125802008639963
 TTC9B,ENSG00000174521,-0.392347764260502
 NOSIP,ENSG00000142546,-0.062688421911596
 ERO1LB,ENSG00000086619,-0.0967844697412457
 ENTPD7,ENSG00000198018,-0.254025359184717
 ENTPD6,ENSG00000197586,-0.0669611121528386
 ENTPD4,ENSG00000197217,0.0779742453485122
 ENTPD3,ENSG00000168032,-0.564025154089636
 ENTPD2,ENSG00000054179,0.538482817533255
 ENTPD1,ENSG00000138185,0.689133469693736
 ENTPD8,ENSG00000188833,-0.845678741411358
 SNAPC3,ENSG00000164975,-0.112459516551179
 SNAPC2,ENSG00000104976,0.791456868785874
 SNAPC1,ENSG00000023608,-0.38513225933118
 RSPH10B,ENSG00000155026,-0.955715171976031
 XIAP,ENSG00000101966,-0.224059376988874
 HESX1,ENSG00000163666,-0.13078063786467
 GNS,ENSG00000135677,-0.000201784371475509
 CAGE1,ENSG00000164304,-0.238400870568589
 PROCR,ENSG00000101000,0.482661509663377
 ODF3,ENSG00000177947,0.734720127810023
 ODF2,ENSG00000136811,-0.00658986990478031
 ODF1,ENSG00000155087,-0.676492569526992
 ODF4,ENSG00000184650,-0.420305946079405
 KIF3B,ENSG00000101350,-0.326687243045392
 KIF3C,ENSG00000084731,-0.298506507751691
 KIF3A,ENSG00000131437,-0.135516451389468
 TMEFF1,ENSG00000241697,0.392095411741964
 TMEFF2,ENSG00000144339,1.15331166540338
 STAMBP,ENSG00000124356,-0.400327505794206
 TLR10,ENSG00000174123,-1.00349565173391
 SUCNR1,ENSG00000198829,-0.398230728571289
 FAM209B,ENSG00000213714,0.162658636934988
 TBXA2R,ENSG00000006638,1.45731595357034
 SEL1L,ENSG00000071537,-0.0711617349098138
 FAM209A,ENSG00000124103,0.311254630943419
 CGB8,ENSG00000213030,-0.338402787911621
 CGB5,ENSG00000189052,-0.217680104612712
 CGB7,ENSG00000196337,-1.05246081731527
 PDSS2,ENSG00000164494,0.124790211940963
 PDSS1,ENSG00000148459,-0.10357994502576
 KIAA2018,ENSG00000176542,0.2162754777743
 KIAA2013,ENSG00000116685,0.285068838045688
 CNTLN,ENSG00000044459,0.399316502039332
 EMP2,ENSG00000213853,0.00180302423725319
 EMP3,ENSG00000142227,0.991514603803275
 EMP1,ENSG00000134531,0.438343063125107
 TMSB4Y,ENSG00000154620,0.0279364013108003
 CCDC23,ENSG00000177868,0.00624082116237192
 CCDC22,ENSG00000101997,0.0795835325006169
 CCDC25,ENSG00000147419,-0.14853197711974
 CCDC24,ENSG00000159214,0.185281143482672
 CCDC27,ENSG00000162592,0.140341528489607
 VHL,ENSG00000134086,-0.331234839206711
 FIBIN,ENSG00000176971,1.30825386756174
 GALM,ENSG00000143891,0.038835737821014
 CDKN3,ENSG00000100526,-0.948028986209368
 LRRC66,ENSG00000188993,0.723051087954013
 UBE2G2,ENSG00000184787,0.377081036571927
 UBE2G1,ENSG00000132388,0.190620644895559
 KCTD20,ENSG00000112078,-0.102281179416612
 KCTD21,ENSG00000188997,0.0572481435367009
 KIAA1430,ENSG00000164323,0.152935619992414
 KIAA1432,ENSG00000107036,0.502474810436582
 FAM96B,ENSG00000166595,-0.233392696292751
 RANBP3L,ENSG00000164188,0.248494568016412
 HEPHL1,ENSG00000181333,0.366728704567821
 FAM101B,ENSG00000183688,0.770322239977054
 FAM101A,ENSG00000178882,0.538139674969735
 SGPL1,ENSG00000166224,-0.397423820057133
 APBB1,ENSG00000166313,0.281659081825717
 APBB2,ENSG00000163697,-0.293684452570729
 APBB3,ENSG00000113108,-0.125454237132373
 UNKL,ENSG00000059145,-0.234359022581754
 WDR6,ENSG00000178252,0.556441589121327
 WDR5,ENSG00000196363,0.0827411247979574
 WDR4,ENSG00000160193,-0.112413873145287
 WDR3,ENSG00000065183,-0.343357844619989
 DIAPH1,ENSG00000131504,-0.600436946152504
 WDR1,ENSG00000071127,0.879114953636982
 DIAPH3,ENSG00000139734,-0.350227323160875
 SMR3B,ENSG00000171201,0.328142992148951
 SMR3A,ENSG00000109208,-0.0513735759040579
 COX6A1,ENSG00000111775,0.28670975372245
 COX6A2,ENSG00000156885,-1.06007593744156
 POU2AF1,ENSG00000110777,-0.116690390684525
 NDNF,ENSG00000173376,1.60224429006948
 MAGEE2,ENSG00000186675,0.224701773936448
 MAGEE1,ENSG00000198934,-0.411446436701529
 IRG1,ENSG00000102794,-0.247597610771835
 SNX31,ENSG00000174226,0.668951783858283
 SNX30,ENSG00000148158,-0.437804831619048
 SNX33,ENSG00000173548,0.480672844497313
 SNX32,ENSG00000172803,0.394855279488748
 MARS,ENSG00000166986,0.126557401703884
 IRGC,ENSG00000124449,0.0104116767051644
 IRGM,ENSG00000237693,-0.040654363387589
 C1orf145,ENSG00000162913,-1.00232855333658
 C1orf146,ENSG00000203910,-0.403591448198679
 C1orf147,ENSG00000162888,-0.604682920474107
 C1orf141,ENSG00000203963,-0.803271166357864
 GABRR1,ENSG00000146276,-1.91385615698356
 GABRR2,ENSG00000111886,0.734536668963163
 GABRR3,ENSG00000183185,-0.0194846206594795
 TRIM58,ENSG00000162722,-0.469078542175558
 TRIM55,ENSG00000147573,-3.17941090072879
 TRIM54,ENSG00000138100,-1.87229110067549
 TRIM56,ENSG00000169871,0.220815279217667
 RNASET2,ENSG00000026297,-0.36480325199566
 TRIM50,ENSG00000146755,0.769889808214873
 TRIM52,ENSG00000183718,0.229485923463162
 CCNDBP1,ENSG00000166946,-0.449644278119773
 ZNF213,ENSG00000085644,0.142073765777485
 NUS1,ENSG00000153989,0.101278465011167
 RP11-944C7.1,ENSG00000258792,-0.524494910239629
 NREP,ENSG00000134986,0.15633126082949
 GSTZ1,ENSG00000100577,-0.445283719027585
 ATP6V1E2,ENSG00000250565,0.0490373668348071
 KRTCAP2,ENSG00000163463,0.236629066188497
 KRTCAP3,ENSG00000157992,-0.477142124762145
 CFD,ENSG00000197766,1.51952082972681
 C1orf227,ENSG00000185523,-1.41147105017501
 GNG5P2,ENSG00000133136,-0.734371357908806
 MAB21L1,ENSG00000180660,1.58769975204633
 AC092687.4,ENSG00000232056,0.848180986879033
 MAB21L3,ENSG00000173212,-1.49520943611286
 HSD17B8,ENSG00000204228,0.00038433833369904
 HMGCL,ENSG00000117305,0.117294641519165
 PRMT3,ENSG00000185238,-0.128502479632293
 HSD17B1,ENSG00000108786,-0.0528479723821831
 HSD17B2,ENSG00000086696,0.332696623630045
 HSD17B4,ENSG00000133835,-0.449561319279865
 HSD17B6,ENSG00000025423,-1.6404451340159
 HSD17B7,ENSG00000132196,-0.208241334378139
 ALDH3B2,ENSG00000132746,0.197328660686165
 ZNF219,ENSG00000165804,0.860844966348591
 PARD3,ENSG00000148498,0.796053512689986
 GNPTG,ENSG00000090581,-0.156351180726583
 PSKH1,ENSG00000159792,0.597060625620862
 IL1RL1,ENSG00000115602,2.22230340007114
 IL1RL2,ENSG00000115598,-0.813252639017336
 PEBP1,ENSG00000089220,-0.490273074276598
 PEBP4,ENSG00000134020,0.156342966132592
 SLCO5A1,ENSG00000137571,1.21616812227121
 CEP192,ENSG00000101639,-0.29985590677478
 UTP14A,ENSG00000156697,0.0590880412750029
 TNFRSF21,ENSG00000146072,1.53734840590861
 UTP14C,ENSG00000253797,0.0784873572956834
 TNFRSF25,ENSG00000215788,-0.6650366652974
 PROSER1,ENSG00000120685,-0.141887557743737
 PROSER2,ENSG00000148426,-1.11768351134964
 HTATIP2,ENSG00000109854,-0.223081192100617
 SLX4IP,ENSG00000149346,-0.568649726491879
 MAMLD1,ENSG00000013619,-0.301335271030911
 RNMT,ENSG00000101654,-0.102923789618017
 HUS1B,ENSG00000188996,0.613107491309764
 SLC29A4,ENSG00000164638,-0.272137401829729
 SLC29A3,ENSG00000198246,0.213549125769223
 SLC29A2,ENSG00000174669,-0.227102558422656
 SLC29A1,ENSG00000112759,1.48606489804773
 C6orf201,ENSG00000185689,0.315786020809643
 C6orf203,ENSG00000130349,0.110724882310667
 MRAS,ENSG00000158186,-0.456638613276112
 MRAP,ENSG00000170262,-1.24179445873166
 SARM1,ENSG00000004139,0.319159752465663
 GNL3L,ENSG00000130119,-0.0253628301169943
 ZFHX4,ENSG00000091656,0.812818158080663
 RFC1,ENSG00000035928,-0.00572277857815614
 RFC3,ENSG00000133119,-0.239300236413849
 RFC2,ENSG00000049541,-0.237659862809767
 CBX8,ENSG00000141570,0.0404826233916048
 CBX7,ENSG00000100307,0.616221428213874
 CBX6,ENSG00000183741,1.01108039321893
 CBX4,ENSG00000141582,-0.34601539416761
 CBX3,ENSG00000122565,-0.242976497305802
 CBX2,ENSG00000173894,-0.487640490340478
 CBX1,ENSG00000108468,-0.180066651512974
 CSF2RB,ENSG00000100368,0.865580703682711
 CKS2,ENSG00000123975,-0.768629011116996
 ACADSB,ENSG00000196177,0.0851365561243537
 LARGE,ENSG00000133424,-0.154925001785364
 SHOC2,ENSG00000108061,-0.16256388397827
 HKR1,ENSG00000181666,0.10255329232044
 GNAS,ENSG00000087460,-0.288007979577531
 ERCC8,ENSG00000049167,-0.0459727901654031
 ERCC1,ENSG00000012061,-0.0372928674938485
 ERCC2,ENSG00000104884,-0.0342255444085205
 ERCC3,ENSG00000163161,0.107793034957796
 ERCC4,ENSG00000175595,0.133120037421859
 ERCC5,ENSG00000134899,-0.153695272070426
 ERCC6,ENSG00000225830,-0.28151336266147
 MRPS17,ENSG00000239789,0.4272383965459
 MRPS16,ENSG00000182180,-0.0482646267182414
 MRPS15,ENSG00000116898,0.153814866125828
 CD247,ENSG00000198821,-0.751721025697621
 MRPS12,ENSG00000128626,0.013879726752595
 MRPS11,ENSG00000181991,-0.101597969020894
 MRPS10,ENSG00000048544,-0.126221510261942
 CD248,ENSG00000174807,1.802818612131
 PFKP,ENSG00000067057,0.675298791464841
 PFKM,ENSG00000152556,0.126577379249251
 PFKL,ENSG00000141959,-0.263160154553585
 PRIMPOL,ENSG00000164306,0.301125427322691
 SNURF,ENSG00000273173,0.0117892600543445
 WARS,ENSG00000140105,0.020174955940726
 THOP1,ENSG00000172009,-0.0759550569352789
 CLEC4M,ENSG00000104938,-0.170991418459007
 CLEC4G,ENSG00000182566,0.292595394574162
 CLEC4F,ENSG00000152672,1.40915023597294
 CLEC4E,ENSG00000166523,-1.0930618994977
 CLEC4D,ENSG00000166527,-0.594861824292882
 CLEC4C,ENSG00000198178,0.239615161204732
 CLEC4A,ENSG00000111729,-0.0813357492895651
 SSR1,ENSG00000124783,-0.293204042571641
 SSR2,ENSG00000163479,-0.256013974794576
 SSR3,ENSG00000114850,0.0990015739013167
 SSR4,ENSG00000180879,-0.260696049954104
 CTTNBP2NL,ENSG00000143079,0.230749796263831
 CASP8AP2,ENSG00000118412,0.143092021553607
 APOC4,ENSG00000267467,-0.0788219681713628
 APOC2,ENSG00000234906,-0.314827824714003
 APOC3,ENSG00000110245,1.8826035401422
 APOC1,ENSG00000130208,-1.96037261167456
 USB1,ENSG00000103005,0.494033774667828
 POU6F2,ENSG00000106536,-3.70416514520335
 ZFPM2,ENSG00000169946,0.274061296965978
 POU6F1,ENSG00000184271,0.219490760463284
 KLHDC10,ENSG00000128607,-0.388288293486039
 ZFPM1,ENSG00000179588,-0.315191658375044
 SPERT,ENSG00000174015,-0.0174053436844946
 DGCR2,ENSG00000070413,-0.0342782823755687
 PAGE4,ENSG00000101951,-0.242086200563229
 PAGE2,ENSG00000234068,0.498024177193612
 SPDYE2B,ENSG00000173678,-0.12423359980089
 EGF,ENSG00000138798,0.803697035279549
 PGK2,ENSG00000170950,-0.178568523081339
 PGK1,ENSG00000102144,0.217176169595522
 BECN1,ENSG00000126581,0.304364376422828
 RPP25L,ENSG00000164967,-0.0650449063098859
 SMAGP,ENSG00000170545,-0.383483112835301
 UBE2B,ENSG00000119048,-0.205214316224307
 OXA1L,ENSG00000155463,-0.160932074019083
 C6orf57,ENSG00000154079,-0.435480421401922
 C6orf52,ENSG00000137434,-0.249096023684387
 DOCK10,ENSG00000135905,-1.14089429836265
 DOCK11,ENSG00000147251,1.21171691857689
 C6orf58,ENSG00000184530,-0.67715497880052
 DPM2,ENSG00000136908,-0.209816619038442
 DPM1,ENSG00000000419,-0.0557538232880834
 RABGEF1,ENSG00000154710,0.432076417129586
 EFS,ENSG00000100842,0.499244895581584
 TBC1D9B,ENSG00000197226,-0.347172764160519
 CDH11,ENSG00000140937,-0.604615455285383
 CDH10,ENSG00000040731,-0.568139584203215
 CDH12,ENSG00000154162,-0.521973142948327
 CREG1,ENSG00000143162,0.00231824910660058
 CDH17,ENSG00000079112,2.10098833684358
 CDH16,ENSG00000166589,0.0956817520609286
 CDH19,ENSG00000071991,2.38659190571886
 CDH18,ENSG00000145526,-1.57517739501866
 NIPBL,ENSG00000164190,-0.00593110957404364
 MBP,ENSG00000197971,-1.74656537750724
 RBCK1,ENSG00000125826,0.0236638057307772
 TAF7L,ENSG00000102387,-1.08334716114703
 HRASLS,ENSG00000127252,0.196082679493137
 COMMD10,ENSG00000145781,0.0523235913882817
 HTR1D,ENSG00000179546,-0.92542181590444
 HTR1E,ENSG00000168830,3.35635691858548
 HTR1F,ENSG00000179097,-1.07323730517576
 C10orf40,ENSG00000235931,0.107405288525829
 HTR1A,ENSG00000178394,-0.853699436380528
 HTR1B,ENSG00000135312,2.52111301228249
 CKAP5,ENSG00000175216,-0.300651186324188
 BCL2L1,ENSG00000171552,-0.204941657383791
 BCL2L2,ENSG00000129473,0.581415650288982
 ITSN1,ENSG00000205726,-0.446736750467312
 ITSN2,ENSG00000198399,-0.00604062926444104
 PRAF2,ENSG00000243279,-0.110817108230358
 NEGR1,ENSG00000172260,0.952232167664192
 FAM193A,ENSG00000125386,-0.0775790238929025
 TDP2,ENSG00000111802,-0.241926199091488
 TREH,ENSG00000118094,-0.362202823076066
 MEFV,ENSG00000103313,-0.511809082197532
 AFAP1L1,ENSG00000157510,-0.0115749083682515
 AFAP1L2,ENSG00000169129,0.391976002467221
 OPALIN,ENSG00000197430,-2.79209279789577
 PCMT1,ENSG00000120265,-0.434964201516005
 SLAIN2,ENSG00000109171,0.444661743689461
 SLAIN1,ENSG00000139737,0.0188552387091534
 CPA2,ENSG00000158516,1.44112795972543
 CPA3,ENSG00000163751,3.32744618916715
 CPA1,ENSG00000091704,1.5473205065348
 CPA6,ENSG00000165078,3.67707627362875
 CPA4,ENSG00000128510,-2.07110338793225
 CPA5,ENSG00000158525,-1.23227986244746
 OSM,ENSG00000099985,0.284557371088327
 OS9,ENSG00000135506,-0.207047791036457
 SH2D4A,ENSG00000104611,0.357594428603082
 SH2D4B,ENSG00000178217,-0.514655089829903
 SMG6,ENSG00000070366,0.26863332375817
 NPHS2,ENSG00000116218,0.255561267551327
 NPHS1,ENSG00000161270,-0.610046353907832
 ARG1,ENSG00000118520,0.0193105973656199
 AP003068.6,ENSG00000187066,0.203595757998646
 TMEM50B,ENSG00000142188,0.138842996817554
 TMEM50A,ENSG00000183726,0.103744911651779
 GON4L,ENSG00000116580,0.0589918032104845
 ABL1,ENSG00000097007,0.951018554247737
 ABL2,ENSG00000143322,-0.167308909456686
 TMED7,ENSG00000134970,0.0394986421464878
 TMED6,ENSG00000157315,0.192069664506537
 TMED5,ENSG00000117500,-0.0574464376152213
 TMED4,ENSG00000158604,-0.171214279413799
 TMED3,ENSG00000166557,-0.65135524070551
 TMED2,ENSG00000086598,-0.246271722271689
 TMED1,ENSG00000099203,-0.517439282671167
 TMEM201,ENSG00000188807,-0.0228532066130269
 BAIAP2L2,ENSG00000128298,-0.216422920597554
 BAIAP2L1,ENSG00000006453,0.0289448949052903
 TMED9,ENSG00000184840,-0.255415380293083
 TMED8,ENSG00000100580,-0.112034645865029
 HNRNPK,ENSG00000165119,-0.0809952270485357
 FASN,ENSG00000169710,-0.835906369510691
 HNRNPM,ENSG00000099783,-0.100242419513047
 HNRNPC,ENSG00000092199,-0.245329712199555
 HNRNPD,ENSG00000138668,-0.0307862077956595
 HNRNPF,ENSG00000169813,0.178965432576824
 TMEM205,ENSG00000105518,-0.00542490074052965
 TMEM206,ENSG00000065600,-0.489865470020453
 TMEM208,ENSG00000168701,-0.371374087761411
 TMEM209,ENSG00000146842,-0.228947176189677
 TNNI3K,ENSG00000116783,-0.0407847817729324
 ANKRD33B,ENSG00000164236,0.329637130608757
 TADA1,ENSG00000152382,-0.0239296867374415
 TADA3,ENSG00000171148,-0.0166507748601457
 CD52,ENSG00000169442,0.394315975995431
 CD53,ENSG00000143119,0.0904112846961864
 CD55,ENSG00000196352,0.0783132256776031
 CD58,ENSG00000116815,0.150122368106507
 CD59,ENSG00000085063,0.186529066875005
 UBE2L3,ENSG00000185651,0.17305066797774
 AARS,ENSG00000090861,-0.0360769156904858
 KDM8,ENSG00000155666,-0.389363943582963
 SPATA8,ENSG00000185594,0.0449022588624593
 SRA1,ENSG00000213523,-0.0558686920121424
 SPATA3,ENSG00000173699,-0.388277214337491
 SPATA2,ENSG00000158480,-0.360246495050709
 AARD,ENSG00000205002,4.18348090250361
 SPATA6,ENSG00000132122,0.415700322722994
 SPATA4,ENSG00000150628,0.774897779642673
 HIST1H4C,ENSG00000197061,-1.12805219010433
 HIST1H4J,ENSG00000197238,-0.0589087137701364
 HIST1H4H,ENSG00000158406,-0.436265275535233
 DLEC1,ENSG00000008226,-0.859523690719092
 ZIK1,ENSG00000171649,0.0251602551082435
 HKDC1,ENSG00000156510,-0.875500913184934
 KCNF1,ENSG00000162975,5.25204706098271
 PTRH1,ENSG00000187024,-0.931380760947249
 CTBP1,ENSG00000159692,-0.0638347178810848
 CTBP2,ENSG00000175029,0.214936826109643
 KIAA0195,ENSG00000177728,-0.197408562309234
 GTF3C3,ENSG00000119041,-0.0189668868491383
 MFSD10,ENSG00000109736,0.0111599433524871
 MFSD12,ENSG00000161091,0.233850892913816
 GTF3C6,ENSG00000155115,-0.0748078843642074
 GTF3C5,ENSG00000148308,-0.197352471211571
 GTF3C4,ENSG00000125484,-0.207457478505287
 CD99L2,ENSG00000102181,-0.184693140801626
 LPIN3,ENSG00000132793,0.531468450295617
 GAR1,ENSG00000109534,0.0969574083777568
 EPS15L1,ENSG00000127527,-0.118396662836766
 GART,ENSG00000159131,-0.0328405525754863
 GARS,ENSG00000106105,-0.331895488017511
 TP53I11,ENSG00000175274,0.224544268701235
 TP53I13,ENSG00000167543,0.157986255940235
 ATAD1,ENSG00000138138,-0.126785711731354
 TCIRG1,ENSG00000110719,0.781778185763304
 FRAT1,ENSG00000165879,-0.254981709174563
 FRAT2,ENSG00000181274,0.0314126853960501
 SIGIRR,ENSG00000185187,0.504678460898593
 AC074389.6,ENSG00000205971,-0.222909325716766
 C22orf24,ENSG00000128254,0.0789846661710255
 C22orf26,ENSG00000182257,-0.00988084077848324
 POLG2,ENSG00000256525,-0.0362514876660455
 SC5D,ENSG00000109929,-0.653922184690158
 MTIF3,ENSG00000122033,-0.0926730637574269
 MTIF2,ENSG00000085760,0.0233722057883176
 ELMSAN1,ENSG00000156030,0.226683098041962
 COX18,ENSG00000163626,-0.113132168583483
 NAPB,ENSG00000125814,-0.354177890078976
