 gene    name , gene    ENS ,Skin-NotSunExposed(Suprapubic)
 LRP4,ENSG00000134569,1.13738688768725
 LRP5,ENSG00000162337,0.198800204515703
 LRP8,ENSG00000157193,-0.40928636632057
 AC002365.1,ENSG00000234469,0.573392256040606
 HLA-DOA,ENSG00000204252,-0.14936011343352
 HLA-DOB,ENSG00000241106,0.354735579056899
 CALR3,ENSG00000269058,0.0418558500884463
 STIM1,ENSG00000167323,0.0780443077837436
 STIM2,ENSG00000109689,0.460016033032997
 ANTXR1,ENSG00000169604,0.265240886855142
 ANTXR2,ENSG00000163297,0.0409240010131219
 OR2T8,ENSG00000177462,-0.681013559587873
 OR51S1,ENSG00000176922,-0.0142637241489394
 MAP2,ENSG00000078018,-0.194683050000654
 C8A,ENSG00000157131,0.0777132508518706
 C8B,ENSG00000021852,-0.830469861986992
 MAP6,ENSG00000171533,-0.256693082496261
 MAP7,ENSG00000135525,0.788380208651003
 MAP4,ENSG00000047849,-0.217166419212329
 ALG1L2,ENSG00000251287,0.0333688044873009
 TEAD3,ENSG00000007866,0.845444261712058
 TEAD2,ENSG00000074219,-0.0383875677432105
 TEAD1,ENSG00000187079,-0.0975828190616171
 CAMLG,ENSG00000164615,-0.113980272575009
 TEAD4,ENSG00000197905,0.171518533773066
 PTPN22,ENSG00000134242,-0.227507230750448
 FAM180A,ENSG00000189320,0.94919423439957
 FAM180B,ENSG00000196666,1.02651078524332
 PTPN21,ENSG00000070778,0.428501616311539
 PLEKHF2,ENSG00000175895,0.709790040307493
 CHIT1,ENSG00000133063,-0.79385576774851
 AP000783.1,ENSG00000254667,-0.357038572171589
 SERPINI1,ENSG00000163536,-0.709451336260014
 SERPINI2,ENSG00000114204,-1.29168697554554
 FANK1,ENSG00000203780,0.368053657300917
 SPATA5L1,ENSG00000171763,0.376080934518987
 MTPN,ENSG00000105887,-0.147317046576166
 SRP54,ENSG00000100883,0.1149179810436
 EPHA10,ENSG00000183317,0.405749960894664
 DMRTA2,ENSG00000142700,-1.05686990480695
 DMRTA1,ENSG00000176399,-1.16639064149429
 EBPL,ENSG00000123179,0.572530271289447
 YY1AP1,ENSG00000163374,-0.0701617170633215
 TOM1L2,ENSG00000175662,-0.14961431138601
 MAPT,ENSG00000186868,-0.466790713854841
 HLA-DQA1,ENSG00000196735,0.255609847816534
 HLA-DQA2,ENSG00000237541,1.50319638813754
 C14orf23,ENSG00000186960,-0.61308682947279
 UTS2B,ENSG00000188958,-0.642091112789342
 C14orf28,ENSG00000179476,-0.0862649733894819
 UTS2R,ENSG00000181408,-0.862779460126829
 MSR1,ENSG00000038945,-0.776391218021118
 AVIL,ENSG00000135407,-0.0681196828389114
 ANKMY1,ENSG00000144504,0.223534661552147
 ANKMY2,ENSG00000106524,-0.264982574454986
 TMCO5A,ENSG00000166069,-0.111041794564966
 HK2,ENSG00000159399,0.645482306782616
 HK3,ENSG00000160883,-0.955223783692464
 MOB3B,ENSG00000120162,0.194471035492163
 MSRA,ENSG00000175806,-0.387161420083132
 SUPT4H1,ENSG00000213246,-0.010552205846773
 TBX1,ENSG00000184058,2.07271935275749
 CTNND1,ENSG00000198561,0.634803034082021
 EED,ENSG00000074266,0.0878179098280815
 MAPKAPK5,ENSG00000089022,0.278920340354859
 MAPKAPK3,ENSG00000114738,0.682497183243148
 MAPKAPK2,ENSG00000162889,-0.11384492067822
 PDHX,ENSG00000110435,0.000624855533970563
 SAMD5,ENSG00000203727,0.814334226357811
 SAMD7,ENSG00000187033,0.194160268273411
 SAMD1,ENSG00000141858,0.385322344892343
 SAMD3,ENSG00000164483,-1.1765528747179
 PDHB,ENSG00000168291,-0.0364546480280015
 SAMD8,ENSG00000156671,-0.222711891501054
 TMEM38A,ENSG00000072954,-1.41081627720262
 TIAL1,ENSG00000151923,0.0728254984463156
 LRRC18,ENSG00000165383,0.952653649293374
 LRRC19,ENSG00000184434,0.115698686089993
 LRRC17,ENSG00000128606,-0.0684115668119752
 LRRC14,ENSG00000160959,0.126253427860299
 LRRC15,ENSG00000172061,3.31873944940751
 ARPP19,ENSG00000128989,-0.23966988151586
 LRRC10,ENSG00000198812,-0.861908237964861
 FAM111B,ENSG00000189057,1.68050072542278
 FAM111A,ENSG00000166801,0.388764372289992
 SVOP,ENSG00000166111,-0.990139830713553
 CCDC101,ENSG00000176476,-0.0383135593525499
 FAHD2B,ENSG00000144199,0.00700118774063354
 FAHD2A,ENSG00000115042,-0.093499499099369
 DROSHA,ENSG00000113360,0.114053178865617
 CCDC105,ENSG00000160994,0.266016302515045
 CCDC104,ENSG00000163001,-0.282136115831874
 CCDC107,ENSG00000159884,-0.237238868829901
 CCDC108,ENSG00000181378,-1.13769403998644
 FUBP3,ENSG00000107164,0.0499828161112574
 CHRNA4,ENSG00000101204,-0.472891488873344
 CHRNA5,ENSG00000169684,-0.207908432954397
 CHRNA6,ENSG00000147434,-0.645825623730399
 CHRNA7,ENSG00000175344,-0.826649499711313
 CHRNA1,ENSG00000138435,-0.610062092310872
 CHRNA2,ENSG00000120903,0.992437697576464
 CHRNA3,ENSG00000080644,-0.287190353516117
 CHRNA9,ENSG00000174343,0.298085097951282
 RP11-272B17.2,ENSG00000257230,-0.177099305650607
 AP001631.10,ENSG00000228120,-0.302972030247076
 CD164,ENSG00000135535,0.285573936774156
 LENEP,ENSG00000163352,-0.300999938408996
 XBP1,ENSG00000100219,-0.159500068853503
 FSHB,ENSG00000131808,0.3091944205956
 SPATA9,ENSG00000145757,0.00220255473984285
 BCMO1,ENSG00000135697,0.301188968239841
 AQP12B,ENSG00000185176,0.313334286049749
 AQP12A,ENSG00000184945,-0.01719673333238
 FSHR,ENSG00000170820,-1.43743980729913
 PEF1,ENSG00000162517,0.26791842846595
 AP5Z1,ENSG00000242802,0.287637344953143
 VBP1,ENSG00000155959,-0.207254440648447
 SPATA7,ENSG00000042317,-0.0728212828732031
 CD5L,ENSG00000073754,0.935924501896006
 METTL11B,ENSG00000203740,-0.33574540766573
 C3orf83,ENSG00000225526,0.455228401641302
 C3orf80,ENSG00000180044,-1.49478476389055
 FGFR1OP2,ENSG00000111790,-0.152558991875786
 C3orf84,ENSG00000236980,0.231196693747263
 VRTN,ENSG00000133980,1.58390333841168
 PABPN1L,ENSG00000205022,-0.0281964642321862
 PTPLA,ENSG00000165996,-0.737658276264195
 PTPLB,ENSG00000206527,0.509846088551921
 KDM2A,ENSG00000173120,0.148318791972424
 KDM2B,ENSG00000089094,0.404091662202299
 SIRPG,ENSG00000089012,-0.163632396079777
 PPHLN1,ENSG00000134283,-0.0189212614075745
 SIRPD,ENSG00000125900,0.0227234606045054
 SIRPA,ENSG00000198053,-0.0324060574938554
 TRAPPC9,ENSG00000167632,-0.0938378839629397
 TRAPPC8,ENSG00000153339,0.222949347505565
 TRAPPC1,ENSG00000170043,-0.0829391611762857
 TRAPPC3,ENSG00000054116,0.0921302022666726
 TRAPPC2,ENSG00000196459,-0.139585770309454
 TRAPPC5,ENSG00000181029,0.113101994696547
 TRAPPC4,ENSG00000196655,0.0605238944490814
 PRPH,ENSG00000135406,-0.044884208290861
 WASH4P,ENSG00000234769,0.128844344686382
 MTCP1,ENSG00000214827,-0.0916076085565417
 PSMG4,ENSG00000180822,0.0230712598616262
 ZNF385D,ENSG00000151789,-0.172653023792454
 PSMG1,ENSG00000183527,0.191420813055976
 PSMG2,ENSG00000128789,0.101893380548229
 PSMG3,ENSG00000157778,0.469728508229395
 C9orf117,ENSG00000160401,-0.107036454972123
 C9orf116,ENSG00000160345,-0.56611417635709
 C9orf114,ENSG00000198917,0.0177570729910759
 FOXM1,ENSG00000111206,1.03053677286993
 GDAP2,ENSG00000196505,0.253681582285599
 GDAP1,ENSG00000104381,-1.03202947518383
 FAHD1,ENSG00000180185,0.460795632457246
 ILDR2,ENSG00000143195,-0.809832549828651
 ILDR1,ENSG00000145103,1.3817425710953
 GLTP,ENSG00000139433,1.14803953241372
 IL3RA,ENSG00000185291,-0.039374613389706
 RP11-1C1.5,ENSG00000249160,-0.0143541114742905
 NADSYN1,ENSG00000172890,0.0888317129650237
 PTBP1,ENSG00000011304,0.410821407637142
 PDDC1,ENSG00000177225,-0.0340318725255426
 PIN1,ENSG00000127445,-0.306183245304712
 UBTF,ENSG00000108312,0.266587428613649
 CDCA2,ENSG00000184661,1.38441758525896
 CDCA3,ENSG00000111665,0.232687542359976
 CDCA7,ENSG00000144354,1.65844415513045
 CDCA4,ENSG00000170779,1.05229315467658
 CDCA5,ENSG00000146670,0.934135193739206
 CDCA8,ENSG00000134690,1.03421447523694
 CRB1,ENSG00000134376,-2.36893313580007
 RSF1,ENSG00000048649,-0.0215987555492548
 CRB2,ENSG00000148204,-0.271159353606597
 KDM4B,ENSG00000127663,0.0320422553756694
 KRT74,ENSG00000170484,3.56331442181177
 SPRED1,ENSG00000166068,-0.220783348839497
 SPRED2,ENSG00000198369,-0.26628799799689
 SPRED3,ENSG00000188766,-0.229693564261276
 KRT76,ENSG00000185069,1.75252907456451
 ASTL,ENSG00000188886,1.1055576094977
 RELT,ENSG00000054967,-0.0563395395453503
 RELN,ENSG00000189056,-0.500518510182994
 RELA,ENSG00000173039,0.0451026369281611
 HDGF,ENSG00000143321,0.227723027679279
 CRISPLD2,ENSG00000103196,0.276547359865723
 CRISPLD1,ENSG00000121005,-0.33613620769857
 PTH2R,ENSG00000144407,0.328709459017108
 UBE2R2,ENSG00000107341,0.049646196095181
 FAM69C,ENSG00000187773,1.13177366952128
 FAM69B,ENSG00000165716,-0.480326361631249
 FAM69A,ENSG00000154511,-0.230901389670934
 KLK3,ENSG00000142515,0.220965028698537
 KLK4,ENSG00000167749,1.66494618475746
 KLK5,ENSG00000167754,2.78749639810025
 KLK6,ENSG00000167755,1.07898574758068
 KLK7,ENSG00000169035,2.76743731980909
 KLK9,ENSG00000213022,2.00452643508265
 ZNF841,ENSG00000197608,-0.00979496353924893
 ZNF843,ENSG00000176723,-0.050379460252259
 RHBDL2,ENSG00000158315,1.13192699139343
 RHBDL3,ENSG00000141314,-0.295775106036955
 ZNF846,ENSG00000196605,0.102600239844269
 RHBDL1,ENSG00000103269,0.0621045778390451
 COPS8,ENSG00000198612,-0.200384992957232
 COPS6,ENSG00000168090,-0.0847416058037342
 ZNF592,ENSG00000166716,-0.173425537651291
 ZNF593,ENSG00000142684,-0.462638817069271
 ZNF596,ENSG00000172748,-0.139615232637114
 MDGA1,ENSG00000112139,-0.453298271965814
 MDGA2,ENSG00000139915,-0.49432776623907
 ZNF598,ENSG00000167962,0.411092436712015
 ZNF599,ENSG00000153896,0.0489958209214632
 ZFR2,ENSG00000105278,-1.35967058849715
 FDFT1,ENSG00000079459,0.34332800638166
 FAM135A,ENSG00000082269,0.4233438560613
 FAM135B,ENSG00000147724,0.0306900017070283
 IGF2,ENSG00000167244,-0.852463257730265
 IGF1,ENSG00000017427,-0.211663497859086
 SST,ENSG00000157005,0.301579902062229
 CYP27A1,ENSG00000135929,-0.188221937873224
 DDRGK1,ENSG00000198171,0.0105577091987701
 FBXL20,ENSG00000108306,0.283352902810278
 FBXL22,ENSG00000197361,-0.858337305295915
 SSB,ENSG00000138385,-0.156397099511123
 TSG101,ENSG00000074319,0.0551388665334659
 ZNF334,ENSG00000198185,-0.358038342833747
 FAM168B,ENSG00000152102,-0.294904518410452
 ZNF333,ENSG00000160961,-0.234612976456397
 ZNF330,ENSG00000109445,-0.206520894680859
 FAM168A,ENSG00000054965,-0.45264278788588
 TEX15,ENSG00000133863,-1.30146852700167
 TEX14,ENSG00000121101,0.0602205083556294
 TEX11,ENSG00000120498,0.397720539263885
 TEX10,ENSG00000136891,0.244989621303089
 TEX12,ENSG00000150783,0.12748196541435
 NOTCH2NL,ENSG00000213240,0.682479677429339
 TATDN1,ENSG00000147687,0.160962725758699
 TESPA1,ENSG00000135426,-0.111800600815648
 THYN1,ENSG00000151500,-0.242245481987505
 NTF3,ENSG00000185652,-0.12864269165205
 NTF4,ENSG00000225950,2.01848899543695
 UGDH,ENSG00000109814,-0.19934746006592
 NCAPH2,ENSG00000025770,0.0948737648973693
 SLCO1A2,ENSG00000084453,-1.15192027988853
 TSEN54,ENSG00000182173,0.351535415159565
 MFSD11,ENSG00000092931,0.307816012527883
 CYP24A1,ENSG00000019186,2.62669257882632
 GTF3C2,ENSG00000115207,0.184604932830063
 GTF3C1,ENSG00000077235,0.418174231506721
 ZNF33B,ENSG00000196693,0.347070905214242
 ZNF33A,ENSG00000189180,-0.162241303115412
 TTC23,ENSG00000103852,0.327086453052305
 SNRNP48,ENSG00000168566,-0.0599808490474084
 MAD2L2,ENSG00000116670,-0.0698854301191689
 MAD2L1,ENSG00000164109,0.331257245495109
 BMPER,ENSG00000164619,-1.38146648514163
 LRP2BP,ENSG00000109771,-0.499026016072249
 ENO2,ENSG00000111674,-0.694483826376542
 CDRT15L2,ENSG00000214819,-0.176071987784115
 DYNLL1,ENSG00000088986,0.325167618665073
 DYNLL2,ENSG00000264364,-0.436570162105218
 KHDC1,ENSG00000135314,-0.976302490316518
 GPS1,ENSG00000169727,-0.0884636007410398
 GPS2,ENSG00000132522,-0.152154334808855
 GLO1,ENSG00000124767,0.0745453887047687
 AC112715.2,ENSG00000224132,-0.669685485230369
 NPY1R,ENSG00000164128,0.648776399773152
 TTC14,ENSG00000163728,-0.0555045186325117
 TTC17,ENSG00000052841,0.111078584472226
 TTC16,ENSG00000167094,-0.784511920276589
 TTC13,ENSG00000143643,0.183898067802427
 TTC12,ENSG00000149292,0.339279116575596
 TTC19,ENSG00000011295,0.0712493351345407
 TTC18,ENSG00000156042,0.2519875728459
 EPGN,ENSG00000182585,0.213114017988496
 SLC31A2,ENSG00000136867,1.02440901016988
 ZFP92,ENSG00000189420,-1.17197048338574
 ZFP90,ENSG00000184939,-0.216090963770894
 RICTOR,ENSG00000164327,-0.00135926100895887
 EGR2,ENSG00000122877,1.45504626341473
 EGR3,ENSG00000179388,1.44797821005127
 EGR1,ENSG00000120738,1.46410462698684
 EGR4,ENSG00000135625,-0.48033068640337
 DALRD3,ENSG00000178149,0.352113423726549
 INF2,ENSG00000203485,0.204233058493485
 PCDHA10,ENSG00000250120,-0.362686735125049
 PCDHA11,ENSG00000249158,-0.178269077747173
 PCDHA12,ENSG00000251664,-0.415785441402068
 PCDHA13,ENSG00000239389,-0.536177891307647
 PROK1,ENSG00000143125,0.211915763617961
 PROK2,ENSG00000163421,-2.37621622075719
 EPG5,ENSG00000152223,-0.0141277135667399
 PTDSS1,ENSG00000156471,0.104660320140383
 PTDSS2,ENSG00000174915,-0.274942889682949
 MLIP,ENSG00000146147,0.472519892987315
 CHCHD10,ENSG00000250479,-0.480177789675795
 CNTD1,ENSG00000176563,-0.103361298001796
 CNTD2,ENSG00000105219,-0.934583284988089
 HPDL,ENSG00000186603,-0.0612848408961001
 AC008132.13,ENSG00000161103,0.258759517036615
 GTF2A1L,ENSG00000242441,-0.744113519393185
 ZEB2,ENSG00000169554,-0.529858350469316
 FBXO45,ENSG00000174013,-0.0160064094883683
 FBXO44,ENSG00000132879,-0.165634293326305
 FBXO47,ENSG00000204952,-0.0107677336088376
 FBXO40,ENSG00000163833,-1.65960718294429
 FBXO43,ENSG00000156509,0.677129132539642
 FBXO42,ENSG00000037637,0.417442683341932
 DCDC2B,ENSG00000222046,-0.00341808897440364
 DCDC2C,ENSG00000214866,0.0437676177757566
 FBXO48,ENSG00000204923,0.329988196377898
 SFRP2,ENSG00000145423,1.24562029064843
 SFRP1,ENSG00000104332,0.974658279511998
 SFRP4,ENSG00000106483,-1.7564557583225
 SFRP5,ENSG00000120057,1.29290797106329
 ATAD5,ENSG00000176208,0.412534630917912
 PRDM9,ENSG00000164256,-0.34778153656612
 COL1A2,ENSG00000164692,0.728229351302202
 WAPAL,ENSG00000062650,0.338300707170033
 COL1A1,ENSG00000108821,1.33260637813675
 KIAA1210,ENSG00000250423,-0.369036438391188
 KIAA1211,ENSG00000109265,-1.03451814485929
 LACRT,ENSG00000135413,1.28472411443877
 ATAD2,ENSG00000156802,0.2115993601187
 EIF1B,ENSG00000114784,-0.469604088101132
 C22orf29,ENSG00000215012,0.433790897187231
 UNCX,ENSG00000164853,-0.999596162293486
 COG3,ENSG00000136152,0.0906881766639985
 AADAT,ENSG00000109576,-0.287168374388526
 C19orf35,ENSG00000188305,0.770820996375726
 AADAC,ENSG00000114771,2.4280370968854
 COG5,ENSG00000164597,0.0815966844956926
 C19orf33,ENSG00000167644,1.92456598423183
 EPCAM,ENSG00000119888,0.551255019992543
 COG4,ENSG00000103051,0.234831214520166
 C12orf49,ENSG00000111412,-0.0319745521986747
 C22orf23,ENSG00000128346,0.355284480081861
 COL6A1,ENSG00000142156,0.170414947002448
 WBP2,ENSG00000132471,-0.198140647566088
 COL6A3,ENSG00000163359,0.876732220987842
 COL6A2,ENSG00000142173,0.526792798423094
 COL6A5,ENSG00000172752,3.88193383556147
 WBP5,ENSG00000185222,-0.315735246793897
 COL6A6,ENSG00000206384,0.885190130488722
 KLK12,ENSG00000186474,0.288300278218806
 KLK13,ENSG00000167759,1.32259151698785
 KLK10,ENSG00000129451,1.61010207961988
 KLK11,ENSG00000167757,2.57172623226547
 KLK15,ENSG00000174562,0.606355174622331
 PLLP,ENSG00000102934,0.780154109534339
 TMA16,ENSG00000198498,0.305253400986525
 SPG20OS,ENSG00000120664,-0.205122118963895
 PCM1,ENSG00000078674,-0.124226279052878
 LRRK1,ENSG00000154237,0.397849573803019
 LRRK2,ENSG00000188906,-0.489306859147759
 TGFB1I1,ENSG00000140682,-0.158251379342002
 MRPL11,ENSG00000174547,0.0281420564139547
 MRPL13,ENSG00000172172,0.22681561232569
 MRPL14,ENSG00000180992,0.0373582150466165
 MRPL15,ENSG00000137547,0.19245074771496
 MRPL16,ENSG00000166902,-0.100375835854381
 MRPL17,ENSG00000158042,0.0974464436459868
 MRPL18,ENSG00000112110,0.0215767895735193
 MRPL19,ENSG00000115364,0.115872253157771
 PLA1A,ENSG00000144837,-1.64819366075022
 ANKRD20A2,ENSG00000183148,-0.24037435271853
 ANKRD20A4,ENSG00000172014,-0.962715554683103
 SNCG,ENSG00000173267,-0.554119016585318
 SNCB,ENSG00000074317,-0.904931314095867
 SNCA,ENSG00000145335,0.167496135165115
 RNF125,ENSG00000101695,0.462595906550084
 RNF123,ENSG00000164068,-0.028303258331527
 RNF122,ENSG00000133874,-0.0108961535928431
 RNF121,ENSG00000137522,0.0462276185634532
 OR11A1,ENSG00000204694,0.0356663989217092
 SACS,ENSG00000151835,-0.72128712645854
 TGFBR3L,ENSG00000260001,-0.3609182204433
 EBF4,ENSG00000088881,-0.311892338293342
 GPN3,ENSG00000111231,-0.0958974787524608
 NBN,ENSG00000104320,-0.143050142774623
 GPN1,ENSG00000198522,0.191303067866257
 NFKB1,ENSG00000109320,0.410145783651459
 NFKB2,ENSG00000077150,0.348921433837864
 DNPEP,ENSG00000123992,0.234342186329454
 RAB40AL,ENSG00000102128,-0.38242680994957
 SIAH1,ENSG00000196470,0.216269396619262
 SIAH2,ENSG00000181788,0.0307040354234374
 SIAH3,ENSG00000215475,0.00231175803299208
 NSA2,ENSG00000164346,0.149421361112688
 PDZRN4,ENSG00000165966,-0.504792539334109
 DDX27,ENSG00000124228,0.081003185517541
 PHLPP1,ENSG00000081913,0.500670950608096
 PDZRN3,ENSG00000121440,0.655802400077861
 EMILIN2,ENSG00000132205,-0.0951166970876911
 EMILIN1,ENSG00000138080,-0.664074037789028
 ZNF155,ENSG00000204920,0.114175885797298
 TWSG1,ENSG00000128791,0.00308613582953481
 P2RX1,ENSG00000108405,-0.0638549275226513
 P2RX3,ENSG00000109991,-0.231477598605568
 P2RX2,ENSG00000187848,-0.214721755427793
 P2RX5,ENSG00000083454,-1.49803448960734
 P2RX4,ENSG00000135124,-0.397512983888514
 P2RX7,ENSG00000089041,0.686033111956992
 PHF6,ENSG00000156531,-0.0375999051904928
 METRNL,ENSG00000176845,0.693681684854439
 RMDN2,ENSG00000115841,-0.0982163295609252
 RMDN3,ENSG00000137824,0.0798203402187446
 RMDN1,ENSG00000176623,-0.0740611712451629
 DIS3,ENSG00000083520,0.0026917709310325
 RP3-422G23.4,ENSG00000262543,-0.0810014059044792
 BAP1,ENSG00000163930,0.277695492363942
 SHARPIN,ENSG00000179526,-0.018606721100067
 ZCCHC13,ENSG00000187969,-0.162288703991752
 ERRFI1,ENSG00000116285,0.436826977457641
 ZCCHC11,ENSG00000134744,0.235338909125326
 ZCCHC10,ENSG00000155329,-0.139400756544725
 ZCCHC17,ENSG00000121766,-0.0396754710558245
 ZCCHC16,ENSG00000187823,-0.547763162984016
 ZCCHC18,ENSG00000166707,-1.54333217523093
 CDRT1,ENSG00000241322,0.620067916449072
 ANKS4B,ENSG00000175311,-0.670696614263189
 FKBP10,ENSG00000141756,-0.258055185712399
 GUCY1A3,ENSG00000164116,-0.41633866861238
 SLC45A4,ENSG00000022567,-0.376857246271972
 SLC45A1,ENSG00000162426,-1.14582791296509
 PTGR1,ENSG00000106853,0.180823231701822
 SLC45A3,ENSG00000158715,-0.485146696666356
 SLC45A2,ENSG00000164175,0.656460829304545
 MTUS2,ENSG00000132938,-0.471981358852569
 IFRD1,ENSG00000006652,0.0901939477614344
 IFRD2,ENSG00000214706,0.161256326491617
 ALS2CL,ENSG00000178038,1.03452966592659
 RNF222,ENSG00000189051,1.83484047230348
 FGL1,ENSG00000104760,-0.296681866178611
 IMPAD1,ENSG00000104331,-0.137713677266545
 FZD10,ENSG00000111432,1.87649241856621
 ADARB1,ENSG00000197381,0.100023809278809
 CHKA,ENSG00000110721,-0.64935109322172
 CHKB,ENSG00000100288,0.210260820322278
 BMS1,ENSG00000165733,0.17167916134512
 MRI1,ENSG00000037757,0.225174327695018
 MAPK1IP1L,ENSG00000168175,0.11485297960722
 DST,ENSG00000151914,0.46104003745974
 DSP,ENSG00000096696,2.9014421659686
 C17orf112,ENSG00000227011,-0.124073881567031
 THBD,ENSG00000178726,0.937471795559482
 DSE,ENSG00000111817,0.539730166121896
 PDAP1,ENSG00000106244,0.0475647487976844
 CENPBD1,ENSG00000177946,0.0332105944427002
 TRAPPC2P1,ENSG00000256060,0.0244500494006255
 BCLAF1,ENSG00000029363,0.13004561407803
 SLC22A23,ENSG00000137266,0.498821963274656
 SLC22A25,ENSG00000196600,-0.0107239127751561
 SLC22A24,ENSG00000197658,0.174654077923816
 ZNF83,ENSG00000167766,-0.0703684233783012
 ZNF81,ENSG00000197779,0.233406865526984
 ZNF80,ENSG00000174255,-0.227363839624126
 PFN1,ENSG00000108518,0.342665158277763
 CAPZA3,ENSG00000177938,1.89200248899439
 CAPZA2,ENSG00000198898,-0.0962865789551888
 CAPZA1,ENSG00000116489,0.281368410816091
 SCARF2,ENSG00000244486,-0.0243149429811315
 SCARF1,ENSG00000074660,-0.451738458622301
 MAGEA8,ENSG00000156009,0.93196485846761
 C14orf178,ENSG00000197734,-0.517077351840384
 TRPC4AP,ENSG00000100991,-0.165029977233414
 KRTAP1-1,ENSG00000188581,6.05330480961455
 C10orf88,ENSG00000119965,-0.0278121556003987
 CER1,ENSG00000147869,0.408505202151167
 C10orf82,ENSG00000165863,0.697318349751512
 C10orf85,ENSG00000177234,0.178919052871935
 AC110781.3,ENSG00000176349,0.0095897562584068
 GRIN3A,ENSG00000198785,-0.29639855163705
 GRIN3B,ENSG00000116032,0.118790345667489
 CPVL,ENSG00000106066,-0.345244608379692
 CERK,ENSG00000100422,-0.523212918058616
 EEA1,ENSG00000102189,0.229201562774264
 RGCC,ENSG00000102760,-0.0351336294851803
 LIN7A,ENSG00000111052,-1.74380615954488
 LIN7C,ENSG00000148943,-0.0630528992281093
 LIN7B,ENSG00000104863,0.0245559437811016
 FADD,ENSG00000168040,0.18660663934778
 NFATC1,ENSG00000131196,0.479493681342773
 NFATC2,ENSG00000101096,0.271932152934382
 RPL37A,ENSG00000197756,0.338107933148607
 NFATC4,ENSG00000100968,-0.0394785870248097
 TNFAIP8L2,ENSG00000163154,0.167790908805196
 TNFAIP8L1,ENSG00000185361,0.163887666299176
 TAS2R20,ENSG00000255837,-0.0330893686298291
 CSHL1,ENSG00000204414,-0.0770635479262852
 GFER,ENSG00000127554,-0.196762953874992
 CYP26B1,ENSG00000003137,0.9214857420658
 PPP1R14D,ENSG00000166143,1.43012794049496
 PPP1R14B,ENSG00000173457,0.844919561508214
 PPP1R14C,ENSG00000198729,2.05086359581785
 PPP1R14A,ENSG00000167641,-0.912373281338713
 SSC5D,ENSG00000179954,-0.021762592016171
 SRRT,ENSG00000087087,0.170620388289892
 PCDH12,ENSG00000113555,-0.36977037253088
 PCDH10,ENSG00000138650,-2.18094947470994
 PCDH17,ENSG00000118946,-1.3172052292249
 ALKBH8,ENSG00000137760,0.15012812977823
 PCDH15,ENSG00000150275,0.0486962339451744
 VPS53,ENSG00000141252,0.00708562019291203
