 gene    name , gene    ENS ,Nerve-Tibial
 FAM98B,ENSG00000171262,-0.331440198056749
 FAM98A,ENSG00000119812,-0.547020219502612
 CLEC9A,ENSG00000197992,1.68695368503383
 SLAMF6,ENSG00000162739,0.197369108278321
 SCUBE2,ENSG00000175356,-0.0224346477986398
 SCUBE3,ENSG00000146197,1.38675616709997
 ZNF750,ENSG00000141579,-1.64855599422248
 RPSAP58,ENSG00000205246,-0.410332816844595
 SMIM13,ENSG00000224531,-0.327691941267857
 SMIM12,ENSG00000163866,-0.29266293249944
 RPP38,ENSG00000152464,-0.134664786804746
 SMIM10,ENSG00000184785,1.23804069563403
 SMIM17,ENSG00000268182,-0.096582639519342
 SMIM15,ENSG00000188725,-0.251586597697365
 SMIM14,ENSG00000163683,-0.278759253580606
 SMIM19,ENSG00000176209,0.276178503988419
 SMIM18,ENSG00000253457,-2.41555828987123
 HACE1,ENSG00000085382,0.104623224420685
 RBMY1A1,ENSG00000234414,-0.121866227666084
 NT5DC4,ENSG00000144130,-1.57856225125055
 NT5DC2,ENSG00000168268,1.2497414695451
 DBR1,ENSG00000138231,0.246671665828621
 NT5DC1,ENSG00000178425,-1.15123426649374
 RUSC2,ENSG00000198853,0.0574123042957866
 RUSC1,ENSG00000160753,0.348001091123198
 PPIH,ENSG00000171960,-0.0937686058443277
 PPIG,ENSG00000138398,-0.0328540587448149
 PPIF,ENSG00000108179,-1.56489488340642
 PPIE,ENSG00000084072,0.234603179304964
 PPID,ENSG00000171497,-0.273300479194391
 PPIC,ENSG00000168938,0.471676619843485
 PPIB,ENSG00000166794,0.106407743779138
 PPIA,ENSG00000196262,-0.428670461910244
 BIK,ENSG00000100290,-1.24194600674504
 DCPS,ENSG00000110063,0.0402192684598649
 PTHLH,ENSG00000087494,1.39258229678997
 THEMIS2,ENSG00000130775,0.539378467505344
 LLPH,ENSG00000139233,-0.127402631405648
 DCP2,ENSG00000172795,-0.0243998691635501
 HDGFRP2,ENSG00000167674,-0.0686256470733961
 PIP5K1C,ENSG00000186111,-0.752587485737002
 LZIC,ENSG00000162441,-0.268326973336313
 NAA50,ENSG00000121579,-0.357484918318006
 CFDP1,ENSG00000153774,-0.0824362117660367
 ATF6B,ENSG00000213676,-0.0589943276868945
 NOP56,ENSG00000101361,-0.0657891330235783
 TDP1,ENSG00000042088,-0.431606239249242
 OR6M1,ENSG00000196099,-0.134151122509857
 TPPP3,ENSG00000159713,-0.492817560390757
 PDE7B,ENSG00000171408,0.457374773359417
 FAM193B,ENSG00000146067,0.560626442012014
 PIP,ENSG00000159763,-0.550020469627742
 PIR,ENSG00000087842,0.29368184366196
 AC011551.3,ENSG00000268423,0.315413821381679
 PI3,ENSG00000124102,-2.11291607992357
 ANKRD52,ENSG00000139645,0.0616503496290935
 ANKRD53,ENSG00000144031,-0.284826336932711
 ANKRD50,ENSG00000151458,1.37022082084953
 ANKRD54,ENSG00000100124,-0.426708408660263
 ANKRD55,ENSG00000164512,-1.99280563253031
 KBTBD7,ENSG00000120696,-0.0514963557310689
 KBTBD6,ENSG00000165572,-0.188337910845942
 KBTBD4,ENSG00000123444,-0.0970517837658639
 KBTBD3,ENSG00000182359,0.151050477902409
 KBTBD2,ENSG00000170852,-0.0295292326758568
 AMN,ENSG00000166126,-2.00514480881242
 KBTBD8,ENSG00000163376,-1.73123091911855
 AMT,ENSG00000145020,0.321428190661837
 RASL11B,ENSG00000128045,0.441867170215801
 RASL11A,ENSG00000122035,0.472988987780805
 CHRM2,ENSG00000181072,-3.56892099443063
 RBM26,ENSG00000139746,0.261580661655472
 RBM27,ENSG00000091009,-0.0940581424077808
 RBM24,ENSG00000112183,-0.191488600450641
 RBM25,ENSG00000119707,0.422317386692599
 RBM22,ENSG00000086589,0.0488352024395906
 RBM23,ENSG00000100461,-0.125756854118753
 RBM20,ENSG00000203867,-1.01307509007257
 RBM28,ENSG00000106344,0.366874177351097
 EPHA8,ENSG00000070886,-1.96935389338334
 EPHA7,ENSG00000135333,-0.513215051732539
 EPHA6,ENSG00000080224,-1.14139455136225
 EPHA5,ENSG00000145242,2.12604249573662
 EPHA3,ENSG00000044524,1.00821149275454
 EPHA2,ENSG00000142627,1.56115569454383
 EPHA1,ENSG00000146904,-1.14582575969727
 LSMEM1,ENSG00000181016,-0.310426502234862
 LSMEM2,ENSG00000179564,2.49672513079248
 ZGLP1,ENSG00000220201,-0.356937782941448
 COL9A2,ENSG00000049089,-0.297921662627898
 COL9A3,ENSG00000092758,3.17951317938328
 COL9A1,ENSG00000112280,1.25362800443876
 LIMD2,ENSG00000136490,0.895569339772508
 GLB1L2,ENSG00000149328,-0.79391938050812
 GLB1L3,ENSG00000166105,-4.6866819387247
 ARL9,ENSG00000196503,-1.37245612665012
 ARL1,ENSG00000120805,-0.303908537737475
 ARL3,ENSG00000138175,0.245069641685873
 ARL2,ENSG00000213465,0.417332716509664
 ARL6,ENSG00000113966,-0.14851851995857
 RRM2,ENSG00000171848,-0.651043556926055
 RRM1,ENSG00000167325,-0.178647268179206
 ZC3H12A,ENSG00000163874,-0.649922572600612
 ZC3H12B,ENSG00000102053,0.420559324658327
 ZC3H12C,ENSG00000149289,1.19948204430547
 ZC3H12D,ENSG00000178199,-0.408994474454755
 TSR1,ENSG00000167721,-0.268657866478858
 TSR3,ENSG00000007520,-0.149926767014137
 TH,ENSG00000180176,1.12614883432285
 TF,ENSG00000091513,-1.65924993196757
 TG,ENSG00000042832,-0.495904381996845
 MLXIPL,ENSG00000009950,0.0738705317666824
 TXNL1,ENSG00000091164,-0.432121766011416
 CYP4A11,ENSG00000187048,0.92520273534846
 SRSF11,ENSG00000116754,0.407376336254259
 SLMAP,ENSG00000163681,-0.568893414681968
 TSPY3,ENSG00000228927,-0.0874674087354349
 NBEA,ENSG00000172915,-0.188141744958008
 TSPY2,ENSG00000168757,0.727550835163443
 GNPTAB,ENSG00000111670,-0.152378717721968
 IL2RA,ENSG00000134460,-1.12271388552695
 IL2RB,ENSG00000100385,-0.440949231202357
 BTG3,ENSG00000154640,0.0801906580513339
 SULT1E1,ENSG00000109193,-1.59723500412797
 RAB33A,ENSG00000134594,-2.35033997124332
 ZFYVE26,ENSG00000072121,0.205033100858906
 BBOX1,ENSG00000129151,-1.30564938969196
 CRYBA2,ENSG00000163499,2.04840038518164
 CRYBA1,ENSG00000108255,-1.04248200185943
 RWDD2A,ENSG00000013392,-0.502926439373557
 RWDD2B,ENSG00000156253,-0.381256343115282
 ARL13B,ENSG00000169379,0.84382868238847
 ARL13A,ENSG00000174225,0.433725185467209
 TICRR,ENSG00000140534,0.153106039245227
 RP11-366L20.2,ENSG00000197301,3.38263487137751
 MC3R,ENSG00000124089,-0.461237496597672
 UBALD1,ENSG00000153443,-0.627008696521318
 UBALD2,ENSG00000185262,-0.161772186039956
 GFM1,ENSG00000168827,-0.54782601178384
 RIPPLY1,ENSG00000147223,1.06439089522736
 RIPPLY3,ENSG00000183145,-0.412878285582661
 RIPPLY2,ENSG00000203877,-0.824366961581356
 C16orf54,ENSG00000185905,-0.202968657280435
 SLC4A5,ENSG00000188687,0.999121440119755
 SLC4A4,ENSG00000080493,-0.91447673935651
 SLC4A7,ENSG00000033867,0.46210806412476
 SLC4A1,ENSG00000004939,-2.4335969543312
 SLC4A3,ENSG00000114923,-0.234213532194119
 SLC4A2,ENSG00000164889,0.373344678752341
 DCTN2,ENSG00000175203,-0.203311278610301
 DCTN3,ENSG00000137100,-0.309120467890677
 DCTN1,ENSG00000204843,-0.253694392040161
 SLC4A9,ENSG00000113073,-0.0478463770742291
 SLC4A8,ENSG00000050438,-1.73895267571392
 DCTN4,ENSG00000132912,-0.573518280113626
 DCTN5,ENSG00000166847,-0.332523204168705
 RPS4Y2,ENSG00000157828,-0.199777348170392
 KCMF1,ENSG00000176407,-0.354069088630579
 RPS4Y1,ENSG00000129824,0.245590342090063
 ITCH,ENSG00000078747,0.16057181540619
 KNTC1,ENSG00000184445,0.187728377057377
 BROX,ENSG00000162819,0.178092990911025
 CTD-2267D19.3,ENSG00000266208,-0.305371075974092
 PLCL2,ENSG00000154822,0.0313776631838967
 PLCL1,ENSG00000115896,-1.0520651987145
 MXRA5,ENSG00000101825,0.275713813901456
 MXRA7,ENSG00000182534,0.320349585736043
 MXRA8,ENSG00000162576,2.11910679372204
 HHATL,ENSG00000010282,-3.6037246270485
 IRGQ,ENSG00000167378,-0.391492430681086
 ARG2,ENSG00000081181,-1.58971849746699
 IGSF8,ENSG00000162729,0.0169423683367056
 IGSF9,ENSG00000085552,-1.68019862325245
 FAM211A,ENSG00000181350,0.82462809300502
 TRAK2,ENSG00000115993,-0.438704247193606
 IGSF5,ENSG00000183067,-1.55359238645939
 IGSF6,ENSG00000140749,-0.163404447177573
 IGSF3,ENSG00000143061,-1.05037765496939
 MOB1A,ENSG00000114978,-0.107818455283929
 MOB1B,ENSG00000173542,0.0593554703804701
 C18orf42,ENSG00000231824,-1.75557382212819
 ILVBL,ENSG00000105135,-0.12879857293549
 ITGB1,ENSG00000150093,0.127906407191119
 ITGB3,ENSG00000259207,1.35917824892024
 ITGB2,ENSG00000160255,0.950390583511753
 ITGB5,ENSG00000082781,0.357253679414113
 ITGB4,ENSG00000132470,3.70577874344141
 ITGB7,ENSG00000139626,2.0939004875498
 ITGB6,ENSG00000115221,-1.77952811116272
 ITGB8,ENSG00000105855,3.90916466434225
 SLC37A1,ENSG00000160190,-0.755287984119653
 CDK13,ENSG00000065883,0.135251845494944
 KCNA10,ENSG00000143105,0.685510966244723
 AICDA,ENSG00000111732,3.49768594134374
 MAT1A,ENSG00000151224,-2.32936513426612
 RAN,ENSG00000132341,-0.415806895922981
 FGR,ENSG00000000938,0.11783325503292
 SHMT2,ENSG00000182199,-0.29393176943665
 USP36,ENSG00000055483,0.0494526632869106
 FGG,ENSG00000171557,-1.13417972667428
 FGA,ENSG00000171560,-1.38526074678878
 FGB,ENSG00000171564,-0.905375091156473
 EXT2,ENSG00000151348,0.238135183822027
 EXT1,ENSG00000182197,0.0512966848439068
 ALDH5A1,ENSG00000112294,-0.449632273862933
 C14orf164,ENSG00000215277,-0.235474033445175
 SPTY2D1,ENSG00000179119,-0.0807872456177375
 TCTA,ENSG00000145022,-0.161353540659491
 OCM,ENSG00000122543,0.773513660605718
 TEFM,ENSG00000172171,0.139125530899848
 CASD1,ENSG00000127995,-0.16671429892088
 APOBEC2,ENSG00000124701,-0.140412103900521
 CEL,ENSG00000170835,-0.192336984732935
 UBA52,ENSG00000221983,-0.223401871537546
 IL9R,ENSG00000124334,-1.31286446595639
 UHRF1BP1L,ENSG00000111647,-0.166581173078184
 BFSP1,ENSG00000125864,-0.782874537971645
 RNASEH2A,ENSG00000104889,0.0768908860676813
 RNASEH2C,ENSG00000172922,0.102922302756163
 RNASEH2B,ENSG00000136104,-0.244273337262989
 MAOB,ENSG00000069535,-0.641691946179895
 MAOA,ENSG00000189221,-0.387190533892161
 NEIL1,ENSG00000140398,0.0592831862810859
 NEIL3,ENSG00000109674,-0.6534528886397
 NEIL2,ENSG00000154328,-0.122525913230007
 HNRNPR,ENSG00000125944,-0.0471061614472634
 CLYBL,ENSG00000125246,-0.553906337075872
 AHI1,ENSG00000135541,-0.160314128028149
 HNRNPU,ENSG00000153187,0.085990412527135
 MMP25,ENSG00000008516,-0.838313410789305
 MESP1,ENSG00000166823,-0.801652804863839
 MESP2,ENSG00000188095,-0.234945640426622
 MMP27,ENSG00000137675,0.5847335458813
 SNCAIP,ENSG00000064692,-0.366073573121179
 C1QBP,ENSG00000108561,-0.636510800635865
 HNRNPL,ENSG00000104824,-0.0431287971680442
 UFM1,ENSG00000120686,-0.0763091169759632
 TAAR2,ENSG00000146378,-0.117043467370721
 AIFM3,ENSG00000183773,-1.61671908254259
 UVSSA,ENSG00000163945,0.730487756593159
 SCN9A,ENSG00000169432,2.69397655610794
 VSTM5,ENSG00000214376,1.13238268551557
 VSTM4,ENSG00000165633,0.171405207282294
 RAD54B,ENSG00000197275,1.20853034655618
 RAD54L,ENSG00000085999,0.0532119326392928
 ABCB1,ENSG00000085563,0.827100385480163
 ABCB7,ENSG00000131269,-0.0517389407855613
 ABCB6,ENSG00000115657,-0.0786211834411777
 ABCB5,ENSG00000004846,2.56541135410759
 ABCB4,ENSG00000005471,1.27575528751977
 ABCB9,ENSG00000150967,-0.377745589341411
 ABCB8,ENSG00000197150,-0.107004588020405
 SLC9A7,ENSG00000065923,-0.141771353533092
 GPC4,ENSG00000076716,1.26441272150214
 GOLGB1,ENSG00000173230,0.102074265789208
 DNLZ,ENSG00000213221,0.268041363226234
 PMAIP1,ENSG00000141682,-1.49542577324202
 SLC9A8,ENSG00000197818,-0.193831433480552
 IST1,ENSG00000182149,-0.0911381682319473
 SNRNP200,ENSG00000144028,-0.0128835913793359
 GADD45A,ENSG00000116717,-0.00254673134839649
 GADD45B,ENSG00000099860,0.429284147198099
 GADD45G,ENSG00000130222,-1.06880289016672
 ZYG11B,ENSG00000162378,-0.43720623628338
 ZYG11A,ENSG00000203995,-0.489648240915148
 SPEF1,ENSG00000101222,-1.6533003845516
 SPEF2,ENSG00000152582,0.742944395316905
 ZNF273,ENSG00000198039,-0.753811048706069
 ZNF277,ENSG00000198839,-0.441999951701653
 ZNF276,ENSG00000158805,0.248855698388388
 ZNF274,ENSG00000171606,0.143820068293889
 KCNV2,ENSG00000168263,0.298469736712103
 KCNV1,ENSG00000164794,-3.02649668241665
 PLCB1,ENSG00000182621,0.0899765491223793
 PLGRKT,ENSG00000107020,-0.1255025461018
 ITGA10,ENSG00000143127,0.603495146988062
 ARHGEF35,ENSG00000213214,-0.101055602767788
 AZI1,ENSG00000141577,0.404579833728979
 XKR6,ENSG00000171044,0.216493097454329
 CTXN2,ENSG00000233932,-1.46193964367068
 CTXN3,ENSG00000205279,-2.00967902424053
 CCKBR,ENSG00000110148,1.70166892934912
 MAML2,ENSG00000184384,0.31911868304654
 MAML3,ENSG00000196782,0.202058371604981
 MAML1,ENSG00000161021,0.264512674217049
 B3GNT5,ENSG00000176597,0.691155311137991
 HERC1,ENSG00000103657,-0.138429011764776
 HERC3,ENSG00000138641,-0.258703835274556
 HERC5,ENSG00000138646,0.0194286910464145
 HERC4,ENSG00000148634,0.15767661169392
 HERC6,ENSG00000138642,0.666549329889546
 PEX5L,ENSG00000114757,3.76629378226418
 C17orf59,ENSG00000196544,0.674899768292597
 C17orf58,ENSG00000186665,-0.536256178460896
 SLCO2B1,ENSG00000137491,0.820476068691766
 C17orf51,ENSG00000212719,-0.535483279860477
 C17orf53,ENSG00000125319,0.2823991753957
 MKNK2,ENSG00000099875,-0.0369315022172076
 LCLAT1,ENSG00000172954,-0.831749869491462
 MKNK1,ENSG00000079277,0.215571724445012
 BEAN1,ENSG00000166546,-0.249246408393154
 AAR2,ENSG00000131043,0.178964737428154
 BPI,ENSG00000101425,1.81228730007346
 OSBP2,ENSG00000184792,-2.11396820401089
 LRP2,ENSG00000081479,-4.31694335685319
 LRP3,ENSG00000130881,-0.264560385299675
 LRP1,ENSG00000123384,0.986425052107382
 LRP6,ENSG00000070018,0.324583424715937
 LRP4,ENSG00000134569,0.347840304843382
 LRP5,ENSG00000162337,0.233759331075697
 LRP8,ENSG00000157193,-1.18283054974682
 AC002365.1,ENSG00000234469,-0.089801160357899
 HLA-DOA,ENSG00000204252,1.48292444029781
 HLA-DOB,ENSG00000241106,0.748008285279117
 CALR3,ENSG00000269058,0.459971324358011
 STIM1,ENSG00000167323,-0.296811476495176
 STIM2,ENSG00000109689,-0.158678336692161
 ANTXR1,ENSG00000169604,0.388374551301712
 ANTXR2,ENSG00000163297,1.25643740323301
 OR2T8,ENSG00000177462,2.42931519911236
 OR51S1,ENSG00000176922,-0.189820090247909
 MAP2,ENSG00000078018,-0.177482416745498
 C8A,ENSG00000157131,-0.282193537488324
 C8B,ENSG00000021852,-0.579914293848609
 MAP6,ENSG00000171533,-0.369875359552576
 MAP7,ENSG00000135525,-3.54202650247431
 MAP4,ENSG00000047849,0.51461427949341
 ALG1L2,ENSG00000251287,-0.0271208035000256
 TEAD3,ENSG00000007866,0.415291715124481
 TEAD2,ENSG00000074219,0.667319708912107
 TEAD1,ENSG00000187079,1.62514239546646
 CAMLG,ENSG00000164615,-0.266880943809638
 TEAD4,ENSG00000197905,0.762504543627639
 PTPN22,ENSG00000134242,0.508706295588146
 FAM180A,ENSG00000189320,1.05131204399009
 FAM180B,ENSG00000196666,3.89400526659363
 PTPN21,ENSG00000070778,0.884607930144126
 PLEKHF2,ENSG00000175895,-0.04307424978245
 CHIT1,ENSG00000133063,-0.81083500874907
 AP000783.1,ENSG00000254667,0.891469871434275
 SERPINI1,ENSG00000163536,-0.998769089648445
 SERPINI2,ENSG00000114204,-1.38250104047867
 FANK1,ENSG00000203780,-0.506178298290823
 SPATA5L1,ENSG00000171763,0.247744732918162
 MTPN,ENSG00000105887,-0.495778658504405
 SRP54,ENSG00000100883,-0.240667139840683
 EPHA10,ENSG00000183317,-0.372042523128561
 DMRTA2,ENSG00000142700,-1.60529194444928
 DMRTA1,ENSG00000176399,-0.33820465096611
 EBPL,ENSG00000123179,0.443080576659334
 YY1AP1,ENSG00000163374,-0.101183552042299
 TOM1L2,ENSG00000175662,0.607621656682425
 MAPT,ENSG00000186868,-2.17403503210508
 HLA-DQA1,ENSG00000196735,1.57806563665276
 HLA-DQA2,ENSG00000237541,1.18137226706946
 C14orf23,ENSG00000186960,-2.3276777556708
 UTS2B,ENSG00000188958,-0.882943405371946
 C14orf28,ENSG00000179476,0.287009098829787
 UTS2R,ENSG00000181408,2.09842101628203
 MSR1,ENSG00000038945,1.6100215263744
 AVIL,ENSG00000135407,-0.270522103919618
 ANKMY1,ENSG00000144504,0.112196826010322
 ANKMY2,ENSG00000106524,0.108754626729062
 TMCO5A,ENSG00000166069,-0.515331419269594
 HK2,ENSG00000159399,-0.538487376137346
 HK3,ENSG00000160883,0.0640399022361161
 MOB3B,ENSG00000120162,0.0331991289711814
 MSRA,ENSG00000175806,-0.704940262278465
 SUPT4H1,ENSG00000213246,-0.206381571291897
 TBX1,ENSG00000184058,0.372726814135586
 CTNND1,ENSG00000198561,0.408971151339262
 EED,ENSG00000074266,-0.0162278334290479
 MAPKAPK5,ENSG00000089022,-0.0187982313506476
 MAPKAPK3,ENSG00000114738,-0.789759153739414
 MAPKAPK2,ENSG00000162889,-0.29557803987637
 PDHX,ENSG00000110435,-0.795517244185732
 SAMD5,ENSG00000203727,1.16349895140915
 SAMD7,ENSG00000187033,-0.331061243726511
 SAMD1,ENSG00000141858,-0.54014849574759
 SAMD3,ENSG00000164483,0.0579300752236706
 PDHB,ENSG00000168291,-0.265340675832716
 SAMD8,ENSG00000156671,0.00137157583748309
 TMEM38A,ENSG00000072954,-0.976465238374286
 TIAL1,ENSG00000151923,-0.111788965987073
 LRRC18,ENSG00000165383,0.21949637851053
 LRRC19,ENSG00000184434,0.868692031767407
 LRRC17,ENSG00000128606,0.343899762981755
 LRRC14,ENSG00000160959,0.0632279902017051
 LRRC15,ENSG00000172061,-0.618883401511146
 ARPP19,ENSG00000128989,-0.593586501437881
 LRRC10,ENSG00000198812,-0.505453739823795
 FAM111B,ENSG00000189057,0.210323680276872
 FAM111A,ENSG00000166801,0.985548335248506
 SVOP,ENSG00000166111,-4.32186655189884
 CCDC101,ENSG00000176476,-0.271754207577002
 FAHD2B,ENSG00000144199,0.441183745083156
 FAHD2A,ENSG00000115042,0.0619022871528353
 DROSHA,ENSG00000113360,-0.105682258613169
 CCDC105,ENSG00000160994,-0.401399771988635
 CCDC104,ENSG00000163001,-0.133153288628675
 CCDC107,ENSG00000159884,-0.0735494615168865
 CCDC108,ENSG00000181378,-1.58042377105168
 FUBP3,ENSG00000107164,0.0513333210086242
 CHRNA4,ENSG00000101204,-0.920707055690028
 CHRNA5,ENSG00000169684,-0.815479748633734
 CHRNA6,ENSG00000147434,-0.652548923934066
 CHRNA7,ENSG00000175344,-0.192568747392491
 CHRNA1,ENSG00000138435,0.119970663822018
 CHRNA2,ENSG00000120903,-2.4056006226553
 CHRNA3,ENSG00000080644,-2.32247393700193
 CHRNA9,ENSG00000174343,-1.12824090411254
 RP11-272B17.2,ENSG00000257230,-0.109638407458906
 AP001631.10,ENSG00000228120,-0.227771144536557
 CD164,ENSG00000135535,0.00829431398900684
 LENEP,ENSG00000163352,1.19944987288017
 XBP1,ENSG00000100219,-0.556962651316066
 FSHB,ENSG00000131808,-0.0532312232269765
 SPATA9,ENSG00000145757,0.645729765631346
 BCMO1,ENSG00000135697,-1.50874147029125
 AQP12B,ENSG00000185176,-0.546726449667691
 AQP12A,ENSG00000184945,-0.391128639311227
 FSHR,ENSG00000170820,-0.133697933954228
 PEF1,ENSG00000162517,-0.129219737859405
 AP5Z1,ENSG00000242802,-0.272154494069189
 VBP1,ENSG00000155959,-0.418601766700832
 SPATA7,ENSG00000042317,-0.12880853136815
 CD5L,ENSG00000073754,-0.701487114816491
 METTL11B,ENSG00000203740,-0.645059157286914
 C3orf83,ENSG00000225526,-0.112667860547474
 C3orf80,ENSG00000180044,-0.172130010452818
 FGFR1OP2,ENSG00000111790,0.0350906388561429
 C3orf84,ENSG00000236980,-0.382468636085982
 VRTN,ENSG00000133980,0.0603665902754511
 PABPN1L,ENSG00000205022,-0.808796992675528
 PTPLA,ENSG00000165996,-1.17092920474403
 PTPLB,ENSG00000206527,-0.157264506868787
 KDM2A,ENSG00000173120,-0.0563574341927178
 KDM2B,ENSG00000089094,-0.355781239207609
 SIRPG,ENSG00000089012,0.260410519761864
 PPHLN1,ENSG00000134283,-0.259183466503168
 SIRPD,ENSG00000125900,0.114802129020488
 SIRPA,ENSG00000198053,-0.30882869180913
 TRAPPC9,ENSG00000167632,-0.397645504869136
 TRAPPC8,ENSG00000153339,-0.0482393330144169
 TRAPPC1,ENSG00000170043,-0.357723920752762
 TRAPPC3,ENSG00000054116,-0.320899047127726
 TRAPPC2,ENSG00000196459,-0.44363907869922
 TRAPPC5,ENSG00000181029,-0.656144619000863
 TRAPPC4,ENSG00000196655,0.0120831644717462
 PRPH,ENSG00000135406,1.08790324953237
 WASH4P,ENSG00000234769,0.0970909707205879
 MTCP1,ENSG00000214827,-0.220897173419299
 PSMG4,ENSG00000180822,-0.281810206447042
 ZNF385D,ENSG00000151789,-0.885392244990233
 PSMG1,ENSG00000183527,-0.5771759902018
 PSMG2,ENSG00000128789,-0.191628578916154
 PSMG3,ENSG00000157778,-0.0147868149217243
 C9orf117,ENSG00000160401,-1.14519999945731
 C9orf116,ENSG00000160345,-1.18358756358161
 C9orf114,ENSG00000198917,-0.0234728099410801
 FOXM1,ENSG00000111206,-0.44609413658067
 GDAP2,ENSG00000196505,-0.126674584163974
 GDAP1,ENSG00000104381,0.164305904951221
 FAHD1,ENSG00000180185,-0.690569414704451
 ILDR2,ENSG00000143195,2.36771255288696
 ILDR1,ENSG00000145103,-1.71626445690029
 GLTP,ENSG00000139433,0.166869529659001
 IL3RA,ENSG00000185291,0.510234002572173
 RP11-1C1.5,ENSG00000249160,-0.337114245773617
 NADSYN1,ENSG00000172890,-0.132993528765355
 PTBP1,ENSG00000011304,0.34445006145319
 PDDC1,ENSG00000177225,0.0454748417839485
 PIN1,ENSG00000127445,-0.486407875238767
 UBTF,ENSG00000108312,-0.00799331269972084
 CDCA2,ENSG00000184661,0.144340384931856
 CDCA3,ENSG00000111665,-0.263753463509228
 CDCA7,ENSG00000144354,-0.741834573285553
 CDCA4,ENSG00000170779,-0.0556291630753898
 CDCA5,ENSG00000146670,-0.984486712967762
 CDCA8,ENSG00000134690,-0.350294328225854
 CRB1,ENSG00000134376,0.447173963636451
 RSF1,ENSG00000048649,0.0231909835389668
 CRB2,ENSG00000148204,-2.39304343212021
 KDM4B,ENSG00000127663,-0.287604382695082
 KRT74,ENSG00000170484,-1.06051829174209
 SPRED1,ENSG00000166068,0.201696404482459
 SPRED2,ENSG00000198369,0.51077737018009
 SPRED3,ENSG00000188766,-0.82119349011913
 KRT76,ENSG00000185069,-0.134135777930847
 ASTL,ENSG00000188886,-1.82899829979488
 RELT,ENSG00000054967,-0.760791268347054
 RELN,ENSG00000189056,3.84060858081294
 RELA,ENSG00000173039,0.335687725517076
 HDGF,ENSG00000143321,-0.239952648943647
 CRISPLD2,ENSG00000103196,1.0772472647499
 CRISPLD1,ENSG00000121005,0.882222071264784
 PTH2R,ENSG00000144407,0.5270568169913
 UBE2R2,ENSG00000107341,-0.136995782927739
 FAM69C,ENSG00000187773,-0.140381147546026
 FAM69B,ENSG00000165716,-0.275805563862972
 FAM69A,ENSG00000154511,-1.24529788989086
 KLK3,ENSG00000142515,-1.00279150840283
 KLK4,ENSG00000167749,4.33774731222428
 KLK5,ENSG00000167754,-2.50434199703705
 KLK6,ENSG00000167755,2.70955492966578
 KLK7,ENSG00000169035,1.54066411163269
 KLK9,ENSG00000213022,-0.830120983564822
 ZNF841,ENSG00000197608,0.497900590452118
 ZNF843,ENSG00000176723,-0.401765328510166
